unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
58545 4494 95952 19919 2945 99 4542 6146 26412 0.999091321748034 0.851506890484815 0.854421908821025 FALSE 2 2 5 NO YES 5916 3.77210156927701 26168 4.41778712719549 15.9698868847447 24.3618159584225 34.3664017120147 48.9567410577805 5858 3.76782349800752 25286 4.40289730855641 96.6294711097524 15.5817448390414 23.6731788341375 33.4453847979119 48.0700783042 58 1.77085201164214 882 2.94596070357757 3.37052889024763 99.0929705215419 100 11 1.07918124604762 24 1.39794000867204 0.0917150718434729 18 1.27875360095283 778 2.89153745767256 2.97309691225925 29 1.47712125471966 80 1.90848501887865 0.30571690614491 100 FALSE 1
23908 2251 30183 12422 956 114 3768 3219 9350 0.996256683426463 0.822673795911579 0.856362720467679 FALSE 2 5 2 NO YES 3127 3.49526674438781 9248 3.96609477944617 20.3287197231834 29.5847750865052 40.7331314878893 57.2231833910035 3086 3.4895366294821 8425 3.92562145479083 91.1007785467128 16.2967359050445 25.4718100890208 36.7833827893175 54.3145400593472 41 1.6232492903979 823 2.91592721169712 8.8992214532872 100 100 9 1 35 1.55630250076729 0.378460207612457 19 1.30102999566398 771 2.88761730033574 8.33693771626297 13 1.14612803567824 17 1.25527250510331 0.183823529411765 100 FALSE 1
53786 4434 83869 19889 2674 42 10624 5573 22626 0.999071863785436 0.827057367264626 0.851011733840832 FALSE 2 2 5 NO YES 5390 3.73166933182864 22431 4.35086799628656 18.6170924167447 27.1766751370871 37.2921403414917 51.798849806072 5334 3.72713442376049 20794 4.31795892470095 92.7020641077081 15.6679811484082 23.795325574685 33.9857651245552 49.0670385688179 56 1.75587485567249 1637 3.2143138974244 7.29793589229192 99.6334758704948 100 7 0.903089986991944 21 1.34242268082221 0.0936204360037448 20 1.32221929473392 1548 3.19005141775921 6.90116356827605 29 1.47712125471966 68 1.83884909073726 0.303151888012126 100 FALSE 1
61003 5703 76579 28717 2334 82 11537 5180 20229 0.999011319887779 0.819219931376133 0.848237259262811 FALSE 2 2 5 NO YES 4989 3.69810054562339 20016 4.30139898917356 21.0681454836131 29.6812549960032 39.6183053557154 53.8169464428457 4937 3.69355108559591 18251 4.26131046010062 91.1820543565148 17.0785162456852 25.3136814421128 35.4007999561668 50.3917593556517 52 1.72427586960079 1765 3.24699069924155 8.81794564348521 99.8866855524079 100 5 0.778151250383644 20 1.32221929473392 0.0999200639488409 21 1.34242268082221 1680 3.22556771343947 8.39328537170264 26 1.43136376415899 65 1.81954393554187 0.324740207833733 100 FALSE 1
38633 3168 58618 14998 1913 43 6687 4477 15571 0.998908226190413 0.833151370603589 0.860316703926078 FALSE 2 2 5 NO YES 4349 3.63848925695464 15430 4.18839407126143 19.5268956578095 27.7705767984446 37.252106286455 52.4044069993519 4307 3.63427569462594 14328 4.15621588267676 92.8580686973428 16.4503070910106 24.3788386376326 33.9195979899498 49.7766610831937 42 1.63346845557959 1102 3.04257551244019 7.14193130265716 100 100 7 0.903089986991944 16 1.23044892137827 0.103694102397926 18 1.27875360095283 1043 3.01870049866624 6.75955930006481 17 1.25527250510331 43 1.64345267648619 0.278677900194426 100 FALSE 1
53885 4561 85607 20907 3086 60 14244 5197 20949 0.999188504940957 0.816793163961624 0.862761533838592 FALSE 2 2 5 NO YES 5001 3.69914368739448 20737 4.31676687014143 20.8275063895453 28.7457202102522 38.5446303708347 53.1995949269422 4944 3.6941662959332 18721 4.27235224090679 90.2782466123354 15.5867742107793 23.4496020511725 33.5932909566797 49.2495059024625 57 1.76342799356294 2016 3.30470589821277 9.72175338766456 99.6527777777778 100 7 0.903089986991944 17 1.25527250510331 0.081979071225346 22 1.36172783601759 1928 3.28533222764388 9.29739113661571 28 1.46239799789896 71 1.85733249643127 0.342383179823504 100 FALSE 1
47734 3364 73720 18942 2660 75 6469 5109 19643 0.998727281474964 0.838415720186114 0.851702463115378 FALSE 2 2 5 NO YES 4944 3.6941662959332 19469 4.28936595152003 18.3214340746828 26.6783091067851 36.7199137089732 51.7335250911706 4887 3.6891311972345 18366 4.26403822599312 94.3345831835225 16.5196558858761 24.5616900794947 34.5094195796581 49.8965479690733 57 1.76342799356294 1103 3.04296907339318 5.66541681647748 99.365367180417 100 10 1.04139268515822 25 1.41497334797082 0.128409266012635 21 1.34242268082221 1014 3.00646604224923 5.20827982947249 26 1.43136376415899 64 1.81291335664286 0.328727720992347 100 FALSE 1
23047 1947 32175 9926 1064 84 3072 3110 8866 0.997067447555755 0.830701555571056 0.860026099677307 FALSE 2 5 2 NO YES 3049 3.48429983934679 8798 3.94443331770021 19.0952489202091 27.9040691066151 38.4291884519209 55.8877017503978 3007 3.4782778319196 8200 3.91386681189624 93.2030006819732 16.5487804878049 25.1463414634146 35.719512195122 53.9512195121951 42 1.63346845557959 598 2.77742682238931 6.79699931802682 100 100 9 1 26 1.43136376415899 0.295521709479427 15 1.20411998265592 550 2.74115159885178 6.25142077744942 18 1.27875360095283 22 1.36172783601759 0.250056831097977 100 FALSE 1
71677 12116 93392 43382 2635 167 4580 6096 24955 0.997635743940038 0.85666199124157 0.865237080650338 FALSE 2 5 2 NO YES 5881 3.76952502017105 24722 4.39310116885989 16.0423913922822 23.7885284362107 33.4074913032926 48.2444786020549 5818 3.76484835719341 23736 4.37542582979234 96.0116495429172 15.3901247050893 22.9609032692956 32.3011459386586 47.2657566565554 63 1.80617997398389 986 2.99431715266964 3.98835045708276 98.6815415821501 100 8 0.954242509439325 59 1.77815125038364 0.23865383059623 21 1.34242268082221 838 2.9237619608287 3.38969339050239 34 1.54406804435028 89 1.95424250943932 0.360003235984144 100 FALSE 1
33376 2607 41487 11906 1195 71 4266 3960 11977 0.998413625283115 0.827586206205572 0.850713157958455 FALSE 2 5 2 NO YES 3854 3.58602438238698 11858 4.07404806906263 17.9288244223309 26.1258222297183 36.1612413560466 52.2853769607016 3809 3.58092497567562 11040 4.04300840987995 93.1017034913139 15.1539855072464 22.9710144927536 33.0797101449275 49.9094202898551 45 1.66275783168157 818 2.91328390176042 6.89829650868612 100 100 7 0.903089986991944 19 1.30102999566398 0.160229381008602 18 1.27875360095283 765 2.8842287696326 6.45134086692528 20 1.32221929473392 34 1.54406804435028 0.286726260752235 100 FALSE 1
30355 2716 38379 12710 1398 36 3334 4160 12148 0.998518273791144 0.838080341753309 0.870348312192697 FALSE 2 5 2 NO YES 4059 3.60852603357719 12039 4.08062648692181 17.8835451449456 25.6001329014038 35.0112135559432 50.4360827311238 4015 3.60379370413696 11250 4.0511911246857 93.4462995265388 15.2977777777778 22.6222222222222 32.1155555555556 48.1066666666667 44 1.65321251377534 789 2.89762709129044 6.55370047346125 100 100 5 0.778151250383644 18 1.27875360095283 0.149514079242462 19 1.30102999566398 730 2.86391737695786 6.0636265470554 20 1.32221929473392 41 1.6232492903979 0.340559847163386 100 FALSE 1
28721 2261 38839 10569 1011 58 11457 3222 10320 0.997965115312049 0.773740309327771 0.881103797380041 FALSE 2 5 2 NO YES 3138 3.49679131570004 10232 4.01000297412706 28.381548084441 36.1806098514464 45.9147771696638 60.6724003127443 3097 3.49108141342319 8380 3.9232958406555 81.8999218139171 16.5155131264916 24.9284009546539 35.9546539379475 53.3890214797136 41 1.6232492903979 1852 3.2678754193189 18.1000781860829 100 100 7 0.903089986991944 21 1.34242268082221 0.205238467552776 21 1.34242268082221 1805 3.25671774597749 17.640734949179 13 1.14612803567824 26 1.43136376415899 0.254104769351056 100 FALSE 1
138326 12551 165713 53983 5048 125 16722 7852 44088 0.999092723417008 0.837461440564902 0.865314628625787 FALSE 2 5 2 NO YES 7491 3.8745977687032 43703 4.64052118750653 17.0629018602842 25.2865935976935 35.0639544196051 49.0858751115484 7417 3.87028682899259 40991 4.61269910806459 93.7944763517379 14.7812934546608 22.7123027005928 32.3314873996731 46.7273303895977 74 1.8750612633917 2712 3.4334497937616 6.20552364826213 99.0412979351032 100 11 1.07918124604762 40 1.61278385671974 0.0915268974669931 22 1.36172783601759 2514 3.40053798939195 5.75246550580052 41 1.6232492903979 158 2.20139712432045 0.361531244994623 100 FALSE 1
30263 2902 43840 13957 1562 130 1991 3974 11775 0.997027600002524 0.849256899491077 0.858173368854888 FALSE 2 7 0 NO NO 3866 3.58737417207307 11660 4.06673579535093 15.8576329331046 24.3996569468268 34.5283018867924 50.4716981132076 3823 3.58251788360406 11189 4.04883008652835 95.9605488850772 15.3186164983466 23.558852444365 33.4703726874609 49.6291000089373 43 1.64345267648619 471 2.67394199863409 4.03945111492281 100 100 10 1.04139268515822 35 1.55630250076729 0.300171526586621 16 1.23044892137827 401 2.60422605308447 3.43910806174957 17 1.25527250510331 35 1.55630250076729 0.300171526586621 100 FALSE 1
50253 4639 71230 28982 2169 61 4528 5200 19041 0.998897116223467 0.846594191036923 0.865500306969011 FALSE 2 7 0 NO NO 5003 3.69931730102138 18822 4.27468884223756 17.0332589522899 25.6667729253002 35.7666560408033 50.9510147699501 4959 3.6954816764902 17952 4.25413703088547 95.3777494421422 15.9480837789661 24.1588680926916 34.0073529411765 49.426247771836 44 1.65321251377534 870 2.94001815500766 4.62225055785783 100 100 6 0.845098040014257 21 1.34242268082221 0.111571565189672 18 1.27875360095283 815 2.91169015875386 4.3300393156944 20 1.32221929473392 34 1.54406804435028 0.180639676973754 100 FALSE 1
28585 2215 40284 11660 1157 115 3148 3668 10814 0.997133344740953 0.845847974065241 0.875623381150933 FALSE 2 7 0 NO NO 3575 3.55339751012388 10706 4.02966780267532 16.6635531477676 25.2195030823837 35.0924715113021 52.0642630300766 3526 3.54740545966749 10087 4.00380507356503 94.2181954044461 15.0490730643402 23.2180033706751 33.0127887379796 50.3717656389412 49 1.69897000433602 619 2.79239168949825 5.7818045955539 100 100 9 1 31 1.50514997831991 0.289557257612554 17 1.25527250510331 538 2.73158876518674 5.02521950308238 23 1.38021124171161 50 1.70757017609794 0.467027834858958 100 FALSE 1
23246 2703 32937 12698 1118 79 1952 3567 9551 0.997487173073514 0.847345826774845 0.872577873963068 FALSE 2 7 0 NO NO 3445 3.53731527311201 9416 3.9739125704197 16.2064570943076 23.768054375531 33.8466440101954 50.4779099405268 3407 3.53249958609466 8984 3.95351808144499 95.4120645709431 14.9821905609973 22.339715048976 32.3909171861086 49.2319679430098 38 1.5910646070265 432 2.63648789635337 4.58793542905692 100 100 7 0.903089986991944 24 1.39794000867204 0.254885301614274 18 1.27875360095283 379 2.57978359661681 4.0250637213254 13 1.14612803567824 29 1.47712125471966 0.307986406117247 100 FALSE 1
36076 3039 49923 15361 1906 72 3013 4335 14258 0.998457005892512 0.843386168576668 0.839878776912066 FALSE 2 5 2 NO YES 4203 3.6236627073562 14118 4.14980393822702 17.651225386032 26.6397506728998 36.9315767105822 52.8615951267885 4163 3.6195107208385 13536 4.13152242891307 95.8776030599235 17.2059692671395 25.6575059101655 35.7269503546099 51.7582742316785 40 1.61278385671974 582 2.76566855475901 4.1223969400765 100 100 7 0.903089986991944 22 1.36172783601759 0.155829437597393 16 1.23044892137827 528 2.72345567203519 3.73990650233744 17 1.25527250510331 32 1.51851393987789 0.226661000141663 100 FALSE 1
36600 2822 51641 14285 1634 49 7991 4149 13548 0.998819013139342 0.804915854144585 0.862635914794867 FALSE 2 5 2 NO YES 4018 3.60411800619204 13408 4.12739639077661 20.6220167064439 29.1393198090692 39.0140214797136 54.1691527446301 3968 3.59868109890716 12067 4.08163530150295 89.998508353222 15.4139388414685 23.8833181403829 34.0598326013094 50.3024778321041 50 1.70757017609794 1341 3.12775251583297 10.001491646778 100 100 5 0.778151250383644 16 1.23044892137827 0.119331742243437 18 1.27875360095283 1269 3.10380372095596 9.46449880668258 27 1.44715803134222 56 1.75587485567249 0.417661097852029 100 FALSE 1
28728 2591 38059 12124 1273 46 5660 3371 10230 0.998044964811295 0.8199413481721 0.847702006156397 FALSE 2 5 2 NO YES 3271 3.51481329499929 10126 4.0054808099794 21.9237606162354 30.9500296267035 41.0231088287577 56.7647639739285 3219 3.50785587169583 9170 3.96241669344575 90.5589571400355 17.9062159214831 26.6630316248637 37.0556161395856 53.7186477644493 52 1.72427586960079 956 2.98091193777684 9.44104285996445 99.7907949790795 100 6 0.845098040014257 20 1.32221929473392 0.197511356903022 20 1.32221929473392 881 2.94546858513182 8.70037527157812 26 1.43136376415899 55 1.7481880270062 0.54315623148331 100 FALSE 1
24458 1843 33714 9039 983 21 4365 3158 9203 0.998913396719642 0.83157665888126 0.857980160838682 FALSE 2 5 2 NO YES 3085 3.48939592172713 9127 3.96037563141016 19.6230963076586 28.3663854497644 38.7093239837844 55.9986852196779 3046 3.48387245422267 8393 3.92396896487547 91.9579270296921 15.9895150720839 24.4727749314905 34.9696175384249 53.2944120100083 39 1.60205999132796 734 2.86628733908419 8.04207297030788 100 100 5 0.778151250383644 10 1.04139268515822 0.109565026843432 18 1.27875360095283 699 2.84509804001426 7.65859537635587 16 1.23044892137827 25 1.41497334797082 0.273912567108579 100 FALSE 1
47458 4339 50728 24675 1640 156 7123 4653 14916 0.996379725800228 0.809734512731473 0.873625051203371 FALSE 2 5 2 NO YES 4499 3.65321251377534 14748 4.16876257562236 18.9585028478438 27.0409547057228 36.3371304583672 51.2544073772715 4440 3.64748077317368 13320 4.12453682830128 90.3173311635476 14.1516516516517 21.9444444444444 31.524024024024 47.2747747747748 59 1.77815125038364 1428 3.15503222879097 9.6826688364524 99.3697478991597 100 10 1.04139268515822 54 1.74036268949424 0.366151342554923 21 1.34242268082221 1308 3.11693964655076 8.86899918633035 28 1.46239799789896 66 1.82607480270083 0.447518307567128 100 FALSE 1
20660 2287 22028 10656 542 46 1609 2581 6398 0.997030320417271 0.84823382174393 0.869489106769136 FALSE 3 3 3 NO YES 2531 3.40346370134532 6341 3.80222623769107 18.3882668348841 27.1250591389371 37.9435420280713 56.2687273300741 2493 3.39689644914252 5989 3.77742682238931 94.4488251064501 17.0312239105026 25.5468358657539 36.2330940056771 55.0676239772917 38 1.5910646070265 352 2.54777470538782 5.55117489354991 100 100 6 0.845098040014257 19 1.30102999566398 0.299637281185933 18 1.27875360095283 311 2.49415459401844 4.90458918151711 14 1.17609125905568 22 1.36172783601759 0.34694843084687 100 FALSE 1
26333 1763 36214 10289 1472 49 1811 3721 11087 0.998196084605217 0.85153783633847 0.852529221133561 FALSE 2 5 2 NO YES 3625 3.55942779975949 10978 4.04056278508131 17.0613955183093 25.7241756239752 36.2725450901804 52.7054108216433 3590 3.55521540512607 10590 4.02493696803744 96.4656585899071 16.628895184136 25.0330500472144 35.4863078375826 51.9074598677998 35 1.55630250076729 388 2.58994960132571 3.53434141009291 100 100 8 0.954242509439325 20 1.32221929473392 0.182182546912006 16 1.23044892137827 342 2.53529412004277 3.1153215521953 11 1.07918124604762 26 1.43136376415899 0.236837310985608 100 FALSE 1
48327 4619 61886 19931 2019 71 7596 5715 21564 0.998887033482245 0.81631422703751 0.87131289588532 FALSE 2 5 2 NO YES 5564 3.74546516867073 21402 4.33047465148614 19.1430707410522 27.2731520418652 36.5853658536585 50.9812167087188 5508 3.74107277237332 19721 4.29495095446527 92.1455938697318 15.6482936970742 23.4876527559454 32.7975254804523 47.9083210790528 56 1.75587485567249 1681 3.22582599146189 7.8544061302682 99.6430696014277 100 7 0.903089986991944 24 1.39794000867204 0.112139052425007 20 1.32221929473392 1574 3.19728055812562 7.35445285487338 29 1.47712125471966 83 1.92427928606188 0.387814222969816 100 FALSE 1
60768 5134 93080 31881 3080 124 4992 6267 25707 0.998405103279883 0.843855758803495 0.861632683069715 FALSE 2 5 2 NO YES 6044 3.78139630519679 25465 4.40596073474172 15.5075593952484 23.3536226192814 32.7822501472609 47.5868839583742 5983 3.7769915848564 24472 4.38868721020124 96.100530139407 14.89865969271 22.3684210526316 31.6034651847009 46.5102974828375 61 1.79239168949825 993 2.99738638439731 3.89946986059297 98.8922457200403 100 9 1 41 1.6232492903979 0.16100530139407 18 1.27875360095283 869 2.93951925261862 3.41252699784017 34 1.54406804435028 83 1.92427928606188 0.325937561358728 100 FALSE 1
53267 4336 82521 19159 2759 35 5498 5641 22173 0.999278401209003 0.84052676640936 0.862715526669586 FALSE 2 5 2 NO YES 5477 3.73862202791794 21994 4.34232396631288 16.1271255797036 24.2975356915522 34.3593707374739 49.1088478676003 5423 3.73431968085901 20955 4.32130838977591 95.2759843593707 14.7411119064662 22.7487473156765 32.5172989739919 47.5113338105464 54 1.74036268949424 1039 3.01703333929878 4.72401564062926 99.6150144369586 100 7 0.903089986991944 16 1.23044892137827 0.0727471128489588 21 1.34242268082221 967 2.98587535730839 4.39665363280895 26 1.43136376415899 56 1.75587485567249 0.254614894971356 100 FALSE 1
47417 4095 42767 12973 1446 85 3893 3968 12359 0.997572618336781 0.832591632953644 0.857754787802583 FALSE 3 3 3 NO YES 3857 3.58636222330787 12239 4.08778141780954 18.6289729553068 27.4859057112509 37.3723343410409 53.2314731595719 3810 3.58103894877217 11429 4.05804623039528 93.3818122395621 16.4056347886954 24.8053198005075 34.6137019861755 51.0718348061948 47 1.68124123737559 810 2.90902085421116 6.61818776043794 100 100 9 1 30 1.49136169383427 0.245118065201405 20 1.32221929473392 741 2.87040390527903 6.05441621047471 18 1.27875360095283 39 1.60205999132796 0.318653484761827 100 FALSE 1
71792 5374 90452 31512 2744 107 4599 6047 24521 0.998287182007958 0.852820031461678 0.862525646374273 FALSE 3 0 6 NO NO 5795 3.76312837679914 24253 4.38478337323399 16.0351296746794 24.1537129427287 33.6040902156434 48.4476147280749 5736 3.75868484988244 23295 4.36728135763294 96.0499731991919 15.3638119768191 23.1766473492166 32.4833655290835 47.3792659368963 59 1.77815125038364 958 2.98181860717066 3.95002680080815 99.0605427974948 100 9 1 42 1.63346845557959 0.173174452645034 17 1.25527250510331 821 2.91487181754005 3.38514822908506 33 1.53147891704226 95 1.98227123303957 0.391704119078052 100 FALSE 1
32071 2859 47098 12239 1566 80 4650 3809 12634 0.998337817794572 0.830853252468851 0.854914631221599 FALSE 3 0 6 NO NO 3695 3.56773196254807 12514 4.09743085394424 20.1774013105322 28.8157263864472 39.2440466677321 55.1222630653668 3653 3.56276854301652 11666 4.06695919786712 93.2235895796708 17.786730670324 26.2900737184982 36.6278073032745 53.0430310303446 42 1.63346845557959 848 2.92890769024395 6.77641042032923 100 100 5 0.778151250383644 21 1.34242268082221 0.167812050503436 16 1.23044892137827 780 2.8926510338773 6.23301901869906 21 1.34242268082221 47 1.68124123737559 0.375579351126738 100 FALSE 1
44855 3902 62654 22125 1889 121 6274 4829 16614 0.997953532564131 0.831166485595783 0.874502904476403 FALSE 3 0 6 NO NO 4662 3.66866541545449 16433 4.2157432826376 17.5196251445263 25.6800340777703 35.0879328181099 49.8691657031583 4612 3.66398345460827 15309 4.18497519069826 93.1601046674375 14.8997321836828 22.6925338036449 32.1706185903717 47.3904239336338 50 1.70757017609794 1124 3.05115252244738 6.83989533256253 100 100 7 0.903089986991944 34 1.54406804435028 0.206900748493884 18 1.27875360095283 1008 3.00389116623691 6.13399866123045 25 1.41497334797082 82 1.91907809237607 0.498995922838191 100 FALSE 1
63049 5064 93634 28790 3004 80 5398 6035 25299 0.99877465472992 0.842009565262655 0.850863334177899 FALSE 3 0 6 NO NO 5838 3.76633847525129 25080 4.39934484818037 16.9019138755981 25.402711323764 35.1275917065391 49.4537480063796 5773 3.7614767795447 24029 4.3807537708039 95.8094098883573 16.2137417287444 24.4246535436348 33.8965416788048 48.4248200091556 65 1.81954393554187 1051 3.02201573981772 4.19059011164274 98.5727878211227 100 8 0.954242509439325 31 1.50514997831991 0.123604465709729 19 1.30102999566398 897 2.9532763366673 3.57655502392344 38 1.5910646070265 123 2.09342168516224 0.490430622009569 100 FALSE 1
128452 1485 25204 6568 663 16 1575 3509 9540 0.999161424529181 0.834486372290895 0.866770579905052 FALSE 3 0 6 NO NO 3445 3.53731527311201 9476 3.97667088062481 18.1194596876319 26.720135078092 36.9565217391304 53.3241874208527 3405 3.53224464362658 8974 3.95303445725036 94.7024060785141 16.8598172498329 25.0055716514375 35.1348339647872 51.8386449743704 40 1.61278385671974 502 2.70156798505593 5.29759392148586 100 100 5 0.778151250383644 8 0.954242509439325 0.0844238075137189 18 1.27875360095283 457 2.66086547800387 4.82271000422119 17 1.25527250510331 37 1.57978359661681 0.39046010975095 100 FALSE 1
15674 1221 22192 6556 685 30 2022 2463 6063 0.997855845294647 0.838528779748427 0.869864968060419 FALSE 2 7 0 NO NO 2382 3.37712404234646 5974 3.77633790962018 19.1161700703047 27.7033813190492 38.4666889856043 57.2982926012722 2351 3.3714373174041 5562 3.74530905994083 93.1034482758621 16.3969795037756 24.829198130169 35.7245595109673 55.3937432578209 31 1.50514997831991 412 2.6159500516564 6.89655172413793 100 100 4 0.698970004336019 13 1.14612803567824 0.217609641781051 15 1.20411998265592 379 2.57978359661681 6.34415801807834 12 1.11394335230684 20 1.32221929473392 0.33478406427854 100 FALSE 1
20682 1545 23288 7061 931 112 2802 2617 7025 0.995587187194894 0.825338077116957 0.838148273098544 FALSE 4 0 5 NO NO 2554 3.40739090447073 6956 3.84242200335765 21.8228867165037 31.5554916618746 42.5531914893617 59.7038527889592 2517 3.40105572577184 6333 3.80167805903589 91.0437032777458 18.6009789988947 27.8698878888363 38.9704721301121 57.0187904626559 37 1.57978359661681 623 2.79518458968242 8.95629672225417 100 100 7 0.903089986991944 31 1.50514997831991 0.445658424381829 18 1.27875360095283 574 2.75966784468963 8.25186889016676 12 1.11394335230684 18 1.27875360095283 0.258769407705578 100 FALSE 1
94338 6943 141818 37138 4652 83 12167 7403 38929 0.999177990444353 0.844768681228706 0.859667379160169 FALSE 3 3 3 NO YES 7067 3.84929654083473 38569 4.58624963886604 16.9332883922321 24.9889807876792 34.8596022712541 49.3012523010708 7005 3.84547013298167 36579 4.5632437011404 94.8404158780368 15.4405533229449 23.1471609393368 32.8658519915799 47.538204981 62 1.79934054945358 1990 3.29907126002741 5.15958412196323 99.3969849246231 100 5 0.778151250383644 32 1.51851393987789 0.082968186885841 19 1.30102999566398 1804 3.25647720624168 4.67733153568928 38 1.5910646070265 154 2.19033169817029 0.39928439938811 100 FALSE 1
93787 8371 134674 41872 5268 50 7704 7417 36399 0.999395587516307 0.849281573436281 0.846781272347792 FALSE 3 3 3 NO YES 7112 3.85205280869785 36064 4.55708593652608 15.4697204968944 23.6773513753327 33.049578527063 47.0108695652174 7049 3.8481891169914 34776 4.54129211534237 96.4285714285714 14.8838279273062 22.7887048539222 31.9847020933977 45.9828617437313 63 1.80617997398389 1288 3.1102529173534 3.57142857142857 98.9906832298137 100 9 1 22 1.36172783601759 0.061002661934339 20 1.32221929473392 1139 3.05690485133647 3.15827417923691 34 1.54406804435028 127 2.10720996964787 0.35215173025732 100 FALSE 1
48955 3492 65535 18944 2182 70 4533 5130 19056 0.998530645991535 0.841834592337408 0.844772856437418 FALSE 3 3 3 NO YES 4938 3.69363902616155 18850 4.27533439342577 18.8063660477454 27.9310344827586 37.8514588859416 52.2122015915119 4889 3.68930885912362 17836 4.25132181231559 94.6206896551724 17.5599910293788 26.1213276519399 35.7871720116618 50.5158107198924 49 1.69897000433602 1014 3.00646604224923 5.37931034482759 100 100 7 0.903089986991944 28 1.46239799789896 0.148541114058355 19 1.30102999566398 928 2.96801571399364 4.92307692307692 23 1.38021124171161 58 1.77085201164214 0.307692307692308 100 FALSE 1
159410 14192 220510 84939 6306 103 25154 8560 54029 0.999352199559616 0.832700956739399 0.8609819058317 FALSE 3 3 3 NO YES 8065 3.9066582176716 53471 4.7281264282133 17.2392511828842 25.4100353462625 35.0881786388884 48.820856165024 7990 3.90260113066653 50004 4.69901343161288 93.5161115370949 14.7208223342133 22.4742020638349 32.0814334853212 46.2383009359251 75 1.88081359228079 3467 3.54007908880417 6.48388846290513 99.1058552062302 100 8 0.954242509439325 35 1.55630250076729 0.065456041592639 22 1.36172783601759 3251 3.51215053692203 6.0799311776477 45 1.66275783168157 181 2.26007138798507 0.33850124366479 100 FALSE 1
57255 6117 69433 43573 2231 85 5424 5405 19565 0.998466649119107 0.850447226756735 0.864706943671381 FALSE 3 3 3 NO YES 5202 3.71625382589604 19344 4.28656873405726 16.7131927212572 24.9172870140612 34.5843672456576 49.1987179487179 5145 3.71146978187433 18367 4.26406187071788 94.9493382961125 15.3318451570752 23.1447705123319 32.6400609789296 47.5690096368487 57 1.76342799356294 977 2.9903388547876 5.05066170388751 99.2835209825998 100 10 1.04139268515822 30 1.49136169383427 0.155086848635236 22 1.36172783601759 883 2.94645226501307 4.56472291149711 25 1.41497334797082 64 1.81291335664286 0.33085194375517 100 FALSE 1
33518 2890 48723 15587 1416 100 4273 4234 13000 0.997999999232308 0.833615383974142 0.86115318372832 FALSE 3 3 3 NO YES 4110 3.61394747678035 12865 4.10944354706435 16.5487757481539 24.858142246405 35.079673532841 50.8822386319471 4065 3.60916737430202 12159 4.08493357493672 94.5122425184609 14.9683362118595 22.9295172300354 33.0701537955424 49.1734517641253 45 1.66275783168157 706 2.8494194137969 5.48775748153906 100 100 8 0.954242509439325 26 1.43136376415899 0.202098717450447 22 1.36172783601759 644 2.80955971463527 5.00582977069569 15 1.20411998265592 36 1.56820172406699 0.279828993392927 100 FALSE 1
55941 3905 68077 17258 2181 198 8639 7557 34575 0.997975415474194 0.814895155223458 0.887288246626682 FALSE 3 3 3 NO YES 7322 3.86468903413685 34329 4.53567380342575 17.8974045267849 25.2119199510618 34.2975326983017 48.2449241166361 7260 3.8609964367572 31628 4.50008546123766 92.1320166622972 14.0792968255976 21.1363348931327 30.4002782344758 44.9158973061844 62 1.79934054945358 2701 3.43168534468601 7.86798333770282 99.5557201036653 100 9 1 70 1.85125834871908 0.203909231262198 19 1.30102999566398 2505 3.39898106665813 7.29703749016866 34 1.54406804435028 126 2.10380372095596 0.367036616271957 100 FALSE 1
49840 3777 71811 15856 2395 114 6490 5046 18848 0.99862054276389 0.840036077652782 0.8600377440377 FALSE 3 3 3 NO YES 4898 3.69010743945633 18694 4.27172546949024 17.1819835241254 25.7997218358832 35.5943083342249 50.604472023109 4848 3.68565218411552 17580 4.24504357393061 94.0408687279341 15.2104664391354 23.3731513083049 33.094425483504 48.5779294653015 50 1.70757017609794 1114 3.04727486738418 5.9591312720659 100 100 7 0.903089986991944 26 1.43136376415899 0.139082058414465 20 1.32221929473392 1024 3.01072386539177 5.4776933775543 23 1.38021124171161 64 1.81291335664286 0.342355836097143 100 FALSE 1
