unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID2
29830 2214 39025 19736 1196 313 5280 1334 2769 0.996388584339514 0.859154926474702 0.879736801239432 FALSE 2 7 0 NO NO 1263 3.10174707394637 2681 3.42845877351558 20.4401342782544 30.3991048116375 44.1626258858635 69.5635956732562 1245 3.09551804232315 2520 3.40157284567645 93.9947780678851 18.3730158730159 28.3730158730159 42.4603174603175 68.968253968254 18 1.27875360095283 161 2.20951501454263 6.00522193211488 100 4 0.698970004336019 10 1.04139268515822 0.372995151063036 13 1.14612803567824 150 2.17897694729317 5.59492726594554 1 0.301029995663981 1 0.301029995663981 0.0372995151063036 100 FALSE 8
21375 2711 31325 25794 923 2 1059 1295 2445 0.999590997956683 0.855623718381907 0.875661040241144 FALSE 2 7 0 NO NO 1223 3.08778141780954 2366 3.37419825792908 18.5967878275571 28.7404902789518 42.7726120033812 69.4420963651733 1208 3.08242630086077 2292 3.36040405472994 96.87235841082 18.3682373472949 28.2722513089005 42.4083769633508 69.1099476439791 15 1.20411998265592 74 1.8750612633917 3.12764158918005 100 1 0.301029995663981 1 0.301029995663981 0.0422654268808115 12 1.11394335230684 70 1.85125834871908 2.9585798816568 2 0.477121254719662 3 0.602059991327962 0.126796280642434 100 FALSE 3
34854 2641 56360 25407 1687 154 4303 1748 3796 0.998682821394408 0.877239196846051 0.869070418676452 FALSE 2 5 2 NO YES 1635 3.2137832993353 3660 3.56359972888153 17.3770491803279 27.2677595628415 40.1366120218579 62.9234972677596 1614 3.20817252666712 3501 3.54431614174743 95.655737704918 16.4238788917452 26.1639531562411 39.0745501285347 62.2679234504427 21 1.34242268082221 159 2.20411998265593 4.34426229508197 100 3 0.602059991327962 5 0.778151250383644 0.136612021857924 14 1.17609125905568 149 2.17609125905568 4.07103825136612 4 0.698970004336019 5 0.778151250383644 0.136612021857924 100 FALSE 3
41177 2208 67684 33675 2366 1 11157 1689 3880 0.999742265464582 0.829123709203289 0.871904969317089 FALSE 2 5 2 NO YES 1589 3.20139712432045 3764 3.57576498053672 21.0148777895855 30.5791710945802 43.1721572794899 65.0903294367694 1566 3.19506899646859 3443 3.53706314278162 91.4718384697131 17.2233517281441 26.8661051408655 39.9361022364217 63.0554748765611 23 1.38021124171161 321 2.50785587169583 8.52816153028693 100 1 0.301029995663981 1 0.301029995663981 0.026567481402763 17 1.25527250510331 309 2.49136169383427 8.20935175345377 5 0.778151250383644 11 1.07918124604762 0.292242295430393 100 FALSE 3
32290 2542 45756 23764 1397 12 7187 1423 2985 0.999664988275829 0.825795642124638 0.871353864811173 FALSE 2 5 2 NO YES 1348 3.1300119496719 2899 3.46239799789896 21.3866850638151 30.9761986892032 43.7737150741635 67.8164884442911 1329 3.12385164096709 2644 3.4224256763712 91.2038634011728 17.0574886535552 26.8532526475038 40.0907715582451 65.9606656580938 19 1.30102999566398 255 2.40823996531185 8.79613659882718 100 1 0.301029995663981 1 0.301029995663981 0.034494653328734 17 1.25527250510331 253 2.40483371661994 8.72714729216971 1 0.301029995663981 1 0.301029995663981 0.034494653328734 100 FALSE 3
30702 4874 42564 24718 1766 77 7503 1279 2688 0.997395829622783 0.835565473081974 0.870160453272123 FALSE 2 5 2 NO YES 1217 3.08564728829686 2618 3.41813549842523 22.192513368984 32.31474407945 46.2948815889992 72.3453017570665 1191 3.07627625540422 2413 3.38273726576133 92.1695951107716 19.1048487360133 29.3825113966017 43.9287194363862 71.3634479900539 26 1.43136376415899 205 2.31386722036915 7.83040488922842 100 3 0.602059991327962 3 0.602059991327962 0.114591291061879 17 1.25527250510331 194 2.29003461136252 7.41023682200153 6 0.845098040014257 8 0.954242509439325 0.305576776165011 100 FALSE 3
35612 4809 38477 37701 1262 93 4518 1575 3093 0.996443579060965 0.81765276166294 0.899770773453691 FALSE 2 5 2 NO YES 1494 3.17464119266045 3005 3.47798897625089 20.2662229617304 29.2512479201331 41.198003327787 63.7936772046589 1466 3.16643011384328 2717 3.43424945239648 90.4159733777038 15.4214206845786 24.4387191755613 37.0997423629003 61.5384615384615 28 1.46239799789896 288 2.46089784275655 9.58402662229617 100 4 0.698970004336019 11 1.07918124604762 0.366056572379368 14 1.17609125905568 262 2.41995574848976 8.71880199667221 10 1.04139268515822 15 1.20411998265592 0.499168053244592 100 FALSE 5
22377 2611 30183 18159 824 2 670 1332 2600 0.999230765387574 0.857307689010355 0.896535013326872 FALSE 2 5 2 NO YES 1269 3.10380372095596 2520 3.40157284567645 17.4603174603175 27.3412698412698 41.8650793650794 68.8492063492064 1248 3.09656243837414 2452 3.38969754820639 97.3015873015873 17.373572593801 27.3246329526917 41.9249592169657 69.3311582381729 21 1.34242268082221 68 1.83884909073726 2.6984126984127 100 2 0.477121254719662 2 0.477121254719662 0.0793650793650794 15 1.20411998265592 61 1.79239168949825 2.42063492063492 4 0.698970004336019 5 0.778151250383644 0.198412698412698 100 FALSE 10
34717 2990 56674 22336 1812 33 10105 2104 4733 0.999154867950233 0.834777095214923 0.903441995685621 FALSE 2 5 2 NO YES 2012 3.30384377488865 4629 3.66558099101795 20.349967595593 28.7751134154245 39.6413912292072 59.5376971268092 1978 3.2964457942064 4216 3.62500360101486 91.0779866061784 15.9867172675522 24.4781783681214 35.7447817836812 56.9259962049336 34 1.54406804435028 413 2.6170003411209 8.92201339382156 100 3 0.602059991327962 3 0.602059991327962 0.0648088139987038 17 1.25527250510331 385 2.58658730467176 8.31713112983366 14 1.17609125905568 25 1.41497334797082 0.540073449989198 100 FALSE 3
54536 4761 93232 51033 2250 33 3280 2690 6549 0.999083828066752 0.864864863544259 0.872192896330896 FALSE 2 5 2 NO YES 2517 3.40105572577184 6359 3.80345711564841 15.5370341248624 23.4156313885831 34.2663940871206 53.6247837710332 2487 3.39585037601878 6160 3.78965120879341 96.8705771347696 15.0162337662338 22.7597402597403 33.6363636363636 53.1818181818182 30 1.49136169383427 199 2.30102999566398 3.12942286523038 100 4 0.698970004336019 6 0.845098040014257 0.0943544582481522 13 1.14612803567824 170 2.23299611039215 2.67337631703098 13 1.14612803567824 23 1.38021124171161 0.36169208995125 100 FALSE 1
53634 3380 107804 32042 5365 18 10845 2560 6461 0.999535674044984 0.854511684175032 0.874940605261406 FALSE 2 5 2 NO YES 2413 3.38273726576133 6290 3.79871968518501 16.4705882352941 24.9761526232114 35.7710651828299 55.6438791732909 2388 3.37821614974988 6062 3.78268756823497 96.3751987281399 15.7043879907621 23.9030023094688 34.7245133619268 54.8168921148136 25 1.41497334797082 228 2.35983548233989 3.6248012718601 100 3 0.602059991327962 3 0.602059991327962 0.0476947535771065 12 1.11394335230684 212 2.32837960343874 3.37042925278219 10 1.04139268515822 13 1.14612803567824 0.206677265500795 100 FALSE 1
48476 2648 47035 21186 1132 32 3914 1550 3210 0.997507785054493 0.846728969324832 0.886601599371964 FALSE 3 3 3 NO YES 1477 3.16967443405881 3127 3.49526674438781 19.379597057883 29.1653341861209 42.0211064918452 64.9504317236968 1454 3.16286299332193 2944 3.46908529912312 94.1477454429165 17.9008152173913 27.5475543478261 40.3872282608696 64.1983695652174 23 1.38021124171161 183 2.26481782300954 5.85225455708347 100 4 0.698970004336019 8 0.954242509439325 0.255836264790534 14 1.17609125905568 164 2.21748394421391 5.24464342820595 5 0.778151250383644 11 1.07918124604762 0.351774864086984 100 FALSE 1
64719 3502 94435 54736 4071 76 3551 2727 6946 0.998992224303207 0.857615892805045 0.87085967339523 FALSE 3 0 6 NO NO 2552 3.40705081480425 6754 3.82962535335805 16.4791234823808 24.4743855493041 34.9274503997631 54.2641397690258 2522 3.40191725051757 6519 3.81424759573192 96.5205803968019 15.7846295444087 23.6539346525541 34.1003221352968 53.6431968093266 30 1.49136169383427 235 2.37291200297011 3.4794196031981 100 3 0.602059991327962 7 0.903089986991944 0.10364228605271 15 1.20411998265592 204 2.31175386105575 3.02043233639325 12 1.11394335230684 24 1.39794000867204 0.355344980752147 100 FALSE 1
37669 3822 63982 28245 1781 42 6265 1655 3801 0.998947642728367 0.848197840441468 0.866348681008469 FALSE 3 0 6 NO NO 1563 3.19423674872383 3693 3.56749689110422 19.9566747901435 29.1362036284863 41.9712970484701 64.554562686163 1536 3.18667386749975 3423 3.53453375600512 92.6888708367181 17.0026292725679 26.3219398188723 39.4975167981303 63.0733274905054 27 1.44715803134222 270 2.43296929087441 7.31112916328188 100 3 0.602059991327962 4 0.698970004336019 0.108313024641213 15 1.20411998265592 248 2.39619934709574 6.71540752775521 9 1 18 1.27875360095283 0.487408610885459 100 FALSE 1
41872 4065 69223 31420 2718 31 8979 2014 4566 0.999342967587948 0.84844502661313 0.885017772628619 FALSE 3 0 6 NO NO 1921 3.28375338333253 4464 3.64982146322457 18.7275985663082 26.9041218637993 38.1048387096774 59.5654121863799 1892 3.2771506139638 4182 3.62148786458063 93.6827956989247 16.1645145863223 24.2228598756576 35.6527977044476 57.9387852702056 29 1.47712125471966 282 2.45178643552429 6.31720430107527 100 2 0.477121254719662 3 0.602059991327962 0.0672043010752688 16 1.23044892137827 262 2.41995574848976 5.86917562724014 11 1.07918124604762 17 1.25527250510331 0.380824372759857 100 FALSE 1
53654 3590 88802 35054 4233 4 3641 2527 6293 0.999682184967929 0.857301762502301 0.879706213719667 FALSE 3 0 6 NO NO 2389 3.37839790094814 6143 3.78845120702346 16.3275272668077 24.5971023929676 35.406153345271 55.3963861305551 2365 3.37401474029191 5953 3.77480883031071 96.9070486732867 15.7567612968251 23.8031244750546 34.5036116243911 54.7959012262725 24 1.39794000867204 190 2.28103336724773 3.09295132671333 100 2 0.477121254719662 2 0.477121254719662 0.0325573823864561 14 1.17609125905568 175 2.24551266781415 2.84877095881491 8 0.954242509439325 13 1.14612803567824 0.211622985511965 100 FALSE 1
80715 7007 136122 58746 4275 24 8867 3376 9979 0.99979957811424 0.843471288863141 0.877441750233741 FALSE 3 3 3 NO YES 3172 3.50147007210041 9736 3.9884251700063 17.3685291700904 25.4211175020542 36.0414954806902 53.5640920295809 3142 3.49734438101758 9223 3.96491929428664 94.7308956450288 15.211970074813 23.1920199501247 33.8501572156565 51.8161118941776 30 1.49136169383427 513 2.71096311899528 5.26910435497124 100 1 0.301029995663981 1 0.301029995663981 0.0102711585866886 15 1.20411998265592 490 2.69108149212297 5.0328677074774 14 1.17609125905568 22 1.36172783601759 0.225965488907149 100 FALSE 1
100908 7980 160877 74269 5775 46 11371 3583 10433 0.999616600211237 0.86485191137271 0.861783895539255 FALSE 3 3 3 NO YES 3302 3.51890857369141 10093 4.00406330039767 15.5057960963044 23.5014366392549 34.083027841078 51.9468938868523 3267 3.51428204786038 9775 3.99016119289848 96.8493014960864 15.1611253196931 22.9872122762148 33.4322250639386 51.3452685421995 35 1.55630250076729 318 2.50379068305718 3.1506985039136 100 3 0.602059991327962 4 0.698970004336019 0.0396314277221837 16 1.23044892137827 278 2.4456042032736 2.75438422669177 16 1.23044892137827 36 1.56820172406699 0.356682849499653 100 FALSE 3
48788 4146 64412 40159 2061 75 3985 1977 4744 0.99894603499379 0.87331365751831 0.858134784707452 FALSE 3 3 3 NO YES 1849 3.26717172840301 4606 3.66341821225268 17.867998263135 27.2036474164134 39.6439426834564 62.1580547112462 1824 3.26126286879249 4412 3.64473392744719 95.7881024750326 17.2030825022665 26.4279238440617 38.9845874886673 61.4687216681777 25 1.41497334797082 194 2.29003461136252 4.21189752496743 100 2 0.477121254719662 5 0.778151250383644 0.108554059921841 15 1.20411998265592 174 2.24303804868629 3.77768128528007 8 0.954242509439325 15 1.20411998265592 0.325662179765523 100 FALSE 3
185659 16232 288353 153571 9778 258 34391 4662 16737 0.999462268626718 0.859771762645772 0.876560389221253 FALSE 3 3 3 NO YES 4238 3.62726341656822 16244 4.210719715681 18.0497414429943 26.1635065254863 36.4134449642945 52.4870721497168 4195 3.62283547952152 15193 4.18167212206827 93.5299187392268 15.0529849272691 23.0369248996248 33.4167050615415 50.0296189034424 43 1.64345267648619 1051 3.02201573981772 6.47008126077321 100 6 0.845098040014257 9 1 0.0554050726422064 17 1.25527250510331 1008 3.00389116623691 6.20536813592711 20 1.32221929473392 34 1.54406804435028 0.209308052203891 100 FALSE 1
39886 3562 56237 37738 1645 18 4285 2041 4508 0.999334514198459 0.852262642297554 0.887753132757026 FALSE 3 3 3 NO YES 1934 3.28668096935493 4381 3.64167237322469 18.3519744350605 27.2540515863958 38.4158867838393 59.1645742981055 1912 3.2817149700273 4150 3.61815273337852 94.7272312257475 16.5301204819277 25.2048192771084 36.5060240963855 57.8313253012048 22 1.36172783601759 231 2.3654879848909 5.27276877425245 100 1 0.301029995663981 3 0.602059991327962 0.0684775165487332 14 1.17609125905568 216 2.33645973384853 4.93038119150879 7 0.903089986991944 12 1.11394335230684 0.273910066194933 100 FALSE 1
30281 2961 55054 25970 2104 84 5212 1626 3310 0.9963746193463 0.8649546801663 0.880661991957728 FALSE 3 3 3 NO YES 1557 3.19256745333655 3222 3.50826030551233 16.5735567970205 25.5431409062694 38.3612662942272 61.576660459342 1531 3.18525876529659 3051 3.48458452928284 94.6927374301676 15.0770239265814 23.992133726647 36.8403802032121 60.8652900688299 26 1.43136376415899 171 2.23552844690755 5.3072625698324 100 5 0.778151250383644 12 1.11394335230684 0.37243947858473 15 1.20411998265592 148 2.17318626841227 4.59342023587834 6 0.845098040014257 11 1.07918124604762 0.341402855369336 100 FALSE 3
23250 3299 39861 12761 2031 58 6576 1414 2906 0.997591187207188 0.816586370211334 0.891600510665827 FALSE 3 3 3 NO YES 1346 3.12936759572299 2835 3.45270622651103 22.962962962963 32.1693121693122 44.8324514991182 68.5008818342152 1320 3.12090281761453 2552 3.40705081480425 90.0176366843034 18.2601880877743 27.5078369905956 41.0266457680251 66.7319749216301 26 1.43136376415899 283 2.45331834004704 9.98236331569665 100 3 0.602059991327962 7 0.903089986991944 0.246913580246914 15 1.20411998265592 265 2.42488163663107 9.34744268077601 8 0.954242509439325 11 1.07918124604762 0.388007054673721 100 FALSE 3
57429 3784 118450 26030 3626 24 12105 2285 6001 0.999666720547131 0.859023494652519 0.862688114167448 FALSE 3 3 3 NO YES 2143 3.33122478102073 5837 3.766264090652 18.5369196505054 27.5826623265376 39.3352749700188 59.1913654274456 2118 3.32613095671079 5496 3.74012573696573 94.1579578550625 16.4847161572052 25.2911208151383 37.0815138282387 57.7147016011645 25 1.41497334797082 341 2.53402610605613 5.84204214493747 100 1 0.301029995663981 1 0.301029995663981 0.0171320884015762 16 1.23044892137827 328 2.51719589794997 5.61932499571698 8 0.954242509439325 12 1.11394335230684 0.205585060818914 100 FALSE 3
35064 2161 46695 25027 1653 7 4124 2399 5439 0.999448426182297 0.829748113936849 0.886374542425919 FALSE 3 3 3 NO YES 2275 3.35717225772303 5303 3.72460351539672 21.4784084480483 29.9264567226098 40.4676598151989 58.9666226664152 2241 3.35063560825895 4856 3.68636810347304 91.5708089760513 17.3187808896211 25.7619439868204 36.6556836902801 56.2397034596376 34 1.54406804435028 447 2.65127801399814 8.42919102394871 100 3 0.602059991327962 3 0.602059991327962 0.0565717518385819 16 1.23044892137827 423 2.62736585659273 7.97661700924005 15 1.20411998265592 21 1.34242268082221 0.396002262870074 100 FALSE 3
45344 2688 76833 31020 2704 63 5840 2107 5073 0.998817265919934 0.852355606441247 0.865955320411353 FALSE 3 3 3 NO YES 1985 3.29797924415936 4941 3.69390274106606 17.9113539769277 26.775956284153 38.5347095729609 59.8866626189031 1959 3.29225607135648 4687 3.67098760301003 94.8593402145315 16.151056112652 24.8133134200981 36.8465969703435 58.9502880307233 26 1.43136376415899 254 2.40654018043396 5.14065978546853 100 3 0.602059991327962 6 0.845098040014257 0.121432908318154 15 1.20411998265592 234 2.37106786227174 4.73588342440801 8 0.954242509439325 14 1.17609125905568 0.28334345274236 100 FALSE 3
66435 5750 92127 57871 3054 92 8680 2615 6594 0.999090080377479 0.838944493723166 0.877614683629536 FALSE 3 3 3 NO YES 2423 3.38453261549425 6379 3.80482067872116 18.7960495375451 27.3240319799342 38.1878037309923 57.1562940899828 2397 3.37984917876283 5979 3.77670118398841 93.7294246747139 16.3237999665496 24.5693259742432 35.6748620170597 55.3102525505937 26 1.43136376415899 400 2.60314437262018 6.27057532528609 100 4 0.698970004336019 6 0.845098040014257 0.0940586298792914 16 1.23044892137827 383 2.58433122436753 6.00407587396144 6 0.845098040014257 11 1.07918124604762 0.172440821445368 100 FALSE 3
54752 3519 102401 26338 6218 315 15144 2283 5723 0.996330594100418 0.843788221485605 0.869647266036579 FALSE 3 3 3 NO YES 2135 3.32960124835652 5555 3.74476223706558 17.6777677767777 26.3726372637264 37.9297929792979 58.2538253825383 2102 3.32283927268632 5226 3.71825250009775 94.0774077407741 15.575966322235 24.1867585151167 35.84003061615 56.9651741293532 33 1.53147891704226 329 2.51851393987789 5.92259225922592 100 7 0.903089986991944 17 1.25527250510331 0.306030603060306 15 1.20411998265592 298 2.47567118832443 5.36453645364536 11 1.07918124604762 14 1.17609125905568 0.252025202520252 100 FALSE 3
63882 5276 118860 41312 4183 117 10890 2688 6971 0.998278581267711 0.865299095014633 0.87505253901515 FALSE 3 3 3 NO YES 2523 3.4020893505721 6775 3.83097339732265 16.8265682656827 25.3726937269373 36.0147601476015 55.2472324723247 2489 3.39619934709574 6452 3.80976166510712 95.2324723247232 15.2665840049597 23.6515809051457 34.4079355238686 54.0607563546187 34 1.54406804435028 323 2.51054501020661 4.76752767527675 100 6 0.845098040014257 12 1.11394335230684 0.177121771217712 18 1.27875360095283 293 2.46834733041216 4.32472324723247 10 1.04139268515822 18 1.27875360095283 0.265682656826568 100 FALSE 1
67368 5780 126930 39727 2843 177 10937 2785 7598 0.999210317189773 0.840747564042185 0.88075693503957 FALSE 3 3 3 NO YES 2611 3.41697317260304 7398 3.86917302732168 17.7885915112192 25.6961340902947 36.4963503649635 55.6772100567721 2584 3.41246054742996 6944 3.84167225007363 93.8632062719654 15.1065668202765 22.8254608294931 33.7989631336406 53.8450460829493 27 1.44715803134222 454 2.65801139665711 6.1367937280346 100 3 0.602059991327962 6 0.845098040014257 0.08110300081103 14 1.17609125905568 428 2.63245729218472 5.78534739118681 10 1.04139268515822 20 1.32221929473392 0.270343336036767 100 FALSE 3
39353 2273 73184 27332 3316 69 3093 2109 4675 0.998716575403815 0.878288768174783 0.881067634079927 FALSE 3 6 0 NO NO 1996 3.3003780648707 4540 3.65715150190097 14.8898678414097 23.0837004405286 34.4052863436123 56.5859030837004 1965 3.29358351349612 4411 3.64463550376815 97.15859030837 14.6678757651326 22.6932668329177 33.9832237587849 56.5858082067558 31 1.50514997831991 129 2.11394335230684 2.84140969162996 100 5 0.778151250383644 6 0.845098040014257 0.13215859030837 13 1.14612803567824 107 2.03342375548695 2.3568281938326 13 1.14612803567824 16 1.23044892137827 0.352422907488987 100 FALSE 3
103378 8336 133647 64344 5741 118 9650 3159 8320 0.998677883415051 0.859134614352002 0.875479716971494 FALSE 3 6 0 NO NO 2919 3.46538285144842 8037 3.90514800185602 15.217120816225 23.217618514371 33.544855045415 52.0218987184273 2892 3.46134843364798 7692 3.88609573243775 95.7073534901082 14.0925637025481 21.8928757150286 32.1892875715029 50.9620384815393 27 1.44715803134222 345 2.53907609879278 4.29264650989175 100 3 0.602059991327962 9 1 0.111982082866741 14 1.17609125905568 309 2.49136169383427 3.84471817842479 10 1.04139268515822 27 1.44715803134222 0.335946248600224 100 FALSE 3
20470 2502 27838 14705 422 78 1037 1122 2144 0.997667905794459 0.849813428872139 0.877794413272326 FALSE 3 6 0 NO NO 1063 3.02694162795903 2064 3.31492005599242 19.9612403100775 31.4437984496124 46.8992248062016 72.7228682170543 1047 3.02036128264771 1963 3.29314148345093 95.1065891472868 19.0015282730515 30.3107488537952 45.746306673459 72.1344880285278 16 1.23044892137827 101 2.00860017176192 4.89341085271318 100 2 0.477121254719662 4 0.698970004336019 0.193798449612403 11 1.07918124604762 92 1.96848294855394 4.45736434108527 3 0.602059991327962 5 0.778151250383644 0.242248062015504 100 FALSE 12
117964 10498 187614 87638 6465 218 14616 4362 13444 0.999330555638701 0.853912525398756 0.895045451468721 FALSE 3 6 0 NO NO 4045 3.60702587843479 13060 4.11597642945482 15.9418070444104 22.9938744257274 32.3200612557427 48.353751914242 4007 3.60292771285919 12279 4.08919836680515 94.0199081163859 13.2502646795342 20.0586366967994 29.5056600700383 46.0379509732063 38 1.5910646070265 781 2.89320675305985 5.98009188361409 100 5 0.778151250383644 9 1 0.0689127105666156 16 1.23044892137827 740 2.86981820797933 5.66615620214395 17 1.25527250510331 32 1.51851393987789 0.245022970903522 100 FALSE 3
67188 7007 105304 56838 3609 34 9927 2855 7461 0.999195816915701 0.850020103404342 0.871195722831091 FALSE 3 6 0 NO NO 2657 3.42455497660671 7245 3.86009832969852 17.0462387853692 26.0041407867495 36.8253968253968 55.527950310559 2626 3.41946007278607 6858 3.83626080285849 94.6583850931677 15.3397491980169 23.9865850102071 34.7769028871391 54.0244969378828 31 1.50514997831991 387 2.58883172559421 5.3416149068323 100 3 0.602059991327962 6 0.845098040014257 0.082815734989648 17 1.25527250510331 357 2.55388302664387 4.92753623188406 11 1.07918124604762 24 1.39794000867204 0.331262939958592 100 FALSE 3
94020 9856 162933 68516 4418 106 9207 3344 9436 0.999152182069572 0.877384484021424 0.86837551041171 FALSE 3 3 3 NO YES 3104 3.4920616045126 9169 3.96236933567002 15.0070891045916 22.586977860181 32.9479768786127 50.6162067837278 3070 3.48727981644307 8939 3.95133751879592 97.4915476060639 14.9009956370959 22.4745497259201 32.65465935787 50.3859492113212 34 1.54406804435028 230 2.36361197989214 2.50845239393609 100 3 0.602059991327962 8 0.954242509439325 0.0872505180499509 14 1.17609125905568 183 2.26481782300954 1.99585560039263 17 1.25527250510331 39 1.60205999132796 0.425346275493511 100 FALSE 1
48472 4644 74754 26583 3191 127 14270 1980 4876 0.998359308863086 0.818088595533042 0.879407548384847 FALSE 5 2 2 NO YES 1847 3.26670196688409 4724 3.67440181284528 25.0635055038103 33.848433530906 44.7290431837426 64.1617273497036 1817 3.25959387888595 4167 3.61992771029147 88.2091447925487 18.8144948404128 27.645788336933 39.2848572114231 60.5231581473482 30 1.49136169383427 557 2.74663419893758 11.7908552074513 100 4 0.698970004336019 8 0.954242509439325 0.169348010160881 17 1.25527250510331 538 2.73158876518674 11.3886536833192 9 1 11 1.07918124604762 0.232853513971211 100 FALSE 5
46760 3443 66730 38565 1764 0 7125 2412 5427 0.999999998157361 0.838584851965018 0.893493839148997 FALSE 5 2 2 NO YES 2277 3.35755371974308 5274 3.72222246396973 16.9890026545317 25.1990898748578 36.0447478194918 55.6313993174061 2250 3.35237549500052 4969 3.69635638873333 94.2169131588927 14.5099617629302 22.6202455222379 33.6888710002012 54.0350171060576 27 1.44715803134222 305 2.48572142648158 5.78308684110732 100 0 0 0 0 0 16 1.23044892137827 291 2.46538285144842 5.51763367463026 11 1.07918124604762 14 1.17609125905568 0.265453166477057 100 FALSE 3
84417 9011 129650 74552 4072 28 14553 2931 7833 0.999617003702774 0.836461124937494 0.895185886396162 FALSE 5 2 2 NO YES 2746 3.43885865942056 7621 3.88206894443615 18.2653195118751 25.6790447447841 35.7302191313476 53.9692953680619 2711 3.43328968519503 7037 3.84744926249917 92.3369636530639 14.2248117095353 21.6143242859173 31.9454312917436 51.2576381980958 35 1.55630250076729 584 2.76715586608218 7.6630363469361 100 3 0.602059991327962 3 0.602059991327962 0.0393649127411101 15 1.20411998265592 556 2.74585519517373 7.29563049468574 17 1.25527250510331 25 1.41497334797082 0.328040939509251 100 FALSE 3
44445 2437 56110 32073 3251 78 3449 1928 4296 0.998137800283664 0.86848230710316 0.858936548099283 FALSE 5 0 4 NO NO 1808 3.25743856685981 4150 3.61815273337852 17.2289156626506 26.0963855421687 38.3614457831325 60.6746987951807 1782 3.25115134317535 4014 3.6036855496147 96.7228915662651 17.0901843547583 26.0089686098655 38.1664175386149 60.4384653712008 26 1.43136376415899 136 2.13672056715641 3.27710843373494 100 3 0.602059991327962 8 0.954242509439325 0.192771084337349 14 1.17609125905568 110 2.04532297878666 2.65060240963855 9 1 18 1.27875360095283 0.433734939759036 100 FALSE 1
76590 5548 81752 37991 2792 168 14162 2552 6955 0.998562184042326 0.826599567467147 0.867576035117131 FALSE 5 0 4 NO NO 2394 3.37930551775058 6777 3.83110156450136 23.3436623874871 32.4037184594954 43.086911612808 60.5430131326546 2360 3.37309598707873 6053 3.78204241662055 89.3168068466873 17.644143399967 26.7470675698001 37.849000495622 56.9965306459607 34 1.54406804435028 724 2.86033800657099 10.6831931533127 100 6 0.845098040014257 10 1.04139268515822 0.147557916482219 19 1.30102999566398 701 2.84633711212981 10.3438099454036 9 1 13 1.14612803567824 0.191825291426885 100 FALSE 5
64991 4661 113082 40920 3198 140 18024 2434 6530 0.997702908119904 0.833996935935686 0.885144126884951 FALSE 5 0 4 NO NO 2273 3.35679046035172 6353 3.80304721049113 21.0923972926177 29.2460254997639 40.1699984259405 59.4207461042027 2232 3.34888872307144 5739 3.75891189239797 90.3352746733827 16.2397630249172 24.4119184526921 35.9818783760237 56.508102456874 41 1.6232492903979 614 2.78887511577542 9.66472532661735 100 6 0.845098040014257 15 1.20411998265592 0.236108924917362 18 1.27875360095283 571 2.75739602879302 8.98787974185424 17 1.25527250510331 28 1.46239799789896 0.440736659845742 100 FALSE 5
94971 10471 147732 71769 4411 101 15546 3044 8062 0.999131727860169 0.867278589844606 0.876456367580789 FALSE 5 0 4 NO NO 2828 3.45163294745699 7825 3.89353984356466 16.702875399361 24.5111821086262 34.7859424920128 53.5335463258786 2798 3.44700289846616 7430 3.8710472613055 94.9520766773163 14.8452220726783 22.4764468371467 32.8936742934051 52.1534320323015 30 1.49136169383427 395 2.59769518592551 5.04792332268371 100 6 0.845098040014257 7 0.903089986991944 0.0894568690095847 14 1.17609125905568 366 2.56466606425209 4.67731629392971 10 1.04139268515822 22 1.36172783601759 0.281150159744409 100 FALSE 3
30331 1881 56480 17168 3309 42 10627 1753 4047 0.998517417844039 0.810229797849692 0.883368215052594 FALSE 4 5 0 NO NO 1655 3.21906033244886 3944 3.59604700754544 23.8083164300203 32.8346855983773 44.5740365111562 65.4665314401623 1629 3.21218760440396 3484 3.54220278243403 88.3367139959432 17.4225028702641 26.894374282434 39.4661308840413 62.256027554535 26 1.43136376415899 460 2.66370092538965 11.6632860040568 100 3 0.602059991327962 6 0.845098040014257 0.152129817444219 15 1.20411998265592 438 2.64246452024212 11.105476673428 8 0.954242509439325 16 1.23044892137827 0.405679513184584 100 FALSE 5
