unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers cell_name p_column p_row mix H2228_prop H1975_prop HCC827_prop mRNA_amount total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control SC3
149298 14064 360619 36073 9312 2019 112760 10769 87586 0.99189368152537 0.814901924872137 0.922556010942844 FALSE M20 M 20 7 0.16 0.68 0.16 30 10248 4.01068149313144 87020 4.93962406967132 18.2544242702827 24.1611123879568 31.7088025741209 43.8968053321076 10143 4.00620924053766 76962 4.8862819880585 88.4417375316019 11.1912372339596 17.0798575920584 24.8278371144201 37.9459993243419 105 2.02530586526477 10058 4.00255480814848 11.5582624683981 98.48876516206 99.9502883276993 26 1.43136376415899 709 2.85125834871908 0.814755228683061 26 1.43136376415899 8979 3.9532763366673 10.3183176281315 53 1.73239375982297 370 2.56937390961505 0.425189611583544 99.1891891891892 FALSE 2
114531 10989 323194 36385 7423 1536 114541 10411 77465 0.992900019235409 0.819583037395006 0.921861366828714 FALSE M21 M 21 7 0.16 0.68 0.16 30 9961 3.99834653739636 76977 4.88636662330511 18.1054081089157 23.9733946503501 31.3483248242982 43.4922119594165 9854 3.99365662861546 68367 4.83485287547312 88.8148407966016 11.2612810273963 17.0740269428233 24.6902745476619 37.6936241168985 107 2.03342375548695 8610 3.93505358923107 11.1851592033984 98.4668989547038 99.9186991869919 27 1.44715803134222 550 2.74115159885178 0.71449913610559 25 1.41497334797082 7740 3.88879706745668 10.0549514790132 55 1.7481880270062 320 2.50650503240487 0.415708588279616 98.4375 FALSE 2
111045 11018 271101 27836 7372 2087 62891 10164 72566 0.990574097925947 0.816374059364389 0.917288962146327 FALSE M22 M 22 7 0.16 0.68 0.16 30 9743 3.9887372752888 72116 4.85803765218036 17.8573409506906 23.9905152809363 31.8306617116867 44.2398358200677 9643 3.98425720170542 64077 4.80670894810554 88.8526817904487 11.4362407728202 17.474288746352 25.4568722006336 38.6737831047022 100 2.00432137378264 8039 3.90525604874845 11.1473182095513 98.5694738151511 100 23 1.38021124171161 684 2.83569057149243 0.948471906373066 20 1.32221929473392 7018 3.84627524241221 9.73154362416107 57 1.76342799356294 337 2.52891670027765 0.467302679017139 97.9228486646884 FALSE 2
111009 11556 296962 29770 8232 1856 70476 10574 82371 0.992473078997162 0.815772541207977 0.922181238277884 FALSE M23 M 23 7 0.16 0.68 0.16 30 10133 4.00578089995465 81896 4.91326799324627 17.3756960046889 23.1830614437824 30.585132362997 43.0668164501319 10028 4.00125763131223 73113 4.86400054440783 89.2754224870568 11.0404442438417 16.752150780299 24.3445078166674 37.6444681520386 105 2.02530586526477 8783 3.94369232710602 10.7245775129432 98.2579984060116 99.9430718433337 29 1.47712125471966 620 2.79309160017658 0.757057731757351 22 1.36172783601759 7802 3.89226160691554 9.52671681156589 54 1.74036268949424 361 2.55870857053317 0.440802969620006 98.8919667590028 FALSE 2
92366 9300 242941 24023 6836 1461 58535 9628 64437 0.992007697286961 0.81336809584348 0.913139824458025 FALSE M24 M 24 7 0.16 0.68 0.16 30 9235 3.96548392424514 64027 4.8063699362685 18.5968419572993 24.9113655176722 33.039186593156 45.6151311165602 9142 3.9610887197679 56748 4.75395821303153 88.6313586455714 11.8506379079439 18.0887432156199 26.5048988510608 39.9397335588919 93 1.9731278535997 7279 3.86213137931304 11.3686413544286 98.7773045748042 100 21 1.34242268082221 515 2.71264970162721 0.80434816561763 22 1.36172783601759 6511 3.81371439188114 10.1691473909444 50 1.70757017609794 253 2.40483371661994 0.395145797866525 100 FALSE 2
26081 2509 67388 6719 1830 2178 16393 5436 19194 0.963582368988443 0.819058038543786 0.920495508755075 FALSE M3 M 3 7 0.16 0.68 0.16 3.75 5317 3.72574833299555 19072 4.2804190087762 22.404572147651 28.6335989932886 36.666317114094 49.8322147651007 5240 3.71941415970259 16157 4.20838760379515 84.7158137583893 13.0160302036269 19.4281116543913 27.9693012316643 42.5635947267438 77 1.89209460269048 2915 3.46478751964594 15.2841862416107 98.7307032590052 100 30 1.49136169383427 698 2.84447717574568 3.65981543624161 20 1.32221929473392 2141 3.33081946649584 11.2258808724832 27 1.44715803134222 76 1.88649072517248 0.398489932885906 100 FALSE 2
46444 4381 122204 11684 2813 2046 38106 7008 31487 0.97856258107201 0.819893924216377 0.917870575834289 FALSE M4 M 4 7 0.16 0.68 0.16 7.5 6824 3.83410265571279 31297 4.49551658621369 21.7816404128191 28.057002268588 35.9203757548647 48.7235198261814 6740 3.82872432713879 26715 4.4267714347927 85.3596191328242 12.8579449747333 19.1240875912409 27.4265393973423 41.6245554931686 84 1.92941892571429 4582 3.66114985724479 14.6403808671758 98.9742470536883 100 26 1.43136376415899 675 2.82994669594164 2.15675623861712 23 1.38021124171161 3778 3.57737689191701 12.0714445474007 35 1.55630250076729 129 2.11394335230684 0.412180081157938 100 FALSE 2
29157 3268 70329 6501 1926 1192 17982 5768 21273 0.978470361031133 0.804023879657771 0.914915190657081 FALSE M5 M 5 7 0.16 0.68 0.16 7.5 5645 3.7517408738109 21147 4.32526930173307 22.2395611670686 28.9166312006431 37.215680711212 50.5556343689412 5568 3.74577721788976 17995 4.25517598449353 85.0948125029555 13.1703250903029 19.7499305362601 28.6357321478188 43.4843011947763 77 1.89209460269048 3152 3.4987239707479 14.9051874970445 99.0799492385787 100 24 1.39794000867204 458 2.66181268553726 2.16579183808578 19 1.30102999566398 2622 3.41879829059035 12.3989218328841 34 1.54406804435028 72 1.86332286012046 0.340473826074621 100 FALSE 2
34587 3622 87444 8372 2781 1510 24462 6134 24384 0.977690288312955 0.816354986541849 0.917158416519678 FALSE M6 M 6 7 0.16 0.68 0.16 7.5 6000 3.7782236267661 24242 4.38458636148552 22.1021367873938 28.8713802491544 37.0596485438495 49.9009982674697 5921 3.77246840305328 20634 4.31460447321343 85.116739542942 13.1239701463604 19.8555781719492 28.4772705243772 42.793447707667 79 1.90308998699194 3608 3.55738688205951 14.883260457058 99.029933481153 100 22 1.36172783601759 543 2.73559889969818 2.23991419849847 20 1.32221929473392 2966 3.47231754631684 12.234964111872 37 1.57978359661681 99 2 0.408382146687567 100 FALSE 2
27422 2860 65853 5920 1997 1303 17256 5483 19570 0.976699028627134 0.804547776798903 0.91568680854021 FALSE M7 M 7 7 0.16 0.68 0.16 7.5 5368 3.72989340396324 19440 4.28871860026681 22.7572016460905 29.320987654321 37.4074074074074 50.7304526748971 5294 3.7238659644435 16526 4.21819402709298 85.0102880658436 13.6330630521602 20.1500665617814 28.7486385090161 43.6040179111703 74 1.8750612633917 2914 3.46463855909503 14.9897119341564 99.1077556623198 100 21 1.34242268082221 454 2.65801139665711 2.33539094650206 21 1.34242268082221 2392 3.37894269861344 12.3045267489712 32 1.51851393987789 68 1.83884909073726 0.349794238683128 100 FALSE 2
24019 2444 60680 6379 1761 1058 15016 5859 20567 0.979335828764849 0.809063061793619 0.920503271987518 FALSE M8 M 8 7 0.16 0.68 0.16 7.5 5754 3.76004532796581 20459 4.31090562937614 22.3275819932548 28.6377633315411 36.4045163497727 49.2350554768073 5685 3.75480685535442 17380 4.24007475956882 84.9503885820421 13.0092059838895 19.2577675489068 27.5316455696203 41.8066743383199 69 1.84509804001426 3079 3.48855071650044 15.0496114179579 99.2205261448522 100 21 1.34242268082221 423 2.62736585659273 2.06754973361357 20 1.32221929473392 2567 3.40959501939682 12.5470453101325 28 1.46239799789896 89 1.95424250943932 0.435016374211838 100 FALSE 2
39781 3809 97317 10382 2657 1369 29704 6328 25440 0.981682389551225 0.814190251252284 0.922130140672115 FALSE M9 M 9 7 0.16 0.68 0.16 7.5 6164 3.78993308093175 25272 4.40265679736566 23.1758467869579 29.4673947451725 37.0924343146565 49.5726495726496 6088 3.78454597405452 21323 4.32886867385293 84.3740107628997 13.2017070768654 19.5282089762229 27.6462036298832 41.7764854851569 76 1.88649072517248 3949 3.59659709562646 15.6259892371003 99.1643454038997 100 25 1.41497334797082 466 2.66931688056611 1.84393795504907 19 1.30102999566398 3386 3.52981519664463 13.3982272871162 32 1.51851393987789 97 1.99122607569249 0.383823994935106 100 FALSE 2
20679 2065 53171 6107 1503 1762 13760 4806 15750 0.960317459707735 0.817206348687488 0.919047035525692 FALSE N1 N 1 7 0.16 0.68 0.16 3.75 4716 3.6736658762457 15657 4.19473628872869 23.5549594430606 30.2548380915884 38.5450597176982 51.8106917033915 4649 3.66745295288995 13072 4.11637526117971 83.489812863256 13.3567931456548 20.1575887392901 28.9397184822521 43.9259485924113 67 1.83250891270624 2585 3.41262852054438 16.5101871367439 99.3423597678917 100 28 1.46239799789896 624 2.79588001734408 3.9854378233378 18 1.27875360095283 1911 3.28148788794008 12.205403333972 21 1.34242268082221 50 1.70757017609794 0.319345979434119 100 FALSE 2
20554 2229 54324 5302 1251 915 15977 4892 16207 0.978651199494878 0.808909729864312 0.92213184294944 FALSE N10 N 10 7 0.16 0.68 0.16 7.5 4812 3.68241586167736 16123 4.20747278948101 23.8851330397569 30.471996526701 38.1752775538051 51.6839297897414 4747 3.67651071028255 13478 4.12965767331269 83.5948644793153 13.555423653361 20.1068407775634 28.4908740169165 43.8492357916605 65 1.81954393554187 2645 3.42258983985148 16.4051355206847 99.4328922495274 100 19 1.30102999566398 346 2.54032947479087 2.14600260497426 19 1.30102999566398 2227 3.34791518650169 13.8125658996465 27 1.44715803134222 72 1.86332286012046 0.446567016064008 100 FALSE 2
57421 6029 148973 15326 3870 1318 38907 8045 41438 0.988561223758733 0.815917756451586 0.919614624350928 FALSE N11 N 11 7 0.16 0.68 0.16 15 7827 3.89365081698596 41213 4.61504476676008 19.9233251643899 26.3484822750103 34.0766263072332 46.431951083396 7733 3.88840416773705 35986 4.55614564388129 87.3171086793002 12.3659200800311 18.643361307175 26.6798199299728 40.0822542099705 94 1.97772360528885 5227 3.71833557890851 12.6828913206998 98.6416682609527 100 25 1.41497334797082 474 2.67669360962487 1.15012253415185 21 1.34242268082221 4579 3.66086547800387 11.1105719069226 48 1.69019608002851 174 2.24303804868629 0.422196879625361 100 FALSE 2
72629 6948 181633 18631 4629 1228 57350 8571 47355 0.989525921024279 0.809925034144246 0.921845439373785 FALSE N13 N 13 7 0.16 0.68 0.16 15 8278 3.91797788259291 47041 4.672485777577 20.6224357475394 26.6405901235093 34.1871984013945 46.7910971280372 8188 3.91323087111356 40722 4.60983976430547 86.5670372653643 12.1457688718629 18.1032365797358 26.0694464908403 39.9268208830608 90 1.95904139232109 6319 3.80071707828239 13.4329627346357 98.876404494382 100 22 1.36172783601759 496 2.69635638873333 1.05439935375523 24 1.39794000867204 5635 3.75097098443732 11.9789120129249 44 1.65321251377534 188 2.27646180417324 0.399651367955613 100 FALSE 2
66414 6644 164734 19231 4653 1747 40399 8404 43980 0.98758526580546 0.817166893856942 0.914688286792113 FALSE N14 N 14 7 0.16 0.68 0.16 15 8156 3.91153046230716 43715 4.64064041728954 18.8333523962027 25.1675626215258 33.0321399977125 45.8972892599794 8061 3.90644279381703 38478 4.58522377697999 88.0201303900263 11.8431311398721 18.0180882582255 26.1214200322262 40.0150735485212 95 1.98227123303957 5237 3.71916549408921 11.9798696099737 98.6251670803895 100 25 1.41497334797082 546 2.73798732633343 1.24899919935949 22 1.36172783601759 4509 3.65417654187796 10.314537344161 48 1.69019608002851 182 2.26245108973043 0.416333066453163 100 FALSE 2
77409 7703 205564 21328 5058 1638 61373 8857 52153 0.988783003664452 0.811880428582846 0.922784706002587 FALSE N15 N 15 7 0.16 0.68 0.16 15 8575 3.93328477234869 51854 4.71479063859809 19.8634627993983 26.0789910132295 33.7813861997146 46.2182281019786 8478 3.92834463526486 45135 4.65452306881129 87.042465383577 11.9862634319264 18.110114102138 26.1770244821092 39.7031128835715 97 1.99122607569249 6719 3.82736927305383 12.957534616423 98.7498139604108 100 25 1.41497334797082 583 2.7664128471124 1.12431056427662 24 1.39794000867204 5912 3.77180787899911 11.4012419485478 48 1.69019608002851 224 2.35218251811136 0.431982103598565 100 FALSE 2
61054 5954 159932 15895 4311 1338 45215 8286 43538 0.988906242595226 0.812164086358546 0.916945905428383 FALSE N16 N 16 7 0.16 0.68 0.16 15 8020 3.90422851634008 43261 4.63610659297839 20.3231548045584 26.4973070432953 34.4652227179214 47.1671944707704 7929 3.8992731873176 37627 4.5755111353529 86.9767226832482 12.336885746937 18.5053286204056 26.7839583277965 40.6782363728174 91 1.96378782734556 5634 3.75089392038213 13.0232773167518 98.7930422435215 100 25 1.41497334797082 482 2.68394713075151 1.11416749497238 22 1.36172783601759 4987 3.69792644480651 11.527703936571 44 1.65321251377534 165 2.22010808804005 0.381405885208386 100 FALSE 2
64448 6669 164654 17581 4071 1579 45356 8089 42534 0.987727464854533 0.819509098410799 0.915949377921339 FALSE N17 N 17 7 0.16 0.68 0.16 15 7843 3.89453758499575 42281 4.62615552188091 19.9380336321279 26.3144201887373 34.2919987701332 47.0447718833519 7752 3.88946978396951 36875 4.566743806304 87.214115087155 12.3145762711864 18.5627118644068 26.8908474576271 40.7674576271186 91 1.96378782734556 5406 3.73295636957562 12.785884912845 98.6311505734369 100 26 1.43136376415899 522 2.71850168886727 1.2345971003524 22 1.36172783601759 4716 3.6736658762457 11.1539462169769 43 1.64345267648619 168 2.22788670461367 0.397341595515716 100 FALSE 2
84063 8402 201054 21903 5355 1371 49049 9475 59596 0.991090005874372 0.816447412441028 0.918752782275189 FALSE N18 N 18 7 0.16 0.68 0.16 30 9079 3.95808584852109 59177 4.77216028350726 18.8688172769826 24.9049461784139 32.4670057623739 44.9549656116397 8986 3.95361474169064 52040 4.71634563320679 87.939571117157 11.4104534973098 17.4116064565719 25.2920830130669 38.8009223674097 93 1.9731278535997 7137 3.85357654361964 12.060428882843 98.7109429732381 100 24 1.39794000867204 527 2.72263392253381 0.890548692904338 22 1.36172783601759 6371 3.80427576712909 10.7660070635551 47 1.68124123737559 239 2.38021124171161 0.403873126383561 100 FALSE 2
106205 10905 272220 28703 7356 1690 75996 10088 72243 0.991888487328615 0.81117893763947 0.918483324545863 FALSE N19 N 19 7 0.16 0.68 0.16 30 9678 3.98583048985839 71813 4.85620911736283 19.1079609541448 25.3811983902636 32.9230083689583 45.224402266999 9579 3.98136550907854 63112 4.80011882432752 87.8838093381421 11.7442007859044 17.9347826086957 25.7320319432121 39.0623019394093 99 2 8701 3.9396190789567 12.1161906618579 98.8507068153086 100 26 1.43136376415899 586 2.76863810124761 0.816008243632768 25 1.41497334797082 7849 3.89486965674525 10.9297759458594 48 1.69019608002851 266 2.42651126136458 0.370406472365728 100 FALSE 2
19529 1985 50550 4811 1598 1524 12616 4759 15222 0.964984889656428 0.809880435678702 0.916304745562511 FALSE N2 N 2 7 0.16 0.68 0.16 3.75 4677 3.67006021747313 15135 4.18001111905772 23.3762801453584 30.0429468120251 37.8923026098447 51.6551040634291 4606 3.66341821225268 12700 4.10383791602561 83.9114634952098 13.9055118110236 20.4645669291339 28.8740157480315 44.2677165354331 71 1.85733249643127 2435 3.38667728396084 16.0885365047902 98.9322381930185 100 25 1.41497334797082 532 2.72672720902657 3.51503138420879 20 1.32221929473392 1823 3.2610248339924 12.0449289725801 26 1.43136376415899 80 1.90848501887865 0.528576148001321 100 FALSE 2
87029 7335 190540 20997 4421 1115 56918 8795 51037 0.992123361288453 0.817583321743523 0.921605713187352 FALSE N20 N 20 7 0.16 0.68 0.16 30 8482 3.92854946700166 50696 4.70498226067468 19.8240492346536 25.9251222976172 33.6653779390879 46.1476250591763 8392 3.92391722311311 44269 4.64610952197885 87.3224712008837 11.8435022250333 17.9674264157763 26.0340192911518 39.6304411665048 90 1.95904139232109 6427 3.80807586809131 12.6775287991163 98.9886416679633 100 20 1.32221929473392 401 2.60422605308447 0.790989427173742 22 1.36172783601759 5826 3.76544501809015 11.4920309294619 48 1.69019608002851 200 2.30319605742049 0.394508442480669 100 FALSE 2
96642 9648 252302 23765 6298 1393 78197 9483 61258 0.992017368998006 0.809445296808671 0.9175616380617 FALSE N21 N 21 7 0.16 0.68 0.16 30 9122 3.96013767486379 60872 4.78442470558643 19.7315678801419 25.9495334472335 33.670653173873 45.9735182021291 9024 3.9554472105777 53274 4.72652345838624 87.5180707057432 12.0527837218906 18.2227728347787 26.3055148853099 39.6234560949056 98 1.99563519459755 7598 3.88075644451021 12.4819292942568 98.8681231903132 100 26 1.43136376415899 489 2.69019608002851 0.803325009856749 22 1.36172783601759 6857 3.83619748077893 11.2646208437377 50 1.70757017609794 252 2.40312052117582 0.413983440662374 100 FALSE 2
80438 8356 205229 20977 5968 1285 49461 9076 54866 0.991907556411638 0.819760871793139 0.918000051397942 FALSE N22 N 22 7 0.16 0.68 0.16 30 8752 3.94215692846749 54523 4.7365877091253 18.3537222823396 24.6134658767859 32.4872072336445 45.1680941987785 8659 3.93751789201735 48386 4.68472869663158 88.7441996955413 11.7678667383127 17.9700739883437 26.0240565452817 39.6622990121109 93 1.9731278535997 6137 3.7880268840958 11.2558003044587 98.4357177774157 100 22 1.36172783601759 444 2.64836001098093 0.814335234671607 23 1.38021124171161 5445 3.73607763700395 9.98661115492544 48 1.69019608002851 248 2.39619934709574 0.454853914861618 100 FALSE 2
105984 10777 269368 27447 6501 1602 73144 9982 68700 0.991892285154019 0.811280931468518 0.919199283959347 FALSE N23 N 23 7 0.16 0.68 0.16 30 9591 3.98190917009079 68285 4.83433167372578 18.9148422054624 24.9688804276195 32.5356959800835 45.0552830050524 9497 3.977632165246 60032 4.77839004668573 87.9138903126602 11.5555037313433 17.4956689765458 25.3481476545842 38.8742670575693 94 1.97772360528885 8253 3.9166644645414 12.0861096873398 98.7883193990064 100 24 1.39794000867204 556 2.74585519517373 0.814234458519441 21 1.34242268082221 7409 3.86981820797933 10.850113494911 49 1.69897000433602 288 2.46089784275655 0.421761733909351 100 FALSE 2
97264 9583 242507 23594 6964 1589 55319 9750 65012 0.991447732573764 0.817664431056164 0.917630450127599 FALSE N24 N 24 7 0.16 0.68 0.16 30 9377 3.97211022840283 64617 4.81035351198547 18.0726434220097 24.1948713186932 32.1989569308386 44.7374529922466 9280 3.96759477267189 57491 4.75960741690577 88.9719423681075 11.565288479936 17.7001617644501 25.9431911081735 39.2670157068063 97 1.99122607569249 7126 3.85290675879695 11.0280576318925 98.6808868930676 100 21 1.34242268082221 555 2.74507479158206 0.858907098751103 23 1.38021124171161 6317 3.80057962156913 9.77606512218147 53 1.73239375982297 254 2.40654018043396 0.393085410959964 98.8188976377953 FALSE 2
18145 2019 42519 4518 1170 1272 12407 4288 13150 0.961673003070971 0.816425854892452 0.925550626957698 FALSE N3 N 3 7 0.16 0.68 0.16 3.75 4212 3.62459145912685 13072 4.11637526117971 25.8338433292534 32.2903916768666 40.2922276621787 53.9473684210526 4146 3.61773403536402 10637 4.02685998598456 81.3723990208078 13.9419009119113 20.6261163861991 29.3973864811507 45.1349064585879 66 1.82607480270083 2435 3.38667728396084 18.6276009791922 99.3429158110883 100 19 1.30102999566398 503 2.70243053644553 3.84791921664627 20 1.32221929473392 1880 3.27438879555038 14.3818849449204 27 1.44715803134222 52 1.72427586960079 0.397796817625459 100 FALSE 2
46419 4380 118217 11500 2931 1916 31052 7184 32382 0.979772712933181 0.814928046193895 0.918719992983759 FALSE N4 N 4 7 0.16 0.68 0.16 7.5 7003 3.84534613741141 32194 4.50778842942814 20.8330744859291 27.269056345903 35.2674411381003 47.8505311548736 6917 3.83998055767834 27688 4.44230727129905 86.0036031558676 12.4422132331696 18.7590291823172 27.0803236058943 40.923865934701 86 1.93951925261862 4506 3.65388755807098 13.9963968441324 98.9125610297381 100 25 1.41497334797082 654 2.81624129999178 2.03143442877555 21 1.34242268082221 3731 3.57194163507446 11.5891159843449 40 1.61278385671974 121 2.08635983067475 0.37584643101199 100 FALSE 2
33976 3325 84240 8431 2372 1440 22776 6208 24200 0.978925619430196 0.8111570244582 0.921197966447121 FALSE N5 N 5 7 0.16 0.68 0.16 7.5 6073 3.78347478758225 24058 4.38127757215148 21.7474436777787 28.2359298362291 36.2207997339762 49.010724083465 5997 3.77800646142351 20456 4.3108419451643 85.0278493640369 12.3631208447399 18.8746578021118 27.3513883457176 41.723699648025 76 1.88649072517248 3602 3.55666426212257 14.9721506359631 98.9727928928373 100 24 1.39794000867204 510 2.70842090013471 2.11987696400366 20 1.32221929473392 3003 3.47769992833213 12.4823343586333 32 1.51851393987789 89 1.95424250943932 0.369939313326129 100 FALSE 2
28443 3012 66853 7139 1803 1231 16855 5456 19011 0.978223133460511 0.818526116028338 0.920151007232125 FALSE N6 N 6 7 0.16 0.68 0.16 7.5 5362 3.72940779696307 18914 4.27680634562876 21.5766099185788 28.1907581685524 36.1848366289521 49.5770328856931 5290 3.72353776153206 16223 4.21015793765324 85.7724436925029 13.1541638414597 19.644948529865 27.9603032731307 42.7972631449177 72 1.86332286012046 2691 3.43007505555194 14.2275563074971 98.9966555183946 100 19 1.30102999566398 413 2.6170003411209 2.18356772760918 21 1.34242268082221 2203 3.34321159017975 11.6474569102252 32 1.51851393987789 75 1.88081359228079 0.396531669662684 100 FALSE 2
32871 3334 79204 7873 2009 1460 21846 6041 22897 0.977027557768691 0.808752237931278 0.919202987638997 FALSE N7 N 7 7 0.16 0.68 0.16 7.5 5886 3.76989403581217 22732 4.35665675193585 22.6068977652648 29.1747316558156 36.8907267288404 50.1275734647193 5807 3.76402660769204 19196 4.28323336488875 84.4448354742214 13.2162950614711 19.5196916024172 27.9589497812044 42.7120233381955 79 1.90308998699194 3536 3.54863505981475 15.5551645257786 98.7839366515837 100 21 1.34242268082221 526 2.72181061521255 2.31391870490938 22 1.36172783601759 2894 3.46164856806346 12.7309519619919 36 1.56820172406699 116 2.06818586174616 0.510293858877353 100 FALSE 2
31526 2996 88393 8186 2158 1461 26901 6108 23163 0.978802399957345 0.817078961785141 0.91866298896387 FALSE N8 N 8 7 0.16 0.68 0.16 7.5 5972 3.77619251474707 23021 4.36214304958196 22.2883454237435 28.7650406150906 36.7577429303679 49.4070631162851 5896 3.77063112777781 19576 4.29174614082421 85.0354024586247 13.1538618716796 19.5800980792808 28.0292194523907 42.0514916223948 76 1.88649072517248 3445 3.53731527311201 14.9645975413753 99.1291727140784 100 25 1.41497334797082 491 2.69196510276736 2.13283523739195 22 1.36172783601759 2863 3.45697301363582 12.4364710481734 29 1.47712125471966 91 1.96378782734556 0.395291255809913 100 FALSE 2
49460 4903 122343 13370 2988 1911 38377 6993 31021 0.980303664943005 0.81090229173434 0.919667025670666 FALSE N9 N 9 7 0.16 0.68 0.16 7.5 6804 3.83282812953935 30826 4.48893126242225 22.643223253098 28.8522675663401 36.3070135599818 48.4947771361837 6711 3.82685194782064 26074 4.41622431709857 84.5844417050542 12.8212011965943 18.9153946460075 26.9233719413976 40.592160773184 93 1.9731278535997 4752 3.67696781429476 15.4155582949458 98.8215488215488 100 27 1.44715803134222 611 2.78675142214556 1.98209303834425 22 1.36172783601759 4035 3.60595115756487 13.0895996885746 44 1.65321251377534 106 2.02938377768521 0.34386556802699 100 FALSE 2
12833 999 28171 3123 755 1015 6137 3247 8564 0.95936478169154 0.831270433405803 0.920596776510069 FALSE O1 O 1 8 0.16 0.16 0.68 3.75 3212 3.50691072555152 8526 3.9307962629833 23.4107436077879 30.8585503166784 39.6551724137931 55.137227304715 3155 3.49913699453738 7176 3.85594294623232 84.1660802251935 14.2976588628763 21.5579710144928 31.061872909699 48.4531772575251 57 1.76342799356294 1350 3.13065534902203 15.8339197748065 99.4814814814815 100 21 1.34242268082221 348 2.54282542695918 4.08163265306122 17 1.25527250510331 970 2.987219229908 11.376964578935 19 1.30102999566398 32 1.51851393987789 0.375322542810228 100 FALSE 2
27549 2098 62638 6454 1443 951 16904 5263 18792 0.980842911355448 0.823914431234613 0.924967579306312 FALSE O10 O 10 8 0.16 0.16 0.68 7.5 5171 3.71365851620836 18696 4.27177192803563 22.8391099700471 29.5036371416346 38.0883611467694 51.9308943089431 5095 3.70722941932729 15857 4.20024841351535 84.8149336756525 13.6280507031595 20.4010846944567 29.5579239452608 44.983288137731 76 1.88649072517248 2839 3.45331834004704 15.1850663243475 98.9432898908066 100 23 1.38021124171161 360 2.55750720190566 1.92554557124519 22 1.36172783601759 2403 3.3809344633307 12.8530166880616 31 1.50514997831991 76 1.88649072517248 0.40650406504065 100 FALSE 2
35377 3272 93358 8194 2234 756 28329 5976 24353 0.987845439581224 0.825812014607723 0.914876641532197 FALSE O11 O 11 8 0.16 0.16 0.68 15 5826 3.76544501809015 24200 4.38383331166263 22.4793388429752 29.595041322314 38.3512396694215 51.6942148760331 5750 3.75974336759772 20938 4.32095593690098 86.5206611570248 14.6814404432133 21.8263444455058 30.9246346355908 45.6442831215971 76 1.88649072517248 3262 3.51361707378787 13.4793388429752 99.1109748620478 100 21 1.34242268082221 295 2.47129171105894 1.21900826446281 21 1.34242268082221 2887 3.4605971888976 11.9297520661157 34 1.54406804435028 80 1.90848501887865 0.330578512396694 100 FALSE 2
46458 3660 104011 9689 2412 922 25913 6583 29144 0.987956354313767 0.82239912132089 0.922179205950039 FALSE O12 O 12 8 0.16 0.16 0.68 15 6441 3.80902072048367 28998 4.46238302196896 20.6772880888337 27.4536174908614 35.6576315607973 48.8688875094834 6364 3.80379840798967 25264 4.40251930257425 87.123249879302 13.1491450284991 19.8622545915136 28.3486383787207 42.7921152628246 77 1.89209460269048 3734 3.57229060615142 12.876750120698 99.0894483128013 100 20 1.32221929473392 350 2.54530711646582 1.20697979170977 22 1.36172783601759 3282 3.51627088272934 11.3180219325471 35 1.55630250076729 102 2.01283722470517 0.351748396441134 100 FALSE 2
43971 3673 102997 11147 2458 920 32372 6019 25178 0.988680593776837 0.816109301447252 0.924854664844442 FALSE O13 O 13 8 0.16 0.16 0.68 15 5901 3.77099920516394 25055 4.39891174037785 22.9295549790461 29.7226102574336 37.7170225503891 50.8241867890641 5832 3.76589197643002 21338 4.32917406341751 85.1646377968469 13.8204142843753 20.4939544474646 29.0092792201706 43.6873183991002 69 1.84509804001426 3717 3.57030938543588 14.8353622031531 99.4350282485876 100 20 1.32221929473392 285 2.45636603312904 1.13749750548793 20 1.32221929473392 3347 3.52478544932122 13.3586110556775 29 1.47712125471966 85 1.93449845124357 0.339253641987627 100 FALSE 2
47132 4227 114616 11325 2625 1002 30149 7539 35590 0.988311323127757 0.819106490357093 0.923601875919675 FALSE O14 O 14 8 0.16 0.16 0.68 15 7378 3.86799751034495 35424 4.5493098589195 20.2856820234869 26.928071364047 35.0948509485095 48.2441282746161 7299 3.86332286012046 30911 4.4901271047354 87.2600496838302 12.7333311766038 19.3329235547216 27.7603442140338 42.0885768820161 79 1.90308998699194 4513 3.65456155474174 12.7399503161698 99.2244626634168 100 21 1.34242268082221 415 2.61909333062674 1.17152213188799 19 1.30102999566398 3963 3.59813364581324 11.1873306233062 39 1.60205999132796 135 2.13353890837022 0.38109756097561 100 FALSE 2
