unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_ERCC_percent non_mt_percent non_ribo_percent outliers H1975 H2228 HCC827 poor_quality traj total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_ercc log10_total_features_ercc total_counts_ercc log10_total_counts_ercc pct_counts_ercc total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control Seurat
57956 5040 99632 22042 3878 119 14627 3881 14282 0.999159780843607 0.842529056965041 0.840357904804716 FALSE 2 2 5 NO YES 3722 3.57089303621839 14104 4.14937309049138 18.3068633011912 26.8363584798639 37.4787294384572 53.9066931366988 3674 3.56525734342021 13192 4.12034356243803 93.5337492909813 16.0097028502122 24.3859915100061 34.9454214675561 51.9254093389933 48 1.69019608002851 912 2.9604707775343 6.46625070901872 100 100 6 0.845098040014257 12 1.11394335230684 0.0850822461712989 22 1.36172783601759 858 2.93399316383124 6.08338060124787 20 1.32221929473392 42 1.63346845557959 0.297787861599546 100 FALSE 0
65921 6711 89593 33777 2275 68 17521 3598 12432 0.999356498552641 0.824163448500512 0.85287897934445 FALSE 2 2 5 NO YES 3452 3.53819657834945 12276 4.08909225584272 20.8944281524927 29.4639947865754 40.0130335614207 56.801889866406 3406 3.53237213356788 11140 4.04692417423003 90.7461713913327 16.8940754039497 25.1436265709156 35.9605026929982 53.7253141831239 46 1.67209785793572 1136 3.05576046468773 9.25382860866732 100 100 5 0.778151250383644 8 0.954242509439325 0.065167807103291 21 1.34242268082221 1073 3.03100428136354 8.7406321277289 20 1.32221929473392 55 1.7481880270062 0.448028673835125 100 FALSE 1
41659 3556 67512 18693 2108 218 8780 3072 9709 0.995571118554361 0.838191367969728 0.855700014728587 FALSE 2 2 5 NO YES 2963 3.47187819930729 9589 3.98181860717066 19.5223693815831 28.1676921472521 38.7423088956096 57.0966732714569 2921 3.46568021159828 8872 3.94807048151894 92.5226822400667 17.0761947700631 25.2817853922453 36.012173128945 55.060865644725 42 1.63346845557959 717 2.8561244442423 7.47731775993326 100 100 10 1.04139268515822 43 1.64345267648619 0.448430493273543 19 1.30102999566398 648 2.81224469680037 6.75774324747106 13 1.14612803567824 26 1.43136376415899 0.271144019188654 100 FALSE 0
56952 5233 94471 23527 3074 19 16387 3615 12860 0.999300154743935 0.819129081789169 0.851943349966291 FALSE 2 2 5 NO YES 3476 3.54120469068326 12714 4.10431636451173 21.3150857322636 30.1950605631587 40.773949976404 57.5900582035551 3432 3.53567380342575 11564 4.06314563710664 90.9548529180431 17.2604635074369 26.0290556900726 36.786579038395 54.5918367346939 44 1.65321251377534 1150 3.06107532362979 9.0451470819569 100 100 4 0.698970004336019 9 1 0.0707881075979235 23 1.38021124171161 1100 3.04178731897175 8.65187981752399 17 1.25527250510331 41 1.6232492903979 0.322479156834985 100 FALSE 0
49541 4807 86592 16440 2974 52 10150 3498 12135 0.9985990927082 0.84400494368026 0.849031026756467 FALSE 2 2 5 NO YES 3357 3.52608069180203 11980 4.07849306816657 19.1151919866444 27.9215358931553 38.864774624374 56.0100166944908 3320 3.52126887559839 11288 4.05265547303953 94.2237061769616 17.3901488306166 26.0630758327427 36.8621545003544 54.3851878100638 37 1.57978359661681 692 2.84073323461181 5.7762938230384 100 100 6 0.845098040014257 17 1.25527250510331 0.141903171953255 17 1.25527250510331 651 2.81424759573192 5.43405676126878 14 1.17609125905568 24 1.39794000867204 0.200333889816361 100 FALSE 0
24628 2757 34616 11985 1173 26 3715 2103 5363 0.998508295732783 0.839641989857091 0.863880544694118 FALSE 2 5 2 NO YES 2046 3.31111784266251 5302 3.72452162711856 19.1625801584308 28.4798189362505 40.2489626556017 61.2787627310449 2017 3.30492116190089 4945 3.69425411202528 93.2666918144097 17.1284125379171 26.2285136501517 38.0586450960566 59.9393326592518 29 1.47712125471966 357 2.55388302664387 6.73330818559034 100 100 5 0.778151250383644 8 0.954242509439325 0.1508864579404 16 1.23044892137827 325 2.51321760006794 6.12976235382874 8 0.954242509439325 24 1.39794000867204 0.4526593738212 100 FALSE 1
76072 13777 104779 48242 3242 68 5844 4666 16616 0.998555608450556 0.846714010082623 0.86711551088378 FALSE 2 5 2 NO YES 4463 3.64972418592952 16375 4.21420782965445 15.9206106870229 24.5312977099237 34.5893129770992 50.8030534351145 4410 3.64453705777841 15658 4.19476402411089 95.6213740458015 15.1935113041257 23.4704304508877 33.2673393792311 49.6040362753864 53 1.73239375982297 717 2.8561244442423 4.37862595419847 99.581589958159 100 6 0.845098040014257 24 1.39794000867204 0.146564885496183 18 1.27875360095283 640 2.80685802951882 3.90839694656489 29 1.47712125471966 53 1.73239375982297 0.323664122137405 100 FALSE 0
39164 3637 52678 18457 1571 136 6195 2755 7794 0.997433922251175 0.84565049929991 0.850653258078961 FALSE 2 5 2 NO YES 2660 3.42504487455139 7687 3.88581337466049 18.4727461948745 27.2017692207623 37.9081566280734 56.9532977754651 2620 3.4184670209466 7210 3.85799549556092 93.7947183556654 16.8377253814147 25.1456310679612 35.9639389736477 55.6588072122053 40 1.61278385671974 477 2.67942789661212 6.20528164433459 100 100 6 0.845098040014257 20 1.32221929473392 0.260179523871471 19 1.30102999566398 424 2.62838893005031 5.51580590607519 15 1.20411998265592 33 1.53147891704226 0.429296214387928 100 FALSE 0
35638 3416 49486 15112 1295 123 5588 2901 8141 0.996683452896839 0.840314456651131 0.871513485427484 FALSE 2 5 2 NO YES 2810 3.44886084560744 8039 3.90525604874845 16.718497325538 25.1150640626944 35.7258365468342 54.695857693743 2772 3.44294986957786 7582 3.87984105598656 94.3152133349919 15.0487997889739 23.0941704035874 33.8696913743076 53.3500395673965 38 1.5910646070265 457 2.66086547800387 5.68478666500809 100 100 6 0.845098040014257 27 1.44715803134222 0.335862669486254 20 1.32221929473392 413 2.6170003411209 5.13745490732678 12 1.11394335230684 17 1.25527250510331 0.211469088195049 100 FALSE 1
31046 2116 45513 13378 1176 48 16233 2101 6230 0.998234348317441 0.786035311739911 0.873353333301231 FALSE 2 5 2 NO YES 2035 3.30877777366472 6157 3.78943968456718 28.6503167126847 37.6157219425045 49.1310703264577 67.3704726327757 2000 3.30124708863621 5087 3.70654710264036 82.6214065291538 18.1442893650482 27.9142913308433 40.7705917043444 62.1191271869471 35 1.55630250076729 1070 3.02978947083186 17.3785934708462 100 100 5 0.778151250383644 11 1.07918124604762 0.178658437550755 19 1.30102999566398 1040 3.01745072951054 16.8913431866169 11 1.07918124604762 19 1.30102999566398 0.308591846678577 100 FALSE 0
151687 14201 193565 61584 5958 29 23883 5950 28440 0.999789029184322 0.849894514469095 0.853199418706252 FALSE 2 5 2 NO YES 5612 3.74919504221967 28060 4.44810314376801 17.48039914469 26.304347826087 36.5823235923022 51.3257305773343 5554 3.74468406327689 26401 4.42163682672075 94.087669280114 15.8137949320102 24.1581758266732 34.2146130828378 49.2822241581758 58 1.77085201164214 1659 3.22010808804005 5.91233071988596 99.5177817962628 100 4 0.698970004336019 6 0.845098040014257 0.0213827512473272 21 1.34242268082221 1558 3.19284611518884 5.55238774055595 33 1.53147891704226 95 1.98227123303957 0.33856022808268 100 FALSE 0
31942 3482 47489 15616 1214 40 2708 2653 7137 0.999019194340733 0.85932464500585 0.861845506731811 FALSE 2 7 0 NO NO 2531 3.40346370134532 7005 3.84547013298167 16.3882940756602 25.0963597430407 36.3597430406852 56.3311920057102 2500 3.3981136917305 6759 3.82994669594164 96.4882226980728 15.9934901612665 24.4118952507767 35.4934161858263 55.7774818760172 31 1.50514997831991 246 2.39269695325967 3.51177730192719 100 100 4 0.698970004336019 7 0.903089986991944 0.0999286224125625 14 1.17609125905568 222 2.34830486304816 3.16916488222698 13 1.14612803567824 17 1.25527250510331 0.242683797287652 100 FALSE 0
51043 5759 78038 26991 2386 70 7336 3482 11263 0.999200922490277 0.853325045855167 0.86708615192564 FALSE 2 7 0 NO NO 3336 3.52335620665479 11086 4.04481404752864 17.2379577845932 26.032834205304 36.6859101569547 53.9238679415479 3300 3.51864552433031 10499 4.02118929906994 94.7050333754285 15.7824554719497 24.1927802647871 34.7842651681112 52.4526145347176 36 1.56820172406699 587 2.76937732607614 5.29496662457153 100 100 5 0.778151250383644 9 1 0.0811834746527151 17 1.25527250510331 548 2.73957234445009 4.9431715677431 14 1.17609125905568 30 1.49136169383427 0.270611582175717 100 FALSE 0
30152 3171 38617 12727 822 113 5131 2213 6046 0.995368837255427 0.848164074018915 0.851305240977107 FALSE 2 7 0 NO NO 2135 3.32960124835652 5952 3.77473588255175 20.9173387096774 30.9811827956989 42.8259408602151 62.6008064516129 2097 3.32180548385754 5536 3.74327452351193 93.010752688172 19.1835260115607 28.9378612716763 40.8417630057803 61.3258670520231 38 1.5910646070265 416 2.62013605497376 6.98924731182796 100 100 6 0.845098040014257 28 1.46239799789896 0.470430107526882 18 1.27875360095283 364 2.56229286445647 6.11559139784946 14 1.17609125905568 24 1.39794000867204 0.403225806451613 100 FALSE 0
25306 2697 40300 15645 937 43 2650 2430 6087 0.998521437492161 0.843929684830081 0.870049498850831 FALSE 2 7 0 NO NO 2337 3.36884450682582 5983 3.7769915848564 16.9145913421361 25.4721711515962 36.8711348821661 56.9279625605883 2305 3.36285930295868 5691 3.75526489141225 95.1195052649173 15.8495870672992 24.1785274995607 35.6352134949921 56.0007028641715 32 1.51851393987789 292 2.46686762035411 4.88049473508273 100 100 3 0.602059991327962 9 1 0.150426207588166 15 1.20411998265592 258 2.41329976408125 4.31221795086077 14 1.17609125905568 25 1.41497334797082 0.417850576633796 100 FALSE 2
40033 3788 57922 17414 2038 69 4335 2952 8954 0.997654678358661 0.855818627590107 0.834263084361085 FALSE 2 5 2 NO YES 2830 3.4519398693651 8825 3.94576392311117 18.1416430594901 27.6940509915014 39.0028328611898 57.5184135977337 2794 3.44638181222244 8421 3.92541523708425 95.4220963172804 17.5394846217789 26.8970431065194 37.9883624272652 56.7509796936231 36 1.56820172406699 404 2.60745502321467 4.57790368271955 100 100 6 0.845098040014257 20 1.32221929473392 0.226628895184136 18 1.27875360095283 361 2.55870857053317 4.09065155807365 12 1.11394335230684 23 1.38021124171161 0.260623229461756 100 FALSE 0
40996 3057 61362 15555 1412 65 10914 2875 8307 0.999157335982717 0.837486456196598 0.870710400011557 FALSE 2 5 2 NO YES 2758 3.44075170047919 8175 3.91254088279064 19.4617737003058 28.0366972477064 39.1804281345566 57.4434250764526 2722 3.43504764133996 7491 3.8745977687032 91.6330275229358 15.6721399012148 24.2424242424242 35.5893739153651 54.8791883593646 36 1.56820172406699 684 2.83569057149243 8.36697247706422 100 100 4 0.698970004336019 7 0.903089986991944 0.0856269113149847 18 1.27875360095283 656 2.81756536955978 8.02446483180428 14 1.17609125905568 21 1.34242268082221 0.256880733944954 100 FALSE 0
31843 2983 43058 13942 1150 51 7282 2322 6539 0.998317784067414 0.823673343288464 0.853187256174864 FALSE 2 5 2 NO YES 2251 3.35256838617931 6460 3.81029974104017 21.1145510835913 30.4643962848297 42.0588235294118 61.3467492260062 2216 3.34576569311449 5877 3.76922958173659 90.9752321981424 17.457886676876 26.5611706653054 38.5230559809427 58.9416368895695 35 1.55630250076729 583 2.7664128471124 9.02476780185759 100 100 5 0.778151250383644 11 1.07918124604762 0.170278637770898 21 1.34242268082221 556 2.74585519517373 8.60681114551084 9 1 16 1.23044892137827 0.247678018575851 100 FALSE 0
24785 2309 39693 10025 1022 48 5455 2093 5730 0.998603837698772 0.843280975840696 0.86422187744873 FALSE 2 5 2 NO YES 2036 3.30899102900016 5668 3.75350645699097 19.9188426252646 29.6224417784051 41.8842625264644 63.1263232180663 2003 3.30189771719521 5233 3.71883371830386 92.3253352152435 17.3132046627174 26.8488438754061 39.2509077011275 61.494362698261 33 1.53147891704226 435 2.63948648926859 7.67466478475653 100 100 5 0.778151250383644 8 0.954242509439325 0.141143260409315 18 1.27875360095283 407 2.61066016308988 7.18066337332392 10 1.04139268515822 20 1.32221929473392 0.352858151023289 100 FALSE 0
52600 5608 58946 25871 1513 156 9178 3167 9547 0.996962395520098 0.826961348248705 0.863097451453387 FALSE 2 5 2 NO YES 3045 3.48372989900002 9411 3.97368191850398 19.7747316969504 28.5516948252045 38.752523642546 56.0408033152694 3000 3.47726599542485 8593 3.93419534934788 91.308043778557 16.1992319329687 24.6828814151053 35.005236820668 53.3108344000931 45 1.66275783168157 818 2.91328390176042 8.69195622144299 100 100 7 0.903089986991944 29 1.47712125471966 0.308150037190522 19 1.30102999566398 749 2.8750612633917 7.95877165019658 19 1.30102999566398 40 1.61278385671974 0.425034534055892 100 FALSE 0
26042 2170 39561 10433 1201 23 2333 2505 6904 0.998841250001678 0.850376592047543 0.844147097121818 FALSE 2 5 2 NO YES 2414 3.38291713508753 6799 3.83250891270624 16.6495072804824 25.9155758199735 37.755552287101 58.170319164583 2380 3.37675939540488 6560 3.8169700377573 96.4847771731137 16.5853658536585 25.5030487804878 37.2103658536585 57.7743902439024 34 1.54406804435028 239 2.38021124171161 3.51522282688631 100 100 4 0.698970004336019 8 0.954242509439325 0.117664362406236 19 1.30102999566398 212 2.32837960343874 3.11810560376526 11 1.07918124604762 19 1.30102999566398 0.279452860714811 100 FALSE 0
50686 4804 64314 20736 1870 18 9061 4132 13715 0.999562522056462 0.826102806543126 0.873058058287963 FALSE 2 5 2 NO YES 4010 3.60325266198165 13579 4.13289976994448 19.4123278591943 27.9254731570808 37.8525664629207 53.1777008616246 3961 3.59791447120253 12465 4.09572712255598 91.7961558288534 15.7641395908544 24.0593662254312 34.0794223826715 50.1403931006819 49 1.69897000433602 1114 3.04727486738418 8.20384417114662 100 100 4 0.698970004336019 6 0.845098040014257 0.0441858752485456 19 1.30102999566398 1050 3.02160271602824 7.73252816849547 26 1.43136376415899 58 1.77085201164214 0.427130127402607 100 FALSE 0
64335 6270 105351 35610 3561 75 5733 4523 16240 0.999014777709966 0.860160097992512 0.852831987172422 FALSE 2 5 2 NO YES 4315 3.63508143601087 16002 4.20420140523815 15.8480189976253 24.0657417822772 34.0894888138983 50.3374578177728 4270 3.63052957142682 15433 4.18847849591393 96.4441944756905 15.492775221927 23.3590358323074 33.201581027668 49.5107885699475 45 1.66275783168157 569 2.75587485567249 3.55580552430946 100 100 7 0.903089986991944 16 1.23044892137827 0.0999875015623047 16 1.23044892137827 501 2.70070371714502 3.13085864266967 22 1.36172783601759 52 1.72427586960079 0.32495938007749 100 FALSE 0
57330 4483 99552 19033 2666 101 7335 4054 14170 0.998023993649948 0.849894141954909 0.854198409175435 FALSE 2 5 2 NO YES 3882 3.58916739054605 13971 4.14525857696561 16.0117386013886 24.5723283945315 35.0583351227543 51.6355307422518 3847 3.58523506336578 13396 4.12700755737133 95.8843318302197 15.2732158853389 23.5742012541057 33.8085995819648 50.5449387876978 35 1.55630250076729 575 2.76042248342321 4.11566816978026 100 100 5 0.778151250383644 28 1.46239799789896 0.200415145658865 19 1.30102999566398 529 2.72427586960079 3.78641471619784 11 1.07918124604762 18 1.27875360095283 0.128838307923556 100 FALSE 0
52260 3910 51440 16317 1909 94 5959 2715 8012 0.997129304796394 0.843859210129981 0.850223601817771 FALSE 3 3 3 NO YES 2617 3.41796964221474 7893 3.8972971220595 19.8530343342202 29.228430254656 40.3648802736602 59.1536804763715 2583 3.41229250932305 7377 3.86793865089078 93.462561763588 18.0696760200624 27.0570692693507 38.172698929104 57.6386064795987 34 1.54406804435028 516 2.71349054309394 6.53743823641201 100 100 6 0.845098040014257 23 1.38021124171161 0.291397440770303 18 1.27875360095283 472 2.67486114073781 5.97998226276447 10 1.04139268515822 21 1.34242268082221 0.266058532877233 100 FALSE 1
73445 6553 105537 34278 3442 113 6848 4352 15941 0.998619910295076 0.861426509716187 0.855278304197789 FALSE 3 0 6 NO NO 4135 3.61658053008589 15683 4.19545683362817 16.5784607536823 24.8230568131097 35.0953261493337 51.5207549575974 4087 3.61151088712666 15058 4.17779613329222 96.0147930880571 15.8985257006243 23.9009164563687 33.9686545357949 50.5644839952185 48 1.69019608002851 625 2.79657433321043 3.98520691194287 100 100 6 0.845098040014257 21 1.34242268082221 0.13390295224128 19 1.30102999566398 553 2.74350976472843 3.52611107568705 23 1.38021124171161 51 1.7160033436348 0.325192884014538 100 FALSE 1
36734 3309 59686 11919 1633 89 8190 2675 8252 0.998061074893285 0.850339310651552 0.845975707736661 FALSE 3 0 6 NO NO 2568 3.40976410426635 8131 3.910197369966 19.4195055958677 28.7172549501906 40.1918583200098 59.0210306235395 2531 3.40346370134532 7597 3.8806992892187 93.4325421227401 17.256811899434 26.4183230222456 37.8833750164539 57.4305646965908 37 1.57978359661681 534 2.72835378202123 6.56745787725987 100 100 5 0.778151250383644 16 1.23044892137827 0.196777764112655 17 1.25527250510331 487 2.68841982200271 5.98942319517894 15 1.20411998265592 31 1.50514997831991 0.38125691796827 100 FALSE 1
48499 4513 76634 21232 2300 53 10585 3367 10531 0.998480675151001 0.833064285601496 0.871426387402538 FALSE 3 0 6 NO NO 3246 3.511482288626 10396 4.01690804397207 17.8145440554059 25.6637168141593 35.9946133128126 53.9053482108503 3202 3.50555693866382 9710 3.98726395412224 93.4013081954598 15.4170957775489 23.0998970133883 33.4912461380021 52.0906282183316 44 1.65321251377534 686 2.83695673705955 6.59869180454021 100 100 6 0.845098040014257 15 1.20411998265592 0.144286263947672 19 1.30102999566398 632 2.80140371001736 6.07926125432859 19 1.30102999566398 39 1.60205999132796 0.375144286263948 100 FALSE 1
61772 5850 101686 23250 3407 95 5651 4185 15711 0.998917954936721 0.855133345518978 0.850613677923953 FALSE 3 0 6 NO NO 4002 3.60238559010511 15505 4.19049977963349 16.8977749113189 25.3660109642051 35.7755562721703 52.4217994195421 3957 3.59747578987038 14977 4.17545382625048 96.5946468881006 16.4585698070375 24.8314081591774 35.0337183681645 51.7593643586833 45 1.66275783168157 528 2.72345567203519 3.40535311189939 100 100 5 0.778151250383644 17 1.25527250510331 0.109642050951306 18 1.27875360095283 469 2.67209785793572 3.02483069977427 22 1.36172783601759 42 1.63346845557959 0.270880361173815 100 FALSE 1
50271 1361 23679 6130 654 13 2030 2251 5642 0.99911378766552 0.829138601862569 0.876637935771117 FALSE 3 0 6 NO NO 2188 3.34024576156793 5578 3.74655636141037 18.5191825026891 27.6622445320904 39.1358910003586 58.9817138759412 2156 3.33385014510255 5285 3.72312715879569 94.747221226246 17.0671712393567 25.9981078524125 37.5023651844844 57.9754020813623 32 1.51851393987789 293 2.46834733041216 5.25277877375403 100 100 4 0.698970004336019 5 0.778151250383644 0.0896378630333453 16 1.23044892137827 268 2.42975228000241 4.80458945858731 12 1.11394335230684 20 1.32221929473392 0.358551452133381 100 FALSE 1
100965 8619 162061 42670 4635 38 17105 5504 25106 0.999522026209065 0.848562096371958 0.855452539053398 FALSE 3 3 3 NO YES 5235 3.71899963787872 24797 4.39441665566535 16.8609105940235 25.1885308706698 35.5486550792435 50.9093841997016 5182 3.71458120883953 23530 4.37164038383788 94.8905109489051 15.4696132596685 23.5316617084573 33.7016574585635 49.320016999575 53 1.73239375982297 1267 3.10311925354571 5.10948905109489 99.7632202052092 100 4 0.698970004336019 12 1.11394335230684 0.0483929507601726 22 1.36172783601759 1167 3.06744284277638 4.70621446142679 27 1.44715803134222 88 1.94939000664491 0.354881638907932 100 FALSE 0
100907 9360 149346 45766 5113 87 9215 5460 23340 0.998928877035592 0.856726649161642 0.849099893273396 FALSE 3 3 3 NO YES 5176 3.71407816498186 23005 4.36184111545533 15.6226907194088 24.3946968050424 34.3534014344708 48.9719626168224 5126 3.7098633174404 22210 4.34656811211467 96.5442295153228 15.3669518235029 23.9441692931112 33.5974786132373 48.2530391715444 50 1.70757017609794 795 2.90091306773767 3.45577048467724 100 100 5 0.778151250383644 25 1.41497334797082 0.108672027820039 20 1.32221929473392 681 2.83378437465648 2.96022603781787 25 1.41497334797082 89 1.95424250943932 0.386872419039339 100 FALSE 2
54024 4924 81123 20486 2313 43 6850 4175 14467 0.999170525334091 0.840533627676413 0.847237957255853 FALSE 3 3 3 NO YES 4013 3.60357736815147 14286 4.15494104473033 19.2356152876942 28.447431051379 38.4712305753885 54.1439171216576 3972 3.59911856505536 13397 4.12703997345508 93.7771244575109 17.3546316339479 26.102858848996 36.1200268716877 52.190788982608 41 1.6232492903979 889 2.94939000664491 6.22287554248915 100 100 5 0.778151250383644 12 1.11394335230684 0.0839983200335993 19 1.30102999566398 825 2.91698004732038 5.77488450230995 17 1.25527250510331 52 1.72427586960079 0.363992720145597 100 FALSE 0
177786 17515 250881 96144 7137 77 35266 6558 33766 0.999466919090367 0.843600070827578 0.859888390721912 FALSE 3 3 3 NO YES 6131 3.78760214618234 33257 4.52189612897611 17.608323059807 26.0336169828908 36.428421084283 50.9035691734071 6065 3.78290240597464 31047 4.49203362973196 93.3547824518147 15.2220826488872 23.438657519245 33.6199954907076 48.4909975198892 66 1.82607480270083 2210 3.34458874257871 6.64521754818534 99.2760180995475 100 6 0.845098040014257 18 1.27875360095283 0.0541239438313738 22 1.36172783601759 2063 3.31470969295517 6.20320534022912 38 1.5910646070265 129 2.11394335230684 0.387888264124846 100 FALSE 0
57034 5793 78777 37302 2486 83 6443 3678 12249 0.99861213078732 0.854600374843171 0.865376058963133 FALSE 3 3 3 NO YES 3551 3.55047295710656 12095 4.08264177815713 16.8747416287722 25.489871847871 35.5766845804051 52.2612649855312 3501 3.54431614174743 11495 4.06054675512617 95.0392724266226 16.0156589821662 24.0365376250544 33.997390169639 51.0221835580687 50 1.70757017609794 600 2.77887447200274 4.96072757337743 100 100 7 0.903089986991944 17 1.25527250510331 0.14055394791236 18 1.27875360095283 539 2.73239375982297 4.45638693675072 25 1.41497334797082 44 1.65321251377534 0.363786688714345 100 FALSE 0
35181 3230 53161 15776 1650 66 5875 2718 7753 0.998323228429868 0.847413903202097 0.858634259468258 FALSE 3 3 3 NO YES 2618 3.41813549842523 7632 3.8826952623816 17.5969601677149 26.2185534591195 37.5524109014675 57.0492662473795 2582 3.41212440617332 7224 3.85883785142859 94.6540880503145 16.1129568106312 24.5016611295681 35.921926910299 55.9108527131783 36 1.56820172406699 408 2.61172330800734 5.34591194968553 100 100 7 0.903089986991944 13 1.14612803567824 0.170335429769392 21 1.34242268082221 383 2.58433122436753 5.01834381551363 8 0.954242509439325 12 1.11394335230684 0.157232704402516 100 FALSE 0
53183 4189 71128 15284 2407 81 9329 6516 25979 0.998768235498376 0.81019284775773 0.887986108785516 FALSE 3 3 3 NO YES 6275 3.7976829349149 25726 4.41038914651323 19.1868148954365 26.7355982274741 35.9869392832154 50.0738552437223 6216 3.79358086736816 23433 4.3698464255862 91.0868382181451 14.6758844364785 22.0543677719455 31.5495241753083 46.2979558741945 59 1.77815125038364 2293 3.36059341356525 8.91316178185493 99.6075010902748 100 10 1.04139268515822 31 1.50514997831991 0.120500660810075 19 1.30102999566398 2159 3.33445375115093 8.39228795770816 30 1.49136169383427 103 2.01703333929878 0.400373163336702 100 FALSE 0
52637 4531 86274 16035 3154 35 10199 3503 11815 0.999492170123155 0.849936520651768 0.854167707009981 FALSE 3 3 3 NO YES 3371 3.5278875659527 11669 4.06707085604537 18.0221098637415 26.6518124946439 37.3468163510155 54.8804524809324 3332 3.52283531366053 10989 4.04099769242349 94.1725940526181 16.1252161252161 24.6246246246246 35.2352352352352 53.2532532532532 39 1.60205999132796 680 2.83314711191279 5.82740594738195 100 100 3 0.602059991327962 6 0.845098040014257 0.0514182877710172 19 1.30102999566398 638 2.8055008581584 5.46747793298483 17 1.25527250510331 36 1.56820172406699 0.308509726626103 100 FALSE 0
41950 3476 60917 17439 2158 58 6096 3970 13033 0.998695618047498 0.816082252116871 0.863576410974901 FALSE 3 3 3 NO YES 3847 3.58523506336578 12898 4.11055604275538 20.2589548767251 28.6090866801054 38.765700108544 54.6751434330904 3807 3.58069693971244 11852 4.07382828440111 91.8902155372926 16.790415119811 24.7721903476207 35.0995612554843 51.7381032737091 40 1.61278385671974 1046 3.01994668167884 8.1097844627074 100 100 5 0.778151250383644 17 1.25527250510331 0.131803380369049 19 1.30102999566398 996 2.99869515831166 7.72212746162196 16 1.23044892137827 33 1.53147891704226 0.25585362071639 100 FALSE 0
49909 4084 80536 24657 3183 89 7080 3604 11983 0.998998580489862 0.845531168450696 0.853959063707699 FALSE 3 3 3 NO YES 3444 3.53718922624364 11786 4.07140328353147 17.1220091634142 25.7933141014763 36.5518411674868 53.7756660444595 3400 3.53160663193272 11198 4.04917924464597 95.0110300356355 15.9492766565458 24.3793534559743 35.0955527772817 52.598678335417 44 1.65321251377534 588 2.7701152947871 4.9889699643645 100 100 7 0.903089986991944 12 1.11394335230684 0.101815713558459 18 1.27875360095283 529 2.72427586960079 4.48837603936874 19 1.30102999566398 47 1.68124123737559 0.398778211437298 100 FALSE 0
76205 8189 112737 37971 2874 110 14776 4267 15931 0.998179649112937 0.844768061738266 0.852425552428879 FALSE 3 3 3 NO YES 4060 3.60863298949004 15684 4.19548452303376 18.4710533027289 26.9064014282071 37.4330527926549 53.6980362152512 4007 3.60292771285919 14668 4.16640050857507 93.5220606988013 16.4030542677938 24.4750477229343 34.9945459503681 51.7112080719935 53 1.73239375982297 1016 3.00732095292274 6.47793930119867 99.7047244094488 100 7 0.903089986991944 28 1.46239799789896 0.178525886253507 20 1.32221929473392 938 2.97266559226611 5.98061718949248 26 1.43136376415899 50 1.70757017609794 0.318796225452691 100 FALSE 0
51399 3952 81873 18629 2399 113 10269 3348 11447 0.998252816459987 0.837424652015878 0.855332527882827 FALSE 3 3 3 NO YES 3204 3.50582803385484 11279 4.05230909964732 17.8827910275734 27.2541892011703 38.2303395691107 55.9180778437805 3160 3.49982449583958 10530 4.02246961276777 93.3593403670538 15.9069325735992 24.9477682811016 35.7549857549858 54.1215574548908 44 1.65321251377534 749 2.8750612633917 6.64065963294618 100 100 6 0.845098040014257 20 1.32221929473392 0.177320684457842 19 1.30102999566398 689 2.83884909073726 6.10869757957266 19 1.30102999566398 40 1.61278385671974 0.354641368915684 100 FALSE 1
66754 6776 103908 32619 3068 23 9356 4230 15005 0.999400199267311 0.853715427621649 0.863111720685291 FALSE 3 3 3 NO YES 4056 3.60820500770433 14801 4.17032039987338 15.8840618877103 24.3429498006891 34.5719883791636 51.3073440983717 4011 3.60336092434838 14109 4.14952701375435 95.3246402270117 14.7281876816217 22.8861010702389 32.993124955702 49.9681054645971 45 1.66275783168157 692 2.84073323461181 4.67535977298831 100 100 5 0.778151250383644 8 0.954242509439325 0.0540504019998649 20 1.32221929473392 637 2.80482067872116 4.30376325923924 20 1.32221929473392 47 1.68124123737559 0.317546111749206 100 FALSE 1
