"cell_name","cell_line_demuxlet","demuxlet_cls"
"CELL_002044","HCC827","DBL"
"CELL_003541","H1975","DBL"
"CELL_002272","H1975","DBL"
"CELL_002048","H1975","DBL"
"CELL_003721","H1975","DBL"
"CELL_003600","H1975","DBL"
"CELL_001517","H2228","DBL"
"CELL_000971","HCC827","DBL"
"CELL_001473","H1975","DBL"
"CELL_000961","H2228","DBL"
"CELL_003864","HCC827","DBL"
"CELL_001454","H1975","DBL"
"CELL_001476","H1975","DBL"
"CELL_002291","H2228","DBL"
"CELL_003953","H1975","DBL"
"CELL_000560","HCC827","DBL"
"CELL_001129","HCC827","DBL"
"CELL_001935","H1975","DBL"
"CELL_003104","HCC827","DBL"
"CELL_000605","H2228","DBL"
"CELL_003469","H2228","DBL"
"CELL_003284","HCC827","DBL"
"CELL_003952","H1975","DBL"
"CELL_003744","A549","DBL"
"CELL_001521","H2228","DBL"
"CELL_001710","H1975","DBL"
"CELL_000314","HCC827","DBL"
"CELL_000365","H1975","SNG"
"CELL_003868","H1975","DBL"
"CELL_002706","H1975","DBL"
"CELL_003403","H2228","DBL"
"CELL_003669","H1975","DBL"
"CELL_001244","H1975","DBL"
"CELL_001819","HCC827","DBL"
"CELL_001700","H1975","DBL"
"CELL_003078","HCC827","DBL"
"CELL_001435","H1975","DBL"
"CELL_003068","H1975","DBL"
"CELL_003070","HCC827","DBL"
"CELL_003879","HCC827","DBL"
"CELL_002208","H1975","DBL"
"CELL_003262","H1975","DBL"
"CELL_001674","H1975","DBL"
"CELL_000879","H1975","DBL"
"CELL_003970","H1975","DBL"
"CELL_003347","HCC827","DBL"
"CELL_002385","H1975","DBL"
"CELL_002405","H2228","DBL"
"CELL_000847","H2228","DBL"
"CELL_003556","H1975","DBL"
"CELL_003974","H1975","DBL"
"CELL_000758","HCC827","DBL"
"CELL_000481","H1975","DBL"
"CELL_003425","H1975","DBL"
"CELL_003832","H1975","DBL"
"CELL_003806","H1975","DBL"
"CELL_000143","HCC827","SNG"
"CELL_003643","H1975","DBL"
"CELL_003840","HCC827","DBL"
"CELL_003804","HCC827","DBL"
"CELL_002601","H1975","DBL"
"CELL_003363","H1975","DBL"
"CELL_000102","HCC827","SNG"
"CELL_002550","H1975","DBL"
"CELL_000085","HCC827","SNG"
"CELL_001356","H1975","DBL"
"CELL_001991","H1975","DBL"
"CELL_002154","H1975","DBL"
"CELL_001651","H1975","DBL"
"CELL_000162","HCC827","SNG"
"CELL_003345","H1975","DBL"
"CELL_003890","H1975","DBL"
"CELL_003278","HCC827","DBL"
"CELL_001649","H1975","DBL"
"CELL_002723","H1975","DBL"
"CELL_002407","HCC827","DBL"
"CELL_001456","A549","DBL"
"CELL_003446","H1975","DBL"
"CELL_001343","H1975","DBL"
"CELL_000647","HCC827","DBL"
"CELL_001159","A549","DBL"
"CELL_002252","H1975","DBL"
"CELL_000094","HCC827","SNG"
"CELL_002319","H1975","DBL"
"CELL_000646","HCC827","DBL"
"CELL_001111","H1975","DBL"
"CELL_003235","H1975","DBL"
"CELL_002584","H1975","DBL"
"CELL_001108","H2228","DBL"
"CELL_002282","H1975","DBL"
"CELL_000558","HCC827","DBL"
"CELL_002811","H1975","DBL"
"CELL_003109","H1975","DBL"
"CELL_003745","H1975","DBL"
"CELL_000856","HCC827","DBL"
"CELL_003653","H1975","DBL"
"CELL_003751","H1975","DBL"
"CELL_001043","H1975","DBL"
"CELL_003293","HCC827","DBL"
"CELL_000358","H2228","SNG"
"CELL_003537","H1975","DBL"
"CELL_002419","H1975","DBL"
"CELL_002599","H1975","DBL"
"CELL_002864","HCC827","DBL"
"CELL_003978","H1975","DBL"
"CELL_001876","H1975","DBL"
"CELL_001663","H1975","DBL"
"CELL_002606","H2228","DBL"
"CELL_002188","H1975","DBL"
"CELL_000137","HCC827","SNG"
"CELL_000791","H1975","SNG"
"CELL_000837","H1975","DBL"
"CELL_002863","H1975","DBL"
"CELL_001263","H1975","DBL"
"CELL_002545","H1975","DBL"
"CELL_000055","H2228","SNG"
"CELL_000912","HCC827","DBL"
"CELL_001609","H1975","DBL"
"CELL_003435","H2228","DBL"
"CELL_002764","H1975","DBL"
"CELL_001767","H1975","DBL"
"CELL_000563","H1975","DBL"
"CELL_000241","HCC827","SNG"
"CELL_002615","H1975","DBL"
"CELL_003121","H2228","DBL"
"CELL_000061","H1975","SNG"
"CELL_003349","H2228","DBL"
"CELL_001718","H2228","DBL"
"CELL_001294","H1975","AMB"
"CELL_000737","A549","DBL"
"CELL_002962","H1975","DBL"
"CELL_000784","H1975","DBL"
"CELL_003390","H2228","DBL"
"CELL_003587","H1975","DBL"
"CELL_003378","H1975","DBL"
"CELL_000298","HCC827","SNG"
"CELL_000286","HCC827","SNG"
"CELL_001394","H1975","DBL"
"CELL_003160","H1975","DBL"
"CELL_002427","H2228","DBL"
"CELL_001311","H1975","DBL"
"CELL_003482","HCC827","DBL"
"CELL_002107","H1975","DBL"
"CELL_001849","H1975","DBL"
"CELL_002056","H1975","DBL"
"CELL_000334","H1975","DBL"
"CELL_000152","H1975","SNG"
"CELL_001608","H1975","DBL"
"CELL_003092","HCC827","DBL"
"CELL_001006","H1975","DBL"
"CELL_001515","HCC827","DBL"
"CELL_003385","H2228","DBL"
"CELL_001017","H1975","DBL"
"CELL_003994","H1975","DBL"
"CELL_000219","H2228","SNG"
"CELL_003928","H2228","DBL"
"CELL_001833","H1975","DBL"
"CELL_003951","H1975","DBL"
"CELL_001368","H2228","DBL"
"CELL_001630","H2228","DBL"
"CELL_000077","H1975","SNG"
"CELL_003476","H1975","DBL"
"CELL_000946","H2228","DBL"
"CELL_002620","H1975","DBL"
"CELL_003706","A549","DBL"
"CELL_000814","H2228","DBL"
"CELL_000723","H1975","DBL"
"CELL_003367","A549","DBL"
"CELL_003171","A549","DBL"
"CELL_003188","H1975","DBL"
"CELL_001662","H1975","DBL"
"CELL_002486","H1975","DBL"
"CELL_003227","HCC827","DBL"
"CELL_001555","H1975","DBL"
"CELL_002799","HCC827","DBL"
"CELL_000917","H1975","DBL"
"CELL_003401","H1975","DBL"
"CELL_002928","H1975","DBL"
"CELL_003947","H1975","DBL"
"CELL_001054","H1975","DBL"
"CELL_002886","H1975","DBL"
"CELL_000015","H1975","SNG"
"CELL_001389","H1975","DBL"
"CELL_003020","H2228","DBL"
"CELL_000250","H2228","SNG"
"CELL_003980","H1975","DBL"
"CELL_001513","H1975","DBL"
"CELL_002518","H1975","DBL"
"CELL_001537","H1975","DBL"
"CELL_001203","H1975","DBL"
"CELL_000801","H1975","DBL"
"CELL_003200","HCC827","DBL"
"CELL_003382","H1975","DBL"
"CELL_001462","H1975","DBL"
"CELL_002372","H1975","DBL"
"CELL_001814","HCC827","DBL"
"CELL_003134","H1975","DBL"
"CELL_000766","H2228","DBL"
"CELL_001127","HCC827","DBL"
"CELL_002848","H2228","DBL"
"CELL_001813","H1975","DBL"
"CELL_000116","H1975","SNG"
"CELL_001706","HCC827","DBL"
"CELL_003650","H2228","DBL"
"CELL_002783","H2228","DBL"
"CELL_000849","A549","DBL"
"CELL_002444","HCC827","DBL"
"CELL_002352","H1975","DBL"
"CELL_002762","H1975","DBL"
"CELL_000576","H1975","DBL"
"CELL_003761","H1975","DBL"
"CELL_001256","H1975","DBL"
"CELL_002356","H2228","DBL"
"CELL_003766","H2228","DBL"
"CELL_003028","HCC827","DBL"
"CELL_001253","HCC827","DBL"
"CELL_001661","H1975","DBL"
"CELL_003064","H1975","DBL"
"CELL_000725","H2228","DBL"
"CELL_000336","H1975","SNG"
"CELL_002891","H1975","DBL"
"CELL_002363","H1975","DBL"
"CELL_002109","A549","DBL"
"CELL_003793","H1975","DBL"
"CELL_001820","H1975","DBL"
"CELL_000313","H1975","SNG"
"CELL_000732","HCC827","DBL"
"CELL_001666","H1975","DBL"
"CELL_000138","H2228","SNG"
"CELL_002412","H1975","DBL"
"CELL_003630","H2228","DBL"
"CELL_002102","H1975","DBL"
"CELL_003492","H1975","DBL"
"CELL_003273","H2228","DBL"
"CELL_001384","H1975","DBL"
"CELL_002547","H1975","DBL"
"CELL_000633","H1975","DBL"
"CELL_001875","HCC827","DBL"
"CELL_002203","HCC827","DBL"
"CELL_000521","H1975","DBL"
"CELL_002354","H1975","DBL"
"CELL_000135","HCC827","SNG"
"CELL_000424","H1975","DBL"
"CELL_001602","H1975","DBL"
"CELL_000103","H2228","SNG"
"CELL_003467","H2228","DBL"
"CELL_000084","HCC827","SNG"
"CELL_001790","H1975","DBL"
"CELL_000862","H1975","SNG"
"CELL_003228","H1975","DBL"
"CELL_000031","H1975","SNG"
"CELL_000919","H2228","DBL"
"CELL_002502","A549","DBL"
"CELL_003885","HCC827","DBL"
"CELL_000993","HCC827","DBL"
"CELL_003491","HCC827","DBL"
"CELL_001183","H1975","DBL"
"CELL_003460","H1975","DBL"
"CELL_002437","H1975","DBL"
"CELL_002029","H2228","DBL"
"CELL_002553","A549","DBL"
"CELL_003787","H2228","DBL"
"CELL_002672","H2228","DBL"
"CELL_002779","H1975","DBL"
"CELL_001788","HCC827","DBL"
"CELL_003029","H2228","DBL"
"CELL_000573","H2228","DBL"
"CELL_003274","H1975","DBL"
"CELL_002728","H2228","DBL"
"CELL_002269","H1975","DBL"
"CELL_001178","H2228","DBL"
"CELL_002543","A549","DBL"
"CELL_001936","H1975","DBL"
"CELL_000011","H1975","SNG"
"CELL_002847","A549","DBL"
"CELL_000209","HCC827","DBL"
"CELL_002526","H1975","DBL"
"CELL_002694","H1975","DBL"
"CELL_003992","H1975","DBL"
"CELL_000913","A549","DBL"
"CELL_000405","H1975","DBL"
"CELL_003506","H1975","DBL"
"CELL_003694","H1975","DBL"
"CELL_000197","H2228","DBL"
"CELL_002787","H1975","DBL"
"CELL_002511","H1975","DBL"
"CELL_001574","H1975","DBL"
"CELL_000820","H1975","DBL"
"CELL_000075","H2228","SNG"
"CELL_002328","H2228","DBL"
"CELL_002965","H1975","DBL"
"CELL_000948","HCC827","DBL"
"CELL_003053","HCC827","DBL"
"CELL_003584","H1975","DBL"
"CELL_003548","HCC827","DBL"
"CELL_000410","H1975","DBL"
"CELL_001031","H1975","DBL"
"CELL_003724","H1975","DBL"
"CELL_002814","H2228","DBL"
"CELL_002679","H1975","DBL"
"CELL_003526","H2228","DBL"
"CELL_000773","H2228","DBL"
"CELL_003848","H1975","DBL"
"CELL_003062","H1975","DBL"
"CELL_003361","H1975","DBL"
"CELL_003528","H1975","DBL"
"CELL_001563","HCC827","DBL"
"CELL_002666","H1975","DBL"
"CELL_002304","H1975","DBL"
"CELL_002717","H1975","DBL"
"CELL_000010","HCC827","SNG"
"CELL_000899","H1975","DBL"
"CELL_001890","H1975","DBL"
"CELL_002313","H1975","DBL"
"CELL_001335","H1975","DBL"
"CELL_003250","H2228","DBL"
"CELL_000021","HCC827","SNG"
"CELL_002893","H1975","DBL"
"CELL_003644","H2228","DBL"
"CELL_003705","H1975","DBL"
"CELL_003126","H1975","DBL"
"CELL_001760","H1975","DBL"
"CELL_001332","H1975","DBL"
"CELL_002312","H1975","DBL"
"CELL_001363","H2228","DBL"
"CELL_003448","HCC827","DBL"
"CELL_001900","H1975","DBL"
"CELL_001704","H2228","DBL"
"CELL_003095","H1975","DBL"
"CELL_001170","H1975","DBL"
"CELL_001669","HCC827","DBL"
"CELL_001446","H1975","DBL"
"CELL_003190","H1975","DBL"
"CELL_001917","H1975","DBL"
"CELL_002441","H1975","DBL"
"CELL_000131","H2228","SNG"
"CELL_003639","H1975","DBL"
"CELL_000674","H2228","DBL"
"CELL_003698","H1975","DBL"
"CELL_002503","H1975","DBL"
"CELL_000789","H1975","DBL"
"CELL_001239","H1975","DBL"
"CELL_001508","H2228","DBL"
"CELL_001915","H1975","DBL"
"CELL_001785","A549","DBL"
"CELL_000578","H2228","DBL"
"CELL_000073","H2228","SNG"
"CELL_000311","H2228","DBL"
"CELL_002872","HCC827","DBL"
"CELL_003566","H1975","DBL"
"CELL_001955","H1975","DBL"
"CELL_001505","HCC827","DBL"
"CELL_003943","H2228","DBL"
"CELL_000685","H1975","DBL"
"CELL_003516","H1975","DBL"
"CELL_001262","H1975","DBL"
"CELL_001980","H1975","DBL"
"CELL_003027","H1975","DBL"
"CELL_003612","H1975","DBL"
"CELL_003852","H1975","DBL"
"CELL_003799","H1975","DBL"
"CELL_003763","HCC827","DBL"
"CELL_003207","A549","DBL"
"CELL_002639","HCC827","DBL"
"CELL_002416","H1975","DBL"
"CELL_003709","H1975","DBL"
"CELL_001251","H2228","DBL"
"CELL_001647","A549","DBL"
"CELL_002146","H1975","DBL"
"CELL_001050","H1975","DBL"
"CELL_003359","H2228","DBL"
"CELL_003004","H1975","DBL"
"CELL_003181","H2228","DBL"
"CELL_002362","H1975","DBL"
"CELL_001283","A549","DBL"
"CELL_000968","H1975","DBL"
"CELL_002748","H1975","DBL"
"CELL_003310","H1975","DBL"
"CELL_000829","H1975","DBL"
"CELL_000029","H1975","SNG"
"CELL_002597","H2228","DBL"
"CELL_001427","H1975","DBL"
"CELL_000190","H1975","SNG"
"CELL_001675","H1975","SNG"
"CELL_003236","H2228","DBL"
"CELL_003263","H1975","DBL"
"CELL_003026","HCC827","DBL"
"CELL_001379","H2228","DBL"
"CELL_003408","HCC827","DBL"
"CELL_001087","H2228","DBL"
"CELL_000980","H2228","DBL"
"CELL_000799","H1975","DBL"
"CELL_001447","H1975","DBL"
"CELL_003326","H2228","DBL"
"CELL_001169","H1975","DBL"
"CELL_000813","H1975","DBL"
"CELL_003132","HCC827","DBL"
"CELL_001616","H1975","DBL"
"CELL_000146","H1975","SNG"
"CELL_003949","H1975","DBL"
"CELL_003842","H1975","DBL"
"CELL_002889","HCC827","DBL"
"CELL_002075","H1975","DBL"
"CELL_001383","H1975","DBL"
"CELL_000211","HCC827","SNG"
"CELL_003769","H1975","DBL"
"CELL_002871","H1975","DBL"
"CELL_003615","H2228","DBL"
"CELL_003570","H1975","DBL"
"CELL_003563","H1975","DBL"
"CELL_000997","H2228","DBL"
"CELL_000234","H1975","SNG"
"CELL_003074","H1975","DBL"
"CELL_001260","HCC827","DBL"
"CELL_003910","H1975","DBL"
"CELL_002409","HCC827","DBL"
"CELL_003432","H1975","DBL"
"CELL_002900","H1975","DBL"
"CELL_003335","H8383","DBL"
"CELL_003595","H1975","DBL"
"CELL_002621","H1975","DBL"
"CELL_000609","H1975","DBL"
"CELL_001586","H1975","DBL"
"CELL_002018","H1975","DBL"
"CELL_001486","H1975","DBL"
"CELL_002590","H1975","DBL"
"CELL_001084","H1975","DBL"
"CELL_001906","H1975","DBL"
"CELL_003170","H2228","DBL"
"CELL_003535","H1975","DBL"
"CELL_003882","H2228","DBL"
"CELL_000626","H1975","DBL"
"CELL_002709","H1975","DBL"
"CELL_000378","H2228","DBL"
"CELL_001020","H1975","DBL"
"CELL_002314","H1975","DBL"
"CELL_000361","H2228","DBL"
"CELL_001272","H2228","DBL"
"CELL_000690","HCC827","DBL"
"CELL_000425","HCC827","DBL"
"CELL_003555","H1975","DBL"
"CELL_000651","H2228","DBL"
"CELL_002993","H1975","DBL"
"CELL_003979","H1975","DBL"
"CELL_001023","H2228","DBL"
"CELL_002249","H1975","DBL"
"CELL_001698","H1975","DBL"
"CELL_003836","H1975","DBL"
"CELL_002322","H1975","DBL"
"CELL_000429","HCC827","DBL"
"CELL_003642","H1975","DBL"
"CELL_003324","H1975","DBL"
"CELL_000640","H1975","DBL"
"CELL_003660","HCC827","DBL"
"CELL_000494","H1975","DBL"
"CELL_000329","H1975","DBL"
"CELL_001930","H1975","DBL"
"CELL_002346","H2228","DBL"
"CELL_000264","H2228","SNG"
"CELL_002974","HCC827","DBL"
"CELL_002231","H1975","DBL"
"CELL_003155","H1975","DBL"
"CELL_003536","H1975","DBL"
"CELL_001921","HCC827","DBL"
"CELL_001528","H2228","DBL"
"CELL_002803","H1975","DBL"
"CELL_003677","H1975","DBL"
"CELL_003357","H1975","DBL"
"CELL_003727","H2228","DBL"
"CELL_003895","H1975","DBL"
"CELL_003785","H2228","DBL"
"CELL_003723","H1975","DBL"
"CELL_000622","H2228","DBL"
"CELL_003136","H1975","DBL"
"CELL_002036","A549","DBL"
"CELL_002658","H2228","DBL"
"CELL_002868","H1975","DBL"
"CELL_001417","H2228","DBL"
"CELL_003282","H1975","DBL"
"CELL_001226","H1975","DBL"
"CELL_000696","H1975","DBL"
"CELL_001412","H1975","DBL"
"CELL_001685","H1975","DBL"
"CELL_001083","H1975","DBL"
"CELL_001220","H1975","DBL"
"CELL_002567","H2228","DBL"
"CELL_003800","H1975","DBL"
"CELL_001209","H2228","DBL"
"CELL_000243","HCC827","DBL"
"CELL_001867","H2228","DBL"
"CELL_001772","HCC827","DBL"
"CELL_000460","HCC827","DBL"
"CELL_002923","H2228","DBL"
"CELL_000147","H1975","SNG"
"CELL_003507","H1975","DBL"
"CELL_003958","H1975","DBL"
"CELL_001118","HCC827","DBL"
"CELL_001778","H1975","DBL"
"CELL_001578","H2228","DBL"
"CELL_003040","H2228","DBL"
"CELL_000859","H1975","DBL"
"CELL_002157","H1975","DBL"
"CELL_001684","H1975","DBL"
"CELL_000473","HCC827","DBL"
"CELL_000867","H1975","DBL"
"CELL_002602","H2228","DBL"
"CELL_002033","H1975","DBL"
"CELL_001736","A549","DBL"
"CELL_001405","H1975","DBL"
"CELL_000284","HCC827","DBL"
"CELL_002784","HCC827","DBL"
"CELL_001089","H1975","DBL"
"CELL_001401","H1975","DBL"
"CELL_001230","H1975","DBL"
"CELL_001575","H1975","DBL"
"CELL_002566","H1975","DBL"
"CELL_000052","H2228","SNG"
"CELL_003042","H2228","DBL"
"CELL_003431","H1975","DBL"
"CELL_001304","HCC827","DBL"
"CELL_001694","HCC827","DBL"
"CELL_000603","H1975","DBL"
"CELL_000874","H1975","DBL"
"CELL_003395","H2228","DBL"
"CELL_000185","H2228","SNG"
"CELL_002578","H1975","DBL"
"CELL_000193","HCC827","SNG"
"CELL_003564","H1975","DBL"
"CELL_001483","HCC827","DBL"
"CELL_000273","HCC827","DBL"
"CELL_001569","H1975","DBL"
"CELL_002211","H1975","DBL"
"CELL_002415","H1975","DBL"
"CELL_001039","A549","DBL"
"CELL_001228","HCC827","DBL"
"CELL_003646","H1975","DBL"
"CELL_003346","A549","DBL"
"CELL_002138","H1975","DBL"
"CELL_002454","H1975","DBL"
"CELL_000764","H1975","DBL"
"CELL_000417","H1975","DBL"
"CELL_002162","H1975","DBL"
"CELL_003554","H1975","DBL"
"CELL_001067","HCC827","DBL"
"CELL_001249","H1975","DBL"
"CELL_001730","H1975","DBL"
"CELL_001905","H1975","DBL"
"CELL_003003","H1975","DBL"
"CELL_000529","H2228","DBL"
"CELL_003151","HCC827","DBL"
"CELL_003159","H1975","DBL"
"CELL_003301","H1975","DBL"
"CELL_003878","HCC827","DBL"
"CELL_000174","H2228","SNG"
"CELL_000134","HCC827","SNG"
"CELL_000114","H2228","SNG"
"CELL_002376","H2228","DBL"
"CELL_001731","H1975","DBL"
"CELL_000332","H2228","DBL"
"CELL_002884","H1975","DBL"
"CELL_002133","H1975","DBL"
"CELL_000321","HCC827","DBL"
"CELL_001959","H2228","DBL"
"CELL_002631","H2228","DBL"
"CELL_002364","HCC827","DBL"
"CELL_002628","H1975","DBL"
"CELL_001234","H2228","DBL"
"CELL_003389","H1975","DBL"
"CELL_002317","H2228","DBL"
"CELL_000188","HCC827","SNG"
"CELL_000428","H1975","DBL"
"CELL_003411","H2228","DBL"
"CELL_003633","HCC827","DBL"
"CELL_001161","HCC827","DBL"
"CELL_001831","H1975","DBL"
"CELL_002968","H1975","DBL"
"CELL_003573","H1975","DBL"
"CELL_000642","HCC827","DBL"
"CELL_001558","H2228","DBL"
"CELL_001763","H2228","DBL"
"CELL_000804","H1975","DBL"
"CELL_000629","H1975","DBL"
"CELL_000380","HCC827","DBL"
"CELL_002947","H2228","DBL"
"CELL_000895","HCC827","DBL"
"CELL_001812","H1975","DBL"
"CELL_002508","H1975","DBL"
"CELL_000107","H1975","SNG"
"CELL_002529","A549","DBL"
"CELL_002576","H1975","DBL"
"CELL_002267","H1975","DBL"
"CELL_002792","A549","DBL"
"CELL_002305","H1975","DBL"
"CELL_000623","H2228","DBL"
"CELL_000315","H2228","SNG"
"CELL_003688","HCC827","DBL"
"CELL_001668","H1975","DBL"
"CELL_000037","H2228","SNG"
"CELL_000342","H2228","DBL"
"CELL_000307","HCC827","SNG"
"CELL_003254","H1975","DBL"
"CELL_002980","H1975","DBL"
"CELL_002034","H1975","DBL"
"CELL_001491","H1975","DBL"
"CELL_000213","H1975","SNG"
"CELL_002287","H2228","DBL"
"CELL_001440","H1975","DBL"
"CELL_003914","HCC827","DBL"
"CELL_000688","H2228","DBL"
"CELL_003048","H1975","DBL"
"CELL_003716","HCC827","DBL"
"CELL_001138","H1975","DBL"
"CELL_002996","H1975","DBL"
"CELL_001348","HCC827","DBL"
"CELL_000357","H1975","DBL"
"CELL_002250","H1975","DBL"
"CELL_001966","H1975","DBL"
"CELL_002995","H1975","DBL"
"CELL_002563","H1975","DBL"
"CELL_001137","H1975","DBL"
"CELL_002825","H1975","DBL"
"CELL_003523","H1975","DBL"
"CELL_003845","H2228","DBL"
"CELL_001238","H1975","DBL"
"CELL_001999","H1975","DBL"
"CELL_001716","H2228","DBL"
"CELL_003589","HCC827","DBL"
"CELL_001994","HCC827","DBL"
"CELL_001564","H1975","DBL"
"CELL_002671","H1975","DBL"
"CELL_000468","H1975","DBL"
"CELL_000860","H1975","DBL"
"CELL_002046","H1975","DBL"
"CELL_003521","H1975","DBL"
"CELL_000164","H1975","SNG"
"CELL_003533","HCC827","DBL"
"CELL_003323","H1975","DBL"
"CELL_001909","H1975","DBL"
"CELL_001952","HCC827","DBL"
"CELL_001914","HCC827","DBL"
"CELL_000194","HCC827","SNG"
"CELL_002137","H1975","DBL"
"CELL_002681","H2228","DBL"
"CELL_001510","A549","DBL"
"CELL_001346","HCC827","DBL"
"CELL_001303","H2228","DBL"
"CELL_000947","H2228","DBL"
"CELL_000684","H1975","DBL"
"CELL_002642","A549","DBL"
"CELL_002771","H1975","DBL"
"CELL_001947","H1975","DBL"
"CELL_002062","H1975","DBL"
"CELL_000442","H1975","SNG"
"CELL_003816","H2228","DBL"
"CELL_001654","H1975","DBL"
"CELL_000770","HCC827","DBL"
"CELL_000048","HCC827","SNG"
"CELL_003212","A549","DBL"
"CELL_000504","H2228","DBL"
"CELL_000838","H1975","DBL"
"CELL_003861","H1975","DBL"
"CELL_002798","H1975","DBL"
"CELL_002528","H1975","DBL"
"CELL_000524","H1975","DBL"
"CELL_001485","H1975","DBL"
"CELL_002472","H1975","DBL"
"CELL_000402","H1975","DBL"
"CELL_002852","H1975","DBL"
"CELL_001434","H1975","DBL"
"CELL_001254","HCC827","DBL"
"CELL_002943","H1975","DBL"
"CELL_001312","H1975","DBL"
"CELL_000430","HCC827","DBL"
"CELL_002940","H1975","DBL"
"CELL_001561","H1975","DBL"
"CELL_003303","HCC827","DBL"
"CELL_003145","HCC827","DBL"
"CELL_003447","H8383","DBL"
"CELL_003689","H2228","DBL"
"CELL_002125","H2228","DBL"
"CELL_003813","H1975","DBL"
"CELL_002927","H1975","DBL"
"CELL_000180","H2228","SNG"
"CELL_000930","HCC827","DBL"
"CELL_000409","H1975","DBL"
"CELL_001652","HCC827","DBL"
"CELL_001658","H1975","DBL"
"CELL_002221","H1975","DBL"
"CELL_001636","H1975","DBL"
"CELL_001911","H1975","DBL"
"CELL_003123","H1975","DBL"
"CELL_000915","H2228","DBL"
"CELL_000677","H1975","DBL"
"CELL_000806","H1975","DBL"
"CELL_001724","H1975","DBL"
"CELL_003502","H1975","DBL"
"CELL_000044","H1975","SNG"
"CELL_000109","H2228","SNG"
"CELL_001411","H1975","DBL"
"CELL_002180","H2228","DBL"
"CELL_000200","H1975","SNG"
"CELL_003950","H1975","DBL"
"CELL_001315","H1975","DBL"
"CELL_002379","HCC827","DBL"
"CELL_001951","H1975","DBL"
"CELL_003253","HCC827","DBL"
"CELL_000381","H2228","DBL"
"CELL_003860","A549","DBL"
"CELL_003125","HCC827","DBL"
"CELL_001549","H1975","DBL"
"CELL_001465","H1975","DBL"
"CELL_001247","H1975","DBL"
"CELL_000366","H1975","DBL"
"CELL_003041","H1975","DBL"
"CELL_000503","HCC827","DBL"
"CELL_002756","H1975","DBL"
"CELL_003621","A549","DBL"
"CELL_000998","HCC827","SNG"
"CELL_001784","H1975","DBL"
"CELL_001150","H2228","DBL"
"CELL_001678","A549","DBL"
"CELL_001140","H2228","DBL"
"CELL_003737","H1975","DBL"
"CELL_003209","H1975","DBL"
"CELL_002302","H2228","DBL"
"CELL_001035","H1975","DBL"
"CELL_003672","A549","DBL"
"CELL_000258","H2228","SNG"
"CELL_003775","H1975","DBL"
"CELL_002091","H1975","DBL"
"CELL_001744","H1975","DBL"
"CELL_002945","HCC827","DBL"
"CELL_000394","H1975","DBL"
"CELL_002499","H1975","DBL"
"CELL_003475","H1975","DBL"
"CELL_002705","H1975","DBL"
"CELL_001029","HCC827","DBL"
"CELL_003568","H1975","DBL"
"CELL_001738","H1975","DBL"
"CELL_000779","H2228","DBL"
"CELL_003873","H1975","DBL"
"CELL_001958","H1975","DBL"
"CELL_000817","H2228","DBL"
"CELL_002693","H1975","DBL"
"CELL_002710","H1975","DBL"
"CELL_000074","H1975","SNG"
"CELL_003316","H1975","DBL"
"CELL_000240","H2228","SNG"
"CELL_000989","H1975","DBL"
"CELL_003350","H1975","DBL"
"CELL_002729","H1975","DBL"
"CELL_003473","HCC827","DBL"
"CELL_000469","H1975","DBL"
"CELL_001904","H1975","DBL"
"CELL_000818","H1975","DBL"
"CELL_002445","H1975","DBL"
"CELL_003327","H1975","DBL"
"CELL_003901","HCC827","DBL"
"CELL_002480","HCC827","DBL"
"CELL_001015","H2228","DBL"
"CELL_000756","H1975","DBL"
"CELL_000850","H1975","DBL"
"CELL_003158","H1975","DBL"
"CELL_000420","H1975","DBL"
"CELL_003206","H2228","DBL"
"CELL_000177","H1975","DBL"
"CELL_003877","H2228","DBL"
"CELL_001146","H1975","DBL"
"CELL_000701","HCC827","DBL"
"CELL_000644","H2228","DBL"
"CELL_003919","H1975","DBL"
"CELL_001962","H1975","DBL"
"CELL_001803","HCC827","DBL"
"CELL_001922","A549","DBL"
"CELL_000050","H2228","SNG"
"CELL_001309","H1975","DBL"
"CELL_001406","H1975","DBL"
"CELL_003405","H1975","DBL"
"CELL_000619","HCC827","DBL"
"CELL_000986","H2228","DBL"
"CELL_000943","HCC827","DBL"
"CELL_000719","HCC827","DBL"
"CELL_003410","H1975","DBL"
"CELL_002014","A549","DBL"
"CELL_002988","H1975","DBL"
"CELL_003592","HCC827","DBL"
"CELL_001961","H1975","DBL"
"CELL_000928","H2228","DBL"
"CELL_001648","H2228","SNG"
"CELL_000761","H2228","SNG"
"CELL_002616","H2228","SNG"
"CELL_001504","H2228","DBL"
"CELL_002076","HCC827","DBL"
"CELL_002122","H1975","DBL"
"CELL_001385","H1975","DBL"
"CELL_001212","HCC827","DBL"
"CELL_002719","H1975","SNG"
"CELL_003380","H1975","SNG"
"CELL_000587","H1975","SNG"
"CELL_000840","H1975","SNG"
"CELL_003152","H1975","DBL"
"CELL_000661","H1975","DBL"
"CELL_003790","H1975","DBL"
"CELL_002808","H1975","DBL"
"CELL_000392","HCC827","DBL"
"CELL_001163","H1975","DBL"
"CELL_001110","HCC827","DBL"
"CELL_000956","H2228","DBL"
"CELL_003420","H1975","DBL"
"CELL_003900","H1975","DBL"
"CELL_003586","H1975","DBL"
"CELL_002126","H2228","DBL"
"CELL_001004","H1975","DBL"
"CELL_000984","H1975","DBL"
"CELL_001781","A549","DBL"
