"cell_name","cell_line_demuxlet","demuxlet_cls"
"Lib90_03101","H8383","DBL"
"Lib90_01070","H2228","SNG"
"Lib90_00420","HCC827","SNG"
"Lib90_01555","H2228","SNG"
"Lib90_01752","A549","SNG"
"Lib90_00711","H8383","SNG"
"Lib90_01127","H1975","SNG"
"Lib90_02972","A549","SNG"
"Lib90_00787","H8383","SNG"
"Lib90_03062","HCC827","SNG"
"Lib90_04107","HCC827","DBL"
"Lib90_03129","H8383","SNG"
"Lib90_00575","A549","SNG"
"Lib90_01424","A549","SNG"
"Lib90_00232","HCC827","SNG"
"Lib90_01967","A549","SNG"
"Lib90_03755","A549","SNG"
"Lib90_01377","HCC827","SNG"
"Lib90_00469","H8383","SNG"
"Lib90_01868","H2228","SNG"
"Lib90_02436","A549","SNG"
"Lib90_03647","HCC827","SNG"
"Lib90_03484","A549","SNG"
"Lib90_00156","H8383","SNG"
"Lib90_04231","A549","DBL"
"Lib90_02669","A549","SNG"
"Lib90_02339","HCC827","SNG"
"Lib90_01577","H8383","SNG"
"Lib90_04018","HCC827","SNG"
"Lib90_01185","H2228","SNG"
"Lib90_02770","H8383","SNG"
"Lib90_03849","H8383","SNG"
"Lib90_03083","H8383","SNG"
"Lib90_04546","H8383","DBL"
"Lib90_00574","H8383","SNG"
"Lib90_02287","A549","SNG"
"Lib90_04001","A549","SNG"
"Lib90_01824","H2228","SNG"
"Lib90_01993","H2228","SNG"
"Lib90_04672","H1975","SNG"
"Lib90_01613","A549","SNG"
"Lib90_03216","A549","SNG"
"Lib90_02778","H8383","SNG"
"Lib90_01848","H1975","SNG"
"Lib90_03978","A549","SNG"
"Lib90_00403","HCC827","SNG"
"Lib90_01608","A549","SNG"
"Lib90_04836","HCC827","DBL"
"Lib90_00461","HCC827","SNG"
"Lib90_04782","H1975","SNG"
"Lib90_03368","A549","SNG"
"Lib90_04936","HCC827","SNG"
"Lib90_01673","HCC827","SNG"
"Lib90_00102","HCC827","SNG"
"Lib90_02480","HCC827","SNG"
"Lib90_00909","H8383","SNG"
"Lib90_02036","H2228","SNG"
"Lib90_02379","A549","SNG"
"Lib90_04812","H8383","SNG"
"Lib90_01887","H2228","SNG"
"Lib90_01737","H1975","SNG"
"Lib90_03327","H8383","SNG"
"Lib90_02501","A549","SNG"
"Lib90_00458","H1975","SNG"
"Lib90_04085","H8383","SNG"
"Lib90_03312","H1975","SNG"
"Lib90_04934","A549","DBL"
"Lib90_02005","A549","SNG"
"Lib90_01902","H2228","SNG"
"Lib90_00049","HCC827","SNG"
"Lib90_02971","A549","SNG"
"Lib90_03356","H2228","SNG"
"Lib90_01219","H8383","SNG"
"Lib90_03517","H1975","SNG"
"Lib90_02395","A549","SNG"
"Lib90_04703","H8383","SNG"
"Lib90_04506","HCC827","SNG"
"Lib90_03536","H8383","SNG"
"Lib90_03491","A549","DBL"
"Lib90_01643","H2228","SNG"
"Lib90_01359","H2228","SNG"
"Lib90_04064","H1975","SNG"
"Lib90_04383","HCC827","SNG"
"Lib90_01249","H8383","SNG"
"Lib90_02088","A549","SNG"
"Lib90_03103","A549","SNG"
"Lib90_02759","H1975","SNG"
"Lib90_01376","H2228","SNG"
"Lib90_03837","H8383","SNG"
"Lib90_04306","A549","SNG"
"Lib90_02178","H2228","SNG"
"Lib90_03507","H8383","SNG"
"Lib90_01499","A549","SNG"
"Lib90_02273","A549","SNG"
"Lib90_00293","H2228","SNG"
"Lib90_04202","A549","SNG"
"Lib90_04623","HCC827","SNG"
"Lib90_03399","HCC827","SNG"
"Lib90_04367","H8383","DBL"
"Lib90_00678","H8383","SNG"
"Lib90_00286","HCC827","SNG"
"Lib90_03238","H8383","SNG"
"Lib90_04700","HCC827","SNG"
"Lib90_02002","HCC827","SNG"
"Lib90_00816","H8383","SNG"
"Lib90_00287","H8383","SNG"
"Lib90_03738","H2228","SNG"
"Lib90_01947","H8383","SNG"
"Lib90_01774","A549","SNG"
"Lib90_02083","A549","SNG"
"Lib90_04755","H1975","SNG"
"Lib90_00934","H8383","SNG"
"Lib90_00237","H1975","SNG"
"Lib90_02298","A549","SNG"
"Lib90_04933","HCC827","SNG"
"Lib90_02551","A549","SNG"
"Lib90_04395","H2228","SNG"
"Lib90_03321","A549","SNG"
"Lib90_03731","A549","SNG"
"Lib90_02603","A549","SNG"
"Lib90_02707","H2228","SNG"
"Lib90_04049","H8383","SNG"
"Lib90_00772","H2228","SNG"
"Lib90_02753","A549","SNG"
"Lib90_02330","H2228","SNG"
"Lib90_04635","H2228","SNG"
"Lib90_01915","H2228","SNG"
"Lib90_01919","H2228","SNG"
"Lib90_00216","H2228","SNG"
"Lib90_04003","A549","SNG"
"Lib90_03269","A549","SNG"
"Lib90_00978","H8383","SNG"
"Lib90_02871","H8383","SNG"
"Lib90_02324","HCC827","SNG"
"Lib90_04153","H1975","SNG"
"Lib90_01161","A549","SNG"
"Lib90_01545","H2228","SNG"
"Lib90_04364","HCC827","SNG"
"Lib90_02846","H8383","SNG"
"Lib90_01056","HCC827","SNG"
"Lib90_00667","H8383","SNG"
"Lib90_03830","H2228","SNG"
"Lib90_01353","H8383","SNG"
"Lib90_02434","HCC827","SNG"
"Lib90_01172","H2228","SNG"
"Lib90_01080","A549","SNG"
"Lib90_04754","HCC827","DBL"
"Lib90_02594","H8383","SNG"
"Lib90_02836","H2228","SNG"
"Lib90_00124","H1975","SNG"
"Lib90_04305","HCC827","SNG"
"Lib90_00761","H2228","SNG"
"Lib90_01505","A549","SNG"
"Lib90_04895","H8383","DBL"
"Lib90_03583","A549","SNG"
"Lib90_00781","HCC827","SNG"
"Lib90_02385","H8383","SNG"
"Lib90_03912","H1975","SNG"
"Lib90_04460","H8383","DBL"
"Lib90_01003","H8383","SNG"
"Lib90_00813","HCC827","SNG"
"Lib90_01203","H8383","SNG"
"Lib90_00170","H8383","SNG"
"Lib90_04932","H8383","SNG"
"Lib90_00626","H8383","SNG"
"Lib90_01612","HCC827","SNG"
"Lib90_00219","H1975","SNG"
"Lib90_01312","H2228","SNG"
"Lib90_00172","H8383","SNG"
"Lib90_03704","A549","SNG"
"Lib90_02440","A549","SNG"
"Lib90_00723","H8383","SNG"
"Lib90_01104","H2228","SNG"
"Lib90_03799","H2228","SNG"
"Lib90_02334","A549","SNG"
"Lib90_00799","H8383","SNG"
"Lib90_01405","A549","SNG"
"Lib90_02687","A549","SNG"
"Lib90_00627","H2228","SNG"
"Lib90_01349","H1975","SNG"
"Lib90_00105","H8383","SNG"
"Lib90_02928","A549","SNG"
"Lib90_00339","H2228","SNG"
"Lib90_00992","HCC827","SNG"
"Lib90_03846","H2228","SNG"
"Lib90_04229","H2228","DBL"
"Lib90_01002","H2228","SNG"
"Lib90_00933","H2228","SNG"
"Lib90_04480","H8383","SNG"
"Lib90_04382","H8383","SNG"
"Lib90_01988","A549","SNG"
"Lib90_02508","A549","SNG"
"Lib90_02094","A549","SNG"
"Lib90_02958","A549","SNG"
"Lib90_00221","HCC827","DBL"
"Lib90_02370","H8383","SNG"
"Lib90_04931","HCC827","SNG"
"Lib90_02470","H8383","SNG"
"Lib90_02327","A549","SNG"
"Lib90_02046","H2228","SNG"
"Lib90_01433","HCC827","SNG"
"Lib90_01863","A549","SNG"
"Lib90_03712","H8383","SNG"
"Lib90_02247","H8383","DBL"
"Lib90_00878","H8383","SNG"
"Lib90_00369","H8383","SNG"
"Lib90_04334","H2228","DBL"
"Lib90_00808","H8383","SNG"
"Lib90_02785","HCC827","SNG"
"Lib90_04687","A549","DBL"
"Lib90_02927","H2228","SNG"
"Lib90_02628","A549","SNG"
"Lib90_02556","A549","SNG"
"Lib90_02059","A549","SNG"
"Lib90_02246","A549","SNG"
"Lib90_04092","A549","SNG"
"Lib90_03272","A549","SNG"
"Lib90_00003","HCC827","SNG"
"Lib90_04607","H8383","SNG"
"Lib90_03620","H2228","DBL"
"Lib90_04930","HCC827","DBL"
"Lib90_01027","H2228","SNG"
"Lib90_02737","A549","DBL"
"Lib90_03319","A549","SNG"
"Lib90_01516","A549","SNG"
"Lib90_03720","A549","SNG"
"Lib90_02780","A549","SNG"
"Lib90_00975","H1975","SNG"
"Lib90_04317","H8383","DBL"
"Lib90_01177","H2228","SNG"
"Lib90_02105","HCC827","SNG"
"Lib90_01892","H2228","SNG"
"Lib90_00023","HCC827","DBL"
"Lib90_03153","H8383","SNG"
"Lib90_02236","A549","SNG"
"Lib90_00724","H8383","SNG"
"Lib90_01742","A549","SNG"
"Lib90_00051","HCC827","SNG"
"Lib90_03726","A549","SNG"
"Lib90_03076","H2228","SNG"
"Lib90_00766","HCC827","SNG"
"Lib90_01940","H2228","SNG"
"Lib90_00800","H8383","SNG"
"Lib90_00699","H8383","SNG"
"Lib90_02284","A549","SNG"
"Lib90_02439","H1975","SNG"
"Lib90_00797","H2228","SNG"
"Lib90_00396","H8383","SNG"
"Lib90_00326","H2228","SNG"
"Lib90_00252","H8383","SNG"
"Lib90_01832","H1975","SNG"
"Lib90_04004","A549","SNG"
"Lib90_01205","H8383","SNG"
"Lib90_04505","HCC827","SNG"
"Lib90_02538","A549","SNG"
"Lib90_04333","HCC827","SNG"
"Lib90_01282","H2228","SNG"
"Lib90_01436","H8383","SNG"
"Lib90_00594","H1975","SNG"
"Lib90_04545","H8383","DBL"
"Lib90_01347","H1975","SNG"
"Lib90_03381","H2228","SNG"
"Lib90_00246","HCC827","SNG"
"Lib90_04865","H8383","SNG"
"Lib90_02659","HCC827","SNG"
"Lib90_03415","H8383","SNG"
"Lib90_02507","A549","SNG"
"Lib90_01959","H1975","SNG"
"Lib90_00672","H8383","SNG"
"Lib90_00566","HCC827","SNG"
"Lib90_00187","H8383","SNG"
"Lib90_04835","H2228","SNG"
"Lib90_01772","H2228","SNG"
"Lib90_02173","A549","SNG"
"Lib90_02158","H1975","SNG"
"Lib90_04084","H8383","DBL"
"Lib90_03033","H2228","SNG"
"Lib90_03082","A549","SNG"
"Lib90_03640","A549","SNG"
"Lib90_01624","A549","SNG"
"Lib90_00890","H8383","SNG"
"Lib90_03268","H2228","SNG"
"Lib90_02235","A549","SNG"
"Lib90_04565","HCC827","SNG"
"Lib90_01629","HCC827","SNG"
"Lib90_01204","H2228","SNG"
"Lib90_02720","A549","SNG"
"Lib90_01695","A549","SNG"
"Lib90_04081","HCC827","SNG"
"Lib90_01820","H8383","SNG"
"Lib90_01455","H1975","SNG"
"Lib90_02913","H8383","SNG"
"Lib90_03680","HCC827","SNG"
"Lib90_00955","A549","SNG"
"Lib90_01843","H2228","SNG"
"Lib90_03832","A549","SNG"
"Lib90_00109","HCC827","SNG"
"Lib90_03673","A549","SNG"
"Lib90_00796","A549","SNG"
"Lib90_04228","HCC827","SNG"
"Lib90_03244","H1975","SNG"
"Lib90_00127","H1975","SNG"
"Lib90_01026","H2228","SNG"
"Lib90_04894","HCC827","DBL"
"Lib90_03926","H2228","SNG"
"Lib90_02394","HCC827","SNG"
"Lib90_03732","A549","SNG"
"Lib90_01595","H2228","SNG"
"Lib90_01494","H8383","SNG"
"Lib90_02058","H2228","SNG"
"Lib90_02766","H1975","SNG"
"Lib90_03516","A549","SNG"
"Lib90_04515","H8383","DBL"
"Lib90_00363","HCC827","SNG"
"Lib90_04622","A549","SNG"
"Lib90_00005","HCC827","SNG"
"Lib90_01529","A549","SNG"
"Lib90_04394","HCC827","SNG"
"Lib90_02585","A549","SNG"
"Lib90_00394","H1975","SNG"
"Lib90_00018","HCC827","SNG"
"Lib90_03160","H8383","SNG"
"Lib90_04504","H2228","DBL"
"Lib90_04237","H2228","SNG"
"Lib90_02769","A549","SNG"
"Lib90_03163","H2228","SNG"
"Lib90_03573","H2228","SNG"
"Lib90_00013","HCC827","SNG"
"Lib90_04205","H8383","DBL"
"Lib90_00860","HCC827","SNG"
"Lib90_01341","H8383","SNG"
"Lib90_04686","H8383","SNG"
"Lib90_01998","H8383","SNG"
"Lib90_01954","A549","SNG"
"Lib90_04503","H8383","DBL"
"Lib90_04699","HCC827","SNG"
"Lib90_01295","H2228","SNG"
"Lib90_02810","A549","SNG"
"Lib90_02131","H2228","SNG"
"Lib90_04893","H8383","DBL"
"Lib90_03956","A549","SNG"
"Lib90_01623","A549","SNG"
"Lib90_03422","H2228","SNG"
"Lib90_03997","A549","SNG"
"Lib90_02870","A549","SNG"
"Lib90_01558","H1975","SNG"
"Lib90_03522","A549","SNG"
"Lib90_03407","A549","SNG"
"Lib90_00655","H1975","SNG"
"Lib90_02706","A549","SNG"
"Lib90_01142","HCC827","SNG"
"Lib90_00402","H8383","SNG"
"Lib90_04929","A549","DBL"
"Lib90_01160","H1975","SNG"
"Lib90_00193","H2228","SNG"
"Lib90_04892","H2228","DBL"
"Lib90_03135","H8383","SNG"
"Lib90_01594","H2228","SNG"
"Lib90_02214","A549","SNG"
"Lib90_02851","H8383","SNG"
"Lib90_01544","H2228","SNG"
"Lib90_02261","H8383","SNG"
"Lib90_03141","H1975","SNG"
"Lib90_00646","H1975","SNG"
"Lib90_00398","H8383","SNG"
"Lib90_00411","H8383","SNG"
"Lib90_00002","H8383","SNG"
"Lib90_01992","A549","SNG"
"Lib90_01207","HCC827","SNG"
"Lib90_03414","H2228","SNG"
"Lib90_01054","H2228","SNG"
"Lib90_01844","H8383","DBL"
"Lib90_02057","H2228","SNG"
"Lib90_00211","H1975","SNG"
"Lib90_03032","A549","SNG"
"Lib90_01650","A549","SNG"
"Lib90_02741","A549","SNG"
"Lib90_02599","A549","SNG"
"Lib90_01951","H8383","SNG"
"Lib90_01831","H2228","SNG"
"Lib90_01225","H2228","SNG"
"Lib90_01611","H1975","SNG"
"Lib90_00423","H1975","SNG"
"Lib90_03072","H1975","SNG"
"Lib90_04271","A549","SNG"
"Lib90_01042","HCC827","SNG"
"Lib90_04393","H8383","SNG"
"Lib90_04544","HCC827","SNG"
"Lib90_02897","A549","SNG"
"Lib90_01330","H8383","SNG"
"Lib90_01635","HCC827","SNG"
"Lib90_00158","H8383","SNG"
"Lib90_04246","HCC827","SNG"
"Lib90_00524","H2228","SNG"
"Lib90_00097","H1975","DBL"
"Lib90_03538","H2228","SNG"
"Lib90_01943","A549","SNG"
"Lib90_02276","A549","SNG"
"Lib90_00236","H1975","SNG"
"Lib90_04780","HCC827","SNG"
"Lib90_03701","H8383","SNG"
"Lib90_04327","A549","SNG"
"Lib90_00689","H8383","SNG"
"Lib90_00076","HCC827","SNG"
"Lib90_01171","HCC827","SNG"
"Lib90_04010","A549","SNG"
"Lib90_00375","H8383","SNG"
"Lib90_01598","H8383","SNG"
"Lib90_00746","H8383","SNG"
"Lib90_04502","H8383","DBL"
"Lib90_03780","A549","SNG"
"Lib90_02181","A549","SNG"
"Lib90_01218","H2228","SNG"
"Lib90_03802","HCC827","SNG"
"Lib90_02120","A549","SNG"
"Lib90_02015","A549","SNG"
"Lib90_04671","H2228","SNG"
"Lib90_03646","H2228","SNG"
"Lib90_00692","H8383","SNG"
"Lib90_00257","H8383","SNG"
"Lib90_01309","A549","SNG"
"Lib90_02119","A549","SNG"
"Lib90_02469","A549","SNG"
"Lib90_00523","H1975","SNG"
"Lib90_00979","H1975","SNG"
"Lib90_01880","H2228","SNG"
"Lib90_03736","H2228","SNG"
"Lib90_04289","H1975","SNG"
"Lib90_02289","A549","SNG"
"Lib90_04670","H8383","DBL"
"Lib90_04982","HCC827","SNG"
"Lib90_00429","H8383","SNG"
"Lib90_02790","H8383","SNG"
"Lib90_00357","H1975","SNG"
"Lib90_00604","H1975","SNG"
"Lib90_02656","HCC827","SNG"
"Lib90_03670","H1975","SNG"
"Lib90_01259","H8383","SNG"
"Lib90_01289","H2228","SNG"
"Lib90_00069","HCC827","SNG"
"Lib90_00541","H1975","SNG"
"Lib90_04173","A549","SNG"
"Lib90_00195","H8383","SNG"
"Lib90_04558","HCC827","SNG"
"Lib90_04143","H8383","SNG"
"Lib90_03051","A549","SNG"
"Lib90_02566","A549","SNG"
"Lib90_02734","H1975","SNG"
"Lib90_02675","H8383","SNG"
"Lib90_02909","H1975","SNG"
"Lib90_03431","A549","SNG"
"Lib90_03835","A549","SNG"
"Lib90_00048","HCC827","SNG"
"Lib90_00422","H8383","SNG"
"Lib90_00938","H2228","SNG"
"Lib90_03054","H1975","SNG"
"Lib90_02919","A549","SNG"
"Lib90_04119","H2228","DBL"
"Lib90_02598","HCC827","SNG"
"Lib90_00235","H8383","SNG"
"Lib90_01991","A549","SNG"
"Lib90_04981","HCC827","SNG"
"Lib90_04340","HCC827","SNG"
"Lib90_01069","H8383","SNG"
"Lib90_04864","HCC827","DBL"
"Lib90_04472","HCC827","SNG"
"Lib90_01444","H2228","SNG"
"Lib90_03464","A549","SNG"
"Lib90_01159","H1975","SNG"
"Lib90_02740","A549","SNG"
"Lib90_04514","H1975","DBL"
"Lib90_02268","A549","SNG"
"Lib90_04891","H2228","DBL"
"Lib90_02970","H2228","SNG"
"Lib90_02833","A549","SNG"
"Lib90_00669","H2228","SNG"
"Lib90_01471","H8383","SNG"
"Lib90_00769","H2228","SNG"
"Lib90_00025","HCC827","SNG"
"Lib90_00505","H8383","SNG"
"Lib90_02883","H1975","SNG"
"Lib90_00504","H1975","SNG"
"Lib90_04651","A549","DBL"
"Lib90_00106","H8383","SNG"
"Lib90_02637","A549","SNG"
"Lib90_04159","HCC827","SNG"
"Lib90_02140","HCC827","SNG"
"Lib90_01079","H2228","SNG"
"Lib90_01213","H8383","SNG"
"Lib90_03151","H8383","SNG"
"Lib90_03727","A549","SNG"
"Lib90_04811","H8383","DBL"
"Lib90_04890","HCC827","SNG"
"Lib90_01364","H8383","SNG"
"Lib90_00718","H1975","SNG"
"Lib90_04181","H2228","DBL"
"Lib90_02606","H8383","SNG"
"Lib90_00771","H8383","SNG"
"Lib90_02391","H2228","SNG"
"Lib90_01537","HCC827","SNG"
"Lib90_01384","A549","SNG"
"Lib90_00160","A549","SNG"
"Lib90_03861","A549","SNG"
"Lib90_00847","HCC827","SNG"
"Lib90_03875","H8383","SNG"
"Lib90_01399","H2228","SNG"
"Lib90_00095","H1975","SNG"
"Lib90_01901","A549","SNG"
"Lib90_02123","A549","SNG"
"Lib90_00991","HCC827","SNG"
"Lib90_03169","A549","SNG"
"Lib90_02642","A549","SNG"
"Lib90_02108","A549","SNG"
"Lib90_01300","A549","SNG"
"Lib90_02489","A549","SNG"
"Lib90_00306","H8383","SNG"
"Lib90_01654","A549","SNG"
"Lib90_04606","A549","DBL"
"Lib90_01879","A549","SNG"
"Lib90_00851","H8383","SNG"
"Lib90_04089","A549","SNG"
"Lib90_03541","H2228","SNG"
"Lib90_01136","H2228","SNG"
"Lib90_02024","H1975","SNG"
"Lib90_03299","H1975","SNG"
"Lib90_02197","HCC827","SNG"
"Lib90_00317","HCC827","SNG"
"Lib90_02087","H2228","SNG"
"Lib90_02251","A549","SNG"
"Lib90_00940","H8383","SNG"
"Lib90_00508","A549","SNG"
"Lib90_00100","H1975","SNG"
"Lib90_03771","A549","SNG"
"Lib90_00133","HCC827","SNG"
"Lib90_00079","H2228","SNG"
"Lib90_00531","H8383","SNG"
"Lib90_03194","A549","SNG"
"Lib90_03150","H2228","SNG"
"Lib90_00169","H8383","SNG"
"Lib90_01882","A549","SNG"
"Lib90_04605","H8383","DBL"
"Lib90_02506","H8383","SNG"
"Lib90_02768","H1975","DBL"
"Lib90_01180","H2228","SNG"
"Lib90_00464","H8383","SNG"
"Lib90_02353","A549","SNG"
"Lib90_03766","HCC827","SNG"
"Lib90_03768","HCC827","SNG"
"Lib90_02981","A549","SNG"
"Lib90_03996","A549","SNG"
"Lib90_04286","H2228","DBL"
"Lib90_02975","A549","SNG"
"Lib90_01778","H1975","SNG"
"Lib90_04265","H2228","SNG"
"Lib90_02234","A549","SNG"
"Lib90_01736","H1975","SNG"
"Lib90_01656","H2228","SNG"
"Lib90_03346","H2228","SNG"
"Lib90_04373","HCC827","SNG"
"Lib90_01524","H8383","SNG"
"Lib90_00352","H8383","SNG"
"Lib90_01780","H8383","SNG"
"Lib90_03024","HCC827","SNG"
"Lib90_01528","HCC827","SNG"
"Lib90_00709","H8383","SNG"
"Lib90_01060","H2228","SNG"
"Lib90_02004","A549","SNG"
"Lib90_00259","H8383","SNG"
"Lib90_01862","H2228","SNG"
"Lib90_04634","H2228","DBL"
"Lib90_00450","H8383","SNG"
"Lib90_04604","H2228","SNG"
"Lib90_01878","A549","SNG"
"Lib90_03946","A549","SNG"
"Lib90_01236","H8383","SNG"
"Lib90_01155","H2228","SNG"
"Lib90_01886","A549","SNG"
"Lib90_03853","A549","SNG"
"Lib90_04189","A549","SNG"
"Lib90_00547","H8383","SNG"
"Lib90_02062","A549","SNG"
"Lib90_04685","H2228","DBL"
"Lib90_02351","H1975","SNG"
"Lib90_00535","HCC827","SNG"
"Lib90_02245","HCC827","SNG"
"Lib90_03497","A549","SNG"
"Lib90_02479","H8383","SNG"
"Lib90_01404","H8383","SNG"
"Lib90_03311","H2228","SNG"
"Lib90_00650","H8383","SNG"
"Lib90_00343","H8383","SNG"
"Lib90_00817","H8383","SNG"
"Lib90_01395","H8383","SNG"
"Lib90_00911","H2228","SNG"
"Lib90_04889","HCC827","DBL"
"Lib90_04381","HCC827","SNG"
"Lib90_01023","H2228","SNG"
"Lib90_00265","HCC827","SNG"
"Lib90_04204","H8383","SNG"
"Lib90_04285","H8383","SNG"
"Lib90_02338","A549","SNG"
"Lib90_00065","HCC827","SNG"
"Lib90_02513","A549","SNG"
"Lib90_01626","HCC827","DBL"
"Lib90_02167","A549","SNG"
"Lib90_02686","A549","SNG"
"Lib90_02496","A549","SNG"
"Lib90_01154","H2228","SNG"
"Lib90_00335","H2228","SNG"
"Lib90_00053","H1975","SNG"
"Lib90_04723","H8383","SNG"
"Lib90_03265","HCC827","SNG"
"Lib90_02528","A549","SNG"
"Lib90_03825","A549","SNG"
"Lib90_04109","A549","SNG"
"Lib90_02550","A549","SNG"
"Lib90_03829","A549","SNG"
"Lib90_03879","A549","SNG"
"Lib90_04722","HCC827","SNG"
"Lib90_01935","A549","SNG"
"Lib90_00801","H2228","SNG"
"Lib90_04488","HCC827","SNG"
"Lib90_00631","HCC827","SNG"
"Lib90_00448","HCC827","SNG"
"Lib90_00908","HCC827","SNG"
"Lib90_03486","H8383","SNG"
"Lib90_00292","HCC827","SNG"
"Lib90_04150","A549","SNG"
"Lib90_01671","A549","SNG"
"Lib90_04543","H1975","SNG"
"Lib90_00899","H8383","SNG"
"Lib90_02426","A549","SNG"
"Lib90_00200","H2228","SNG"
"Lib90_00569","H8383","SNG"
"Lib90_00971","H1975","SNG"
"Lib90_03009","A549","SNG"
"Lib90_04180","A549","SNG"
"Lib90_01732","H8383","SNG"
"Lib90_01392","HCC827","SNG"
"Lib90_00845","H2228","SNG"
"Lib90_00518","HCC827","SNG"
"Lib90_00664","H2228","SNG"
"Lib90_04698","H8383","DBL"
"Lib90_04412","HCC827","SNG"
"Lib90_00075","HCC827","SNG"
"Lib90_04513","H1975","DBL"
"Lib90_03619","A549","SNG"
"Lib90_02310","A549","SNG"
"Lib90_02267","A549","SNG"
"Lib90_01961","H8383","DBL"
"Lib90_01934","H2228","SNG"
"Lib90_01604","H2228","SNG"
"Lib90_04240","H2228","SNG"
"Lib90_04862","H2228","DBL"
"Lib90_00751","H2228","SNG"
"Lib90_04980","HCC827","DBL"
"Lib90_00919","H1975","SNG"
"Lib90_01677","H2228","SNG"
"Lib90_00209","HCC827","SNG"
"Lib90_01701","HCC827","SNG"
"Lib90_02797","H1975","SNG"
"Lib90_04697","HCC827","SNG"
"Lib90_04779","A549","SNG"
"Lib90_04521","HCC827","SNG"
"Lib90_01209","H8383","SNG"
"Lib90_00774","HCC827","SNG"
"Lib90_04280","HCC827","SNG"
"Lib90_03995","H2228","DBL"
"Lib90_01004","H2228","SNG"
"Lib90_01694","H8383","SNG"
"Lib90_03761","H8383","SNG"
"Lib90_00440","H8383","SNG"
"Lib90_01966","H2228","SNG"
"Lib90_03131","H8383","SNG"
"Lib90_00925","H8383","SNG"
"Lib90_02605","H2228","SNG"
"Lib90_00905","HCC827","SNG"
"Lib90_04979","H8383","SNG"
"Lib90_01861","A549","SNG"
"Lib90_03152","A549","SNG"
"Lib90_03959","A549","SNG"
"Lib90_02425","A549","SNG"
"Lib90_02715","A549","SNG"
"Lib90_01484","A549","SNG"
"Lib90_02280","H2228","SNG"
"Lib90_01200","H2228","SNG"
"Lib90_01313","H2228","SNG"
"Lib90_00889","H2228","SNG"
"Lib90_01277","H8383","SNG"
"Lib90_00064","HCC827","SNG"
"Lib90_00205","H8383","DBL"
"Lib90_03600","H2228","SNG"
"Lib90_04501","H8383","SNG"
"Lib90_04090","H8383","SNG"
"Lib90_03663","A549","SNG"
"Lib90_04031","H8383","SNG"
"Lib90_01667","H2228","SNG"
"Lib90_00291","H8383","SNG"
"Lib90_03142","H2228","SNG"
"Lib90_00120","H8383","SNG"
"Lib90_04752","H1975","DBL"
"Lib90_00848","HCC827","SNG"
"Lib90_03556","H1975","SNG"
"Lib90_01715","H2228","SNG"
"Lib90_00421","H1975","DBL"
"Lib90_03559","H2228","SNG"
"Lib90_01150","H1975","SNG"
"Lib90_00737","H2228","SNG"
"Lib90_04071","HCC827","SNG"
"Lib90_04356","HCC827","SNG"
"Lib90_02014","H8383","SNG"
"Lib90_04366","H2228","DBL"
"Lib90_00499","H8383","SNG"
"Lib90_01193","HCC827","SNG"
"Lib90_04978","H1975","SNG"
"Lib90_00560","H1975","SNG"
"Lib90_02843","A549","SNG"
"Lib90_03750","H1975","SNG"
"Lib90_03748","H2228","SNG"
"Lib90_00815","H1975","SNG"
"Lib90_01664","A549","SNG"
"Lib90_03206","H2228","SNG"
"Lib90_00683","H8383","SNG"
"Lib90_02544","A549","SNG"
"Lib90_01857","H2228","SNG"
"Lib90_04392","H2228","SNG"
"Lib90_03786","HCC827","SNG"
"Lib90_04436","HCC827","SNG"
"Lib90_00875","A549","SNG"
"Lib90_00040","HCC827","SNG"
"Lib90_03390","A549","SNG"
"Lib90_02987","A549","SNG"
"Lib90_03235","A549","SNG"
"Lib90_01718","H1975","SNG"
"Lib90_03326","H2228","SNG"
"Lib90_01202","H2228","SNG"
"Lib90_03675","H2228","SNG"
"Lib90_04016","H2228","SNG"
"Lib90_01288","A549","SNG"
"Lib90_00888","H2228","SNG"
"Lib90_00153","HCC827","SNG"
"Lib90_02727","H8383","SNG"
"Lib90_02061","H8383","SNG"
"Lib90_01439","A549","SNG"
"Lib90_01533","H8383","SNG"
"Lib90_04591","H1975","DBL"
"Lib90_02597","A549","SNG"
"Lib90_04295","HCC827","SNG"
"Lib90_02399","A549","SNG"
"Lib90_01587","HCC827","SNG"
"Lib90_03293","H8383","SNG"
"Lib90_00234","H8383","DBL"
"Lib90_00682","H8383","SNG"
"Lib90_04669","H8383","SNG"
"Lib90_02930","A549","SNG"
"Lib90_03860","A549","SNG"
"Lib90_04188","HCC827","SNG"
"Lib90_02032","A549","SNG"
"Lib90_00290","H1975","SNG"
"Lib90_03777","H2228","SNG"
"Lib90_02192","H2228","SNG"
"Lib90_01238","H2228","SNG"
"Lib90_01628","H2228","SNG"
"Lib90_02950","A549","SNG"
"Lib90_03079","A549","SNG"
"Lib90_04165","H1975","SNG"
"Lib90_00468","H1975","SNG"
"Lib90_02157","H2228","SNG"
"Lib90_02260","A549","SNG"
"Lib90_02685","H1975","SNG"
"Lib90_00907","H8383","SNG"
"Lib90_01062","H2228","SNG"
"Lib90_04459","H2228","DBL"
"Lib90_02365","H2228","SNG"
"Lib90_00593","H8383","SNG"
"Lib90_03687","H2228","SNG"
"Lib90_04270","HCC827","SNG"
"Lib90_03061","H8383","SNG"
"Lib90_03068","H1975","SNG"
"Lib90_02784","A549","SNG"
