"cell_name","cell_line_demuxlet","demuxlet_cls"
"CELL_000233","H1975","SNG"
"CELL_003934","H1975","DBL"
"CELL_003527","H1975","DBL"
"CELL_000248","HCC827","SNG"
"CELL_000060","HCC827","SNG"
"CELL_003493","HCC827","DBL"
"CELL_003618","HCC827","DBL"
"CELL_000995","H2228","SNG"
"CELL_002666","HCC827","DBL"
"CELL_001298","HCC827","SNG"
"CELL_000516","H2228","SNG"
"CELL_000039","HCC827","SNG"
"CELL_001536","HCC827","DBL"
"CELL_002546","HCC827","DBL"
"CELL_002168","H2228","DBL"
"CELL_003547","HCC827","DBL"
"CELL_000425","HCC827","SNG"
"CELL_000430","H2228","SNG"
"CELL_001909","H1975","DBL"
"CELL_002575","HCC827","DBL"
"CELL_001894","HCC827","DBL"
"CELL_002818","HCC827","DBL"
"CELL_001612","HCC827","DBL"
"CELL_000648","H2228","SNG"
"CELL_003181","H1975","DBL"
"CELL_001687","A549","DBL"
"CELL_002455","H1975","DBL"
"CELL_001921","HCC827","DBL"
"CELL_002372","HCC827","DBL"
"CELL_002195","H2228","DBL"
"CELL_002364","HCC827","DBL"
"CELL_002061","HCC827","DBL"
"CELL_002515","HCC827","DBL"
"CELL_002700","HCC827","DBL"
"CELL_001153","H1975","SNG"
"CELL_001967","H1975","DBL"
"CELL_000875","H2228","SNG"
"CELL_003449","HCC827","DBL"
"CELL_000512","HCC827","SNG"
"CELL_002227","HCC827","DBL"
"CELL_002248","H1975","DBL"
"CELL_002981","H1975","DBL"
"CELL_001000","H1975","SNG"
"CELL_003635","H1975","DBL"
"CELL_000958","H1975","SNG"
"CELL_003526","H1975","DBL"
"CELL_001948","H1975","DBL"
"CELL_003271","H2228","DBL"
"CELL_002754","H1975","DBL"
"CELL_002331","HCC827","DBL"
"CELL_000999","H2228","SNG"
"CELL_002342","HCC827","DBL"
"CELL_001751","H1975","DBL"
"CELL_003352","HCC827","DBL"
"CELL_001356","H1975","DBL"
"CELL_003365","HCC827","DBL"
"CELL_001463","H2228","DBL"
"CELL_000364","H1975","SNG"
"CELL_003513","H2228","DBL"
"CELL_000362","H2228","SNG"
"CELL_001530","HCC827","DBL"
"CELL_001816","HCC827","DBL"
"CELL_001316","H1975","SNG"
"CELL_001255","HCC827","SNG"
"CELL_003304","HCC827","DBL"
"CELL_001033","HCC827","SNG"
"CELL_001691","HCC827","DBL"
"CELL_001027","H2228","DBL"
"CELL_001609","HCC827","DBL"
"CELL_003905","H1975","DBL"
"CELL_002450","HCC827","DBL"
"CELL_000597","H2228","SNG"
"CELL_002761","HCC827","DBL"
"CELL_003314","H1975","DBL"
"CELL_003171","H1975","DBL"
"CELL_001481","HCC827","DBL"
"CELL_000053","HCC827","SNG"
"CELL_001539","H1975","DBL"
"CELL_002859","H1975","DBL"
"CELL_001992","HCC827","DBL"
"CELL_001001","H2228","SNG"
"CELL_002752","HCC827","DBL"
"CELL_003820","H1975","DBL"
"CELL_002104","HCC827","DBL"
"CELL_003819","H1975","DBL"
"CELL_002397","H1975","DBL"
"CELL_002113","H1975","DBL"
"CELL_000160","HCC827","SNG"
"CELL_001674","HCC827","DBL"
"CELL_000801","HCC827","SNG"
"CELL_000529","H2228","SNG"
"CELL_003096","HCC827","DBL"
"CELL_003462","H1975","DBL"
"CELL_003825","H1975","DBL"
"CELL_002358","HCC827","DBL"
"CELL_001004","HCC827","SNG"
"CELL_003229","H1975","DBL"
"CELL_003351","HCC827","DBL"
"CELL_001502","HCC827","DBL"
"CELL_003503","HCC827","DBL"
"CELL_000846","H1975","SNG"
"CELL_002986","H2228","DBL"
"CELL_002864","HCC827","DBL"
"CELL_001802","HCC827","DBL"
"CELL_003198","H2228","DBL"
"CELL_001038","HCC827","SNG"
"CELL_003488","H1975","DBL"
"CELL_000265","H1975","SNG"
"CELL_003153","H1975","DBL"
"CELL_002594","HCC827","DBL"
"CELL_002027","H1975","DBL"
"CELL_001845","HCC827","SNG"
"CELL_001234","H1975","SNG"
"CELL_003228","H2228","DBL"
"CELL_003247","HCC827","DBL"
"CELL_000960","HCC827","SNG"
"CELL_001638","HCC827","DBL"
"CELL_002400","H1975","DBL"
"CELL_000106","H2228","SNG"
"CELL_003299","HCC827","DBL"
"CELL_001700","H2228","DBL"
"CELL_000916","HCC827","SNG"
"CELL_003578","HCC827","DBL"
"CELL_000800","HCC827","SNG"
"CELL_003190","H2228","DBL"
"CELL_003525","HCC827","SNG"
"CELL_000825","H2228","SNG"
"CELL_000694","H1975","SNG"
"CELL_003852","HCC827","DBL"
"CELL_000159","HCC827","SNG"
"CELL_000896","HCC827","SNG"
"CELL_000100","H1975","SNG"
"CELL_001928","H1975","DBL"
"CELL_000361","H2228","SNG"
"CELL_000428","HCC827","SNG"
"CELL_001704","H1975","DBL"
"CELL_001237","HCC827","SNG"
"CELL_000794","H2228","SNG"
"CELL_001346","HCC827","SNG"
"CELL_003448","H1975","DBL"
"CELL_002587","HCC827","DBL"
"CELL_002208","HCC827","DBL"
"CELL_002047","H1975","DBL"
"CELL_001270","HCC827","SNG"
"CELL_003203","HCC827","DBL"
"CELL_002837","HCC827","DBL"
"CELL_002582","H1975","DBL"
"CELL_003471","HCC827","DBL"
"CELL_001573","H2228","DBL"
"CELL_000934","H2228","SNG"
"CELL_002436","H1975","DBL"
"CELL_001527","HCC827","DBL"
"CELL_000962","H1975","SNG"
"CELL_002727","HCC827","DBL"
"CELL_002907","HCC827","DBL"
"CELL_002312","H1975","DBL"
"CELL_003861","H2228","DBL"
"CELL_003132","H2228","DBL"
"CELL_001180","H1975","SNG"
"CELL_002965","H1975","DBL"
"CELL_001423","H1975","SNG"
"CELL_002879","A549","DBL"
"CELL_003711","H1975","DBL"
"CELL_001703","HCC827","DBL"
"CELL_003270","HCC827","DBL"
"CELL_001892","H1975","DBL"
"CELL_000615","H2228","SNG"
"CELL_000886","H1975","SNG"
"CELL_001466","HCC827","SNG"
"CELL_001214","HCC827","SNG"
"CELL_000755","HCC827","SNG"
"CELL_002361","H1975","DBL"
"CELL_000914","H1975","SNG"
"CELL_000912","H2228","SNG"
"CELL_002471","HCC827","DBL"
"CELL_000311","H2228","SNG"
"CELL_003496","H1975","DBL"
"CELL_001078","H1975","SNG"
"CELL_000562","H1975","SNG"
"CELL_001689","H1975","DBL"
"CELL_000206","H1975","SNG"
"CELL_003313","H1975","DBL"
"CELL_002647","H1975","DBL"
"CELL_000843","H2228","SNG"
"CELL_000933","HCC827","SNG"
"CELL_000784","H2228","SNG"
"CELL_001726","H1975","SNG"
"CELL_001351","H1975","SNG"
"CELL_001159","HCC827","DBL"
"CELL_001160","H1975","DBL"
"CELL_003238","H1975","DBL"
"CELL_001170","HCC827","SNG"
"CELL_000793","H1975","SNG"
"CELL_003904","HCC827","DBL"
"CELL_001936","H1975","DBL"
"CELL_003956","HCC827","DBL"
"CELL_002005","HCC827","DBL"
"CELL_000148","HCC827","SNG"
"CELL_002574","HCC827","DBL"
"CELL_001617","HCC827","SNG"
"CELL_002534","H1975","DBL"
"CELL_000161","HCC827","SNG"
"CELL_001013","H1975","SNG"
"CELL_003977","HCC827","DBL"
"CELL_000742","HCC827","SNG"
"CELL_001243","H1975","SNG"
"CELL_001672","HCC827","DBL"
"CELL_001200","HCC827","DBL"
"CELL_001882","HCC827","SNG"
"CELL_002521","H1975","DBL"
"CELL_001245","HCC827","SNG"
"CELL_001015","HCC827","SNG"
"CELL_000447","H2228","SNG"
"CELL_000107","HCC827","SNG"
"CELL_000556","H1975","SNG"
"CELL_001854","H2228","DBL"
"CELL_003070","H1975","DBL"
"CELL_001969","H1975","DBL"
"CELL_000317","H2228","SNG"
"CELL_001807","H1975","DBL"
"CELL_000745","H1975","SNG"
"CELL_002932","H2228","DBL"
"CELL_001686","HCC827","DBL"
"CELL_000827","HCC827","SNG"
"CELL_001034","H2228","DBL"
"CELL_001052","H2228","SNG"
"CELL_001489","H2228","DBL"
"CELL_000913","H1975","SNG"
"CELL_002878","HCC827","DBL"
"CELL_003186","HCC827","DBL"
"CELL_001743","H2228","SNG"
"CELL_000636","HCC827","SNG"
"CELL_001512","H1975","DBL"
"CELL_002451","H1975","DBL"
"CELL_003642","HCC827","DBL"
"CELL_003649","HCC827","DBL"
"CELL_000134","H1975","SNG"
"CELL_001591","H1975","DBL"
"CELL_000180","H1975","SNG"
"CELL_001911","HCC827","DBL"
"CELL_000824","H2228","SNG"
"CELL_002693","HCC827","DBL"
"CELL_003339","HCC827","DBL"
"CELL_000756","HCC827","SNG"
"CELL_002771","HCC827","DBL"
"CELL_003601","H1975","DBL"
"CELL_003085","H1975","DBL"
"CELL_001920","HCC827","DBL"
"CELL_000186","H1975","SNG"
"CELL_002730","HCC827","DBL"
"CELL_001465","HCC827","SNG"
"CELL_003873","HCC827","DBL"
"CELL_002490","H2228","DBL"
"CELL_002310","HCC827","DBL"
"CELL_001741","HCC827","DBL"
"CELL_002606","H1975","DBL"
"CELL_001543","H1975","DBL"
"CELL_001875","H1975","DBL"
"CELL_002786","HCC827","DBL"
"CELL_003014","H1975","DBL"
"CELL_001637","HCC827","DBL"
"CELL_002489","H1975","DBL"
"CELL_000406","H1975","SNG"
"CELL_003291","H1975","DBL"
"CELL_001417","HCC827","DBL"
"CELL_003028","H1975","DBL"
"CELL_002967","A549","DBL"
"CELL_001108","H1975","SNG"
"CELL_000632","HCC827","SNG"
"CELL_003027","H1975","DBL"
"CELL_000017","HCC827","SNG"
"CELL_003420","HCC827","DBL"
"CELL_000540","HCC827","SNG"
"CELL_001274","H1975","SNG"
"CELL_001668","HCC827","DBL"
"CELL_001006","H1975","SNG"
"CELL_002435","H1975","DBL"
"CELL_003402","H1975","DBL"
"CELL_003054","H1975","DBL"
"CELL_001276","H1975","SNG"
"CELL_003125","HCC827","DBL"
"CELL_001738","H1975","DBL"
"CELL_003019","H1975","DBL"
"CELL_003364","H1975","DBL"
"CELL_000331","H1975","SNG"
"CELL_000943","H1975","SNG"
"CELL_000644","H1975","SNG"
"CELL_000131","H1975","SNG"
"CELL_003894","HCC827","DBL"
"CELL_001469","H1975","DBL"
"CELL_002420","HCC827","DBL"
"CELL_000748","H1975","SNG"
"CELL_000366","HCC827","SNG"
"CELL_001390","H1975","SNG"
"CELL_000906","HCC827","SNG"
"CELL_002347","HCC827","DBL"
"CELL_003872","HCC827","DBL"
"CELL_001583","H1975","SNG"
"CELL_002498","H1975","DBL"
"CELL_000049","HCC827","SNG"
"CELL_001903","H1975","DBL"
"CELL_000566","H1975","SNG"
"CELL_003484","A549","DBL"
"CELL_001341","H1975","DBL"
"CELL_000081","HCC827","SNG"
"CELL_001910","H2228","DBL"
"CELL_003386","HCC827","DBL"
"CELL_003152","H2228","DBL"
"CELL_003318","A549","DBL"
"CELL_003436","H1975","DBL"
"CELL_003976","HCC827","DBL"
"CELL_002322","HCC827","DBL"
"CELL_001649","H2228","DBL"
"CELL_003689","HCC827","DBL"
"CELL_003787","HCC827","DBL"
"CELL_001383","HCC827","DBL"
"CELL_002980","HCC827","DBL"
"CELL_002184","A549","DBL"
"CELL_000802","H1975","SNG"
"CELL_001938","H2228","DBL"
"CELL_000865","HCC827","SNG"
"CELL_001541","HCC827","DBL"
"CELL_003571","H1975","DBL"
"CELL_003167","H1975","DBL"
"CELL_002716","H1975","DBL"
"CELL_002906","H1975","DBL"
"CELL_003263","HCC827","DBL"
"CELL_001002","HCC827","SNG"
"CELL_001587","H1975","DBL"
"CELL_000616","H1975","SNG"
"CELL_002877","H1975","DBL"
"CELL_001501","HCC827","DBL"
"CELL_003303","HCC827","DBL"
"CELL_001740","H2228","DBL"
"CELL_003197","H2228","DBL"
"CELL_003734","HCC827","DBL"
"CELL_003038","H1975","DBL"
"CELL_000188","HCC827","SNG"
"CELL_000453","HCC827","SNG"
"CELL_001880","HCC827","SNG"
"CELL_000238","H1975","SNG"
"CELL_002896","HCC827","DBL"
"CELL_000586","HCC827","SNG"
"CELL_001236","HCC827","SNG"
"CELL_000455","HCC827","SNG"
"CELL_001272","HCC827","SNG"
"CELL_000661","H1975","SNG"
"CELL_000764","H2228","SNG"
"CELL_000831","H2228","SNG"
"CELL_002293","HCC827","DBL"
"CELL_002096","HCC827","DBL"
"CELL_000697","H2228","SNG"
"CELL_001768","H1975","DBL"
"CELL_001742","HCC827","SNG"
"CELL_000810","H2228","SNG"
"CELL_000911","H1975","SNG"
"CELL_001315","HCC827","DBL"
"CELL_001136","H1975","SNG"
"CELL_001584","HCC827","DBL"
"CELL_001844","HCC827","DBL"
"CELL_002549","HCC827","DBL"
"CELL_003092","HCC827","DBL"
"CELL_002780","HCC827","DBL"
"CELL_001375","HCC827","SNG"
"CELL_002640","HCC827","DBL"
"CELL_002392","HCC827","DBL"
"CELL_002470","H1975","DBL"
"CELL_000393","H2228","SNG"
"CELL_000243","H1975","SNG"
"CELL_002806","HCC827","DBL"
"CELL_003705","H1975","DBL"
"CELL_002991","HCC827","DBL"
"CELL_003105","HCC827","DBL"
"CELL_003411","HCC827","DBL"
"CELL_002412","HCC827","DBL"
"CELL_001553","HCC827","DBL"
"CELL_000561","HCC827","SNG"
"CELL_001917","H1975","DBL"
"CELL_000610","H1975","SNG"
"CELL_003995","HCC827","DBL"
"CELL_002923","H1975","DBL"
"CELL_000625","H2228","SNG"
"CELL_003773","HCC827","DBL"
"CELL_003519","HCC827","DBL"
"CELL_001475","H2228","DBL"
"CELL_000437","HCC827","SNG"
"CELL_000237","H2228","SNG"
"CELL_000854","H1975","SNG"
"CELL_003583","H2228","DBL"
"CELL_003817","H2228","DBL"
"CELL_003115","H1975","DBL"
"CELL_002685","H1975","DBL"
"CELL_000295","H1975","SNG"
"CELL_003395","H2228","DBL"
"CELL_000959","HCC827","SNG"
"CELL_001199","H1975","SNG"
"CELL_001473","HCC827","DBL"
"CELL_000149","HCC827","SNG"
"CELL_001070","HCC827","SNG"
"CELL_000708","H1975","SNG"
"CELL_000269","HCC827","SNG"
"CELL_003726","HCC827","DBL"
"CELL_002628","H1975","DBL"
"CELL_002726","H1975","DBL"
"CELL_001874","H1975","DBL"
"CELL_001750","HCC827","DBL"
"CELL_003477","H2228","DBL"
"CELL_003914","H2228","DBL"
"CELL_000848","H2228","SNG"
"CELL_002155","HCC827","DBL"
"CELL_000842","H1975","SNG"
"CELL_002374","HCC827","SNG"
"CELL_001162","H2228","DBL"
"CELL_001222","H1975","SNG"
"CELL_000609","H2228","SNG"
"CELL_001279","H1975","SNG"
"CELL_003622","HCC827","DBL"
"CELL_002488","HCC827","DBL"
"CELL_003721","HCC827","DBL"
"CELL_000061","HCC827","DBL"
"CELL_001256","H1975","DBL"
"CELL_001509","HCC827","SNG"
"CELL_000378","H2228","SNG"
"CELL_000342","H1975","SNG"
"CELL_001187","HCC827","SNG"
"CELL_003227","H2228","DBL"
"CELL_001931","HCC827","DBL"
"CELL_002922","HCC827","DBL"
"CELL_000115","HCC827","SNG"
"CELL_003772","HCC827","DBL"
"CELL_001010","H1975","SNG"
"CELL_002710","HCC827","DBL"
"CELL_000444","H1975","SNG"
"CELL_003700","HCC827","DBL"
"CELL_003681","H1975","DBL"
"CELL_003945","HCC827","DBL"
"CELL_002868","HCC827","DBL"
"CELL_001392","H1975","DBL"
"CELL_001065","HCC827","SNG"
"CELL_002676","H1975","DBL"
"CELL_001047","HCC827","SNG"
"CELL_001511","HCC827","DBL"
"CELL_001139","H2228","SNG"
"CELL_001988","HCC827","DBL"
"CELL_000217","H1975","SNG"
"CELL_002831","HCC827","DBL"
"CELL_002704","H1975","DBL"
"CELL_003644","HCC827","DBL"
"CELL_001442","H1975","DBL"
"CELL_000037","HCC827","SNG"
"CELL_000658","H1975","SNG"
"CELL_002937","HCC827","DBL"
"CELL_001114","H1975","SNG"
"CELL_002593","HCC827","DBL"
"CELL_000776","H2228","SNG"
"CELL_001673","H1975","DBL"
"CELL_001548","H2228","DBL"
"CELL_002830","A549","DBL"
"CELL_002509","HCC827","DBL"
"CELL_000602","H2228","SNG"
"CELL_001625","HCC827","DBL"
"CELL_002001","HCC827","DBL"
"CELL_001022","H1975","SNG"
"CELL_002438","HCC827","DBL"
"CELL_002936","H2228","DBL"
"CELL_002309","HCC827","DBL"
"CELL_002468","H1975","DBL"
"CELL_003441","HCC827","DBL"
"CELL_003967","H1975","DBL"
"CELL_002467","H1975","DBL"
"CELL_002675","HCC827","DBL"
"CELL_001707","H2228","DBL"
"CELL_000731","H2228","SNG"
"CELL_002212","H1975","DBL"
"CELL_002462","HCC827","DBL"
"CELL_002564","HCC827","DBL"
"CELL_001254","H1975","DBL"
"CELL_002559","HCC827","DBL"
"CELL_000352","HCC827","SNG"
"CELL_000245","HCC827","SNG"
"CELL_001655","H1975","DBL"
"CELL_000130","H1975","SNG"
"CELL_002223","H1975","DBL"
"CELL_003175","H1975","DBL"
"CELL_001871","HCC827","SNG"
"CELL_001918","HCC827","DBL"
"CELL_002729","HCC827","DBL"
"CELL_002203","HCC827","DBL"
"CELL_002975","H1975","DBL"
"CELL_003929","H2228","DBL"
"CELL_002899","H1975","DBL"
"CELL_000554","H1975","SNG"
"CELL_001051","H2228","SNG"
"CELL_002395","HCC827","DBL"
"CELL_001069","H1975","SNG"
"CELL_000174","HCC827","SNG"
"CELL_001526","H1975","DBL"
"CELL_002836","H1975","DBL"
"CELL_001029","HCC827","SNG"
"CELL_003643","HCC827","DBL"
"CELL_000719","H1975","SNG"
"CELL_000079","H2228","SNG"
"CELL_003837","HCC827","DBL"
"CELL_003658","H2228","DBL"
"CELL_003290","H1975","DBL"
"CELL_002661","H1975","DBL"
"CELL_003807","H1975","DBL"
"CELL_001977","H1975","DBL"
"CELL_003832","HCC827","DBL"
"CELL_000930","H2228","SNG"
"CELL_002399","H1975","DBL"
"CELL_001418","H2228","DBL"
"CELL_003771","H2228","DBL"
"CELL_002091","H1975","DBL"
"CELL_003246","HCC827","DBL"
"CELL_002891","HCC827","DBL"
"CELL_003866","HCC827","DBL"
"CELL_002302","H1975","DBL"
"CELL_001131","HCC827","SNG"
"CELL_003378","H2228","DBL"
"CELL_003845","HCC827","DBL"
"CELL_003699","HCC827","DBL"
"CELL_003596","HCC827","DBL"
"CELL_001014","H1975","SNG"
"CELL_003621","HCC827","DBL"
"CELL_002775","H1975","DBL"
"CELL_000816","H2228","SNG"
"CELL_002411","HCC827","DBL"
"CELL_003069","HCC827","DBL"
"CELL_003262","HCC827","DBL"
"CELL_000394","H2228","SNG"
"CELL_003322","H2228","DBL"
"CELL_001094","H1975","SNG"
"CELL_000672","H1975","SNG"
"CELL_003630","H1975","DBL"
"CELL_001428","H2228","DBL"
"CELL_001737","H2228","DBL"
"CELL_000579","H1975","SNG"
"CELL_000908","H2228","SNG"
"CELL_001744","H1975","DBL"
"CELL_002743","HCC827","DBL"
"CELL_001770","H2228","DBL"
"CELL_003483","H1975","DBL"
"CELL_002386","H1975","DBL"
"CELL_002766","H1975","DBL"
"CELL_001167","HCC827","DBL"
"CELL_000536","H2228","SNG"
"CELL_000260","H1975","SNG"
"CELL_003688","HCC827","DBL"
"CELL_001947","HCC827","DBL"
"CELL_003546","HCC827","DBL"
"CELL_003856","H1975","DBL"
"CELL_002979","HCC827","DBL"
"CELL_001748","HCC827","DBL"
"CELL_001658","HCC827","DBL"
"CELL_000937","HCC827","SNG"
"CELL_000439","H2228","SNG"
"CELL_000766","HCC827","SNG"
"CELL_000856","H2228","SNG"
"CELL_003933","H1975","DBL"
"CELL_000613","H1975","SNG"
"CELL_001497","H1975","DBL"
"CELL_001477","HCC827","DBL"
"CELL_000578","H1975","SNG"
"CELL_000864","H2228","SNG"
"CELL_001945","H1975","DBL"
"CELL_003410","H1975","DBL"
"CELL_001702","HCC827","DBL"
"CELL_002145","HCC827","DBL"
"CELL_003629","HCC827","DBL"
"CELL_000258","H1975","SNG"
"CELL_002605","H1975","DBL"
"CELL_002414","H1975","DBL"
"CELL_001021","HCC827","SNG"
"CELL_001366","HCC827","DBL"
"CELL_000752","H2228","SNG"
"CELL_002876","H1975","DBL"
"CELL_000506","H2228","SNG"
"CELL_002043","H2228","DBL"
"CELL_003124","HCC827","DBL"
"CELL_000138","H1975","SNG"
"CELL_000961","H1975","SNG"
"CELL_002433","HCC827","DBL"
"CELL_001332","H1975","DBL"
"CELL_000530","H2228","SNG"
"CELL_002725","H1975","DBL"
"CELL_000504","H1975","SNG"
"CELL_000076","H2228","SNG"
"CELL_000262","H2228","SNG"
"CELL_001970","H1975","DBL"
"CELL_003710","H1975","DBL"
"CELL_002810","H1975","DBL"
"CELL_001281","HCC827","DBL"
"CELL_000507","H2228","SNG"
"CELL_003871","HCC827","DBL"
"CELL_000309","HCC827","SNG"
"CELL_003615","HCC827","DBL"
"CELL_001785","H1975","DBL"
"CELL_003744","H1975","DBL"
"CELL_002692","HCC827","DBL"
"CELL_002049","H2228","DBL"
"CELL_000380","HCC827","SNG"
"CELL_001796","H1975","DBL"
"CELL_001731","H2228","DBL"
"CELL_000599","H2228","SNG"
"CELL_003865","HCC827","DBL"
"CELL_001826","H1975","DBL"
"CELL_000983","H1975","SNG"
"CELL_000803","H1975","SNG"
"CELL_001380","H1975","DBL"
"CELL_001338","H1975","SNG"
"CELL_002609","HCC827","DBL"
"CELL_001848","H1975","DBL"
"CELL_002783","H1975","DBL"
"CELL_001126","HCC827","SNG"
"CELL_001177","HCC827","SNG"
"CELL_000781","H2228","SNG"
"CELL_000869","H1975","SNG"
"CELL_001080","H1975","SNG"
"CELL_002014","H1975","SNG"
"CELL_001324","HCC827","DBL"
"CELL_001352","H1975","SNG"
"CELL_000717","H1975","SNG"
"CELL_001103","H2228","DBL"
"CELL_002318","H1975","DBL"
"CELL_001184","H1975","SNG"
"CELL_000647","H1975","SNG"
"CELL_000967","H2228","DBL"
"CELL_001759","H2228","DBL"
"CELL_001594","H1975","DBL"
"CELL_001076","HCC827","SNG"
"CELL_002362","HCC827","DBL"
"CELL_000386","H2228","SNG"
"CELL_001273","HCC827","SNG"
"CELL_003461","H2228","DBL"
"CELL_000596","HCC827","SNG"
"CELL_003695","H1975","DBL"
"CELL_000903","H2228","SNG"
"CELL_001395","H1975","SNG"
"CELL_003170","HCC827","DBL"
"CELL_000191","H2228","SNG"
"CELL_002249","H1975","DBL"
"CELL_003099","H1975","DBL"
"CELL_000250","H2228","SNG"
"CELL_003276","HCC827","DBL"
"CELL_001899","H2228","DBL"
"CELL_003482","H1975","DBL"
"CELL_002164","HCC827","DBL"
"CELL_003733","H2228","DBL"
"CELL_000820","H1975","SNG"
"CELL_002144","HCC827","DBL"
"CELL_000040","HCC827","SNG"
"CELL_003812","H1975","DBL"
"CELL_001516","H1975","DBL"
"CELL_003269","H1975","DBL"
"CELL_002353","HCC827","DBL"
"CELL_002612","HCC827","DBL"
"CELL_002484","H2228","DBL"
"CELL_001814","H1975","DBL"
"CELL_000420","H1975","SNG"
"CELL_002955","HCC827","DBL"
"CELL_003315","H1975","DBL"
"CELL_000772","H2228","SNG"
"CELL_003732","HCC827","DBL"
"CELL_003824","HCC827","DBL"
"CELL_003435","H1975","DBL"
"CELL_002942","HCC827","DBL"
"CELL_002192","HCC827","DBL"
"CELL_003414","HCC827","DBL"
"CELL_003965","HCC827","DBL"
"CELL_003151","HCC827","DBL"
"CELL_002508","HCC827","DBL"
"CELL_002292","H1975","DBL"
"CELL_000048","H1975","SNG"
"CELL_000853","H2228","SNG"
"CELL_001191","H1975","SNG"
"CELL_002696","HCC827","DBL"
"CELL_002960","H1975","DBL"
"CELL_002504","H1975","DBL"
"CELL_003880","HCC827","DBL"
"CELL_003823","H2228","DBL"
"CELL_000314","H1975","SNG"
"CELL_000113","H1975","SNG"
"CELL_002931","H1975","DBL"
"CELL_002633","H1975","DBL"
"CELL_002226","H1975","DBL"
"CELL_003447","H1975","DBL"
"CELL_002581","HCC827","SNG"
"CELL_003091","H1975","DBL"
"CELL_001596","H1975","DBL"
"CELL_000587","H1975","SNG"
"CELL_003258","HCC827","DBL"
"CELL_002072","H1975","DBL"
"CELL_000194","H2228","SNG"
"CELL_001067","HCC827","SNG"
"CELL_000691","H2228","SNG"
"CELL_000927","HCC827","SNG"
"CELL_003446","H1975","DBL"
"CELL_002519","H1975","DBL"
"CELL_001116","HCC827","SNG"
"CELL_000746","H1975","SNG"
"CELL_002076","H1975","DBL"
"CELL_000581","H2228","SNG"
"CELL_003884","H2228","DBL"
"CELL_002765","HCC827","SNG"
"CELL_001601","HCC827","DBL"
"CELL_000662","H2228","SNG"
"CELL_001424","HCC827","SNG"
"CELL_003075","HCC827","DBL"
"CELL_002159","H1975","DBL"
"CELL_000705","HCC827","SNG"
"CELL_000973","H1975","SNG"
"CELL_000419","H2228","SNG"
"CELL_002380","HCC827","DBL"
"CELL_000270","HCC827","SNG"
"CELL_000588","H2228","SNG"
"CELL_002311","H1975","DBL"
"CELL_001974","HCC827","DBL"
"CELL_002724","H1975","DBL"
"CELL_002529","HCC827","DBL"
"CELL_002978","HCC827","DBL"
"CELL_003350","H2228","DBL"
"CELL_002935","HCC827","DBL"
"CELL_002964","HCC827","SNG"
"CELL_002539","HCC827","DBL"
"CELL_000103","HCC827","SNG"
"CELL_000611","HCC827","SNG"
"CELL_002872","H1975","DBL"
"CELL_000715","H2228","SNG"
"CELL_000397","H1975","SNG"
"CELL_001784","HCC827","DBL"
"CELL_003139","H1975","DBL"
"CELL_000234","HCC827","SNG"
"CELL_002152","H1975","DBL"
"CELL_000603","H1975","SNG"
"CELL_002846","HCC827","DBL"
"CELL_000877","HCC827","SNG"
"CELL_002849","H1975","DBL"
"CELL_003330","H1975","DBL"
"CELL_002106","H1975","DBL"
"CELL_002930","H1975","DBL"
"CELL_001745","H1975","DBL"
"CELL_000446","H1975","SNG"
"CELL_002760","HCC827","DBL"
"CELL_001519","HCC827","DBL"
"CELL_003245","H1975","DBL"
"CELL_002929","H2228","DBL"
"CELL_003930","HCC827","DBL"
"CELL_003634","HCC827","DBL"
"CELL_002954","H1975","DBL"
"CELL_001461","HCC827","DBL"
"CELL_001362","HCC827","DBL"
"CELL_003816","H1975","DBL"
"CELL_003349","H1975","DBL"
"CELL_002698","H1975","DBL"
"CELL_000778","H1975","SNG"
"CELL_000461","H1975","SNG"
"CELL_001753","H2228","DBL"
"CELL_000288","H1975","SNG"
"CELL_003592","HCC827","DBL"
"CELL_003994","HCC827","DBL"
"CELL_003166","H2228","DBL"
"CELL_000075","HCC827","SNG"
"CELL_000753","H2228","SNG"
"CELL_000407","H2228","SNG"
"CELL_003836","HCC827","DBL"
"CELL_003802","HCC827","DBL"
"CELL_001111","HCC827","SNG"
"CELL_002095","HCC827","DBL"
"CELL_000031","HCC827","SNG"
"CELL_003470","H1975","DBL"
"CELL_001545","HCC827","DBL"
"CELL_002469","H2228","DBL"
"CELL_000949","HCC827","SNG"
"CELL_003512","H1975","DBL"
"CELL_000299","H1975","SNG"
"CELL_003591","H2228","DBL"
"CELL_000310","H1975","SNG"
"CELL_003720","H2228","DBL"
"CELL_003818","HCC827","DBL"
"CELL_003346","H1975","DBL"
"CELL_001912","H2228","DBL"
"CELL_001956","HCC827","SNG"
"CELL_003680","HCC827","DBL"
"CELL_003920","HCC827","DBL"
"CELL_003458","H2228","DBL"
"CELL_001318","H1975","DBL"
"CELL_001513","HCC827","DBL"
"CELL_002260","HCC827","DBL"
"CELL_003409","HCC827","DBL"
"CELL_001505","HCC827","DBL"
"CELL_000664","H2228","SNG"
"CELL_001446","HCC827","DBL"
"CELL_003345","HCC827","DBL"
"CELL_003434","H1975","DBL"
"CELL_001554","HCC827","DBL"
"CELL_000841","H1975","SNG"
"CELL_002037","H1975","DBL"
"CELL_003725","H1975","DBL"
"CELL_001940","H1975","DBL"
"CELL_003460","HCC827","DBL"
