unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control pct_counts_top_100_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
56926 3990 151590 20499 6350 0 4182 8508 77290 0.840665027708544 0.805964444822817 FALSE 8216 3.91471328697362 76986 4.88641739653723 23.4847894422363 33.8438157587094 45.6966201647053 60.6915543085756 8152 3.91131744232403 74526 4.87231363954947 96.8046138258904 23.4844215441591 33.7238010895526 45.2258272280815 60.1870488151786 64 1.81291335664286 2460 3.3911116137028 3.19538617410958 99.3089430894309 100 18 1.27875360095283 2157 3.33405144034689 2.80180812095706 46 1.67209785793572 303 2.48287358360875 0.393578053152521 100 FALSE 3
55187 2562 155839 18051 6617 0 7789 8461 77979 0.810679798303302 0.807935366196621 FALSE 8243 3.91613798310718 77755 4.89073391109248 20.945276831072 32.0725355282618 43.8518423252524 59.0971641695068 8185 3.91307174030925 73656 4.86721402635737 94.7283132917497 19.7526338655371 30.5039643749321 42.1011187140219 57.628706419029 58 1.77085201164214 4099 3.61278385671974 5.27168670825027 99.8048304464504 100 17 1.25527250510331 3846 3.58512218630682 4.94630570381326 41 1.6232492903979 253 2.40483371661994 0.325381004437014 100 FALSE 3
50980 3005 159885 18510 5752 0 6006 8586 85942 0.829931814382964 0.802005910729805 FALSE 8389 3.9237619608287 85741 4.93319360955522 22.5971238963856 33.8157940775125 46.4923432196965 61.7394245460165 8314 3.91986225355554 82290 4.91535233990158 95.9750877643135 22.2663750151902 33.2458378903877 45.5413780532264 60.8591566411472 75 1.88081359228079 3451 3.53807078704317 4.02491223568654 99.2465951898001 100 21 1.34242268082221 3186 3.50338206347373 3.71584189594243 54 1.74036268949424 265 2.42488163663107 0.309070339744113 98.4905660377358 FALSE 1
55843 6604 150614 17602 6519 0 9297 8324 79114 0.813636018806578 0.814217355434265 FALSE 8112 3.90918147597785 78889 4.89702195606036 23.8626424469825 34.066853426967 45.6781046787258 60.9324493909164 8051 3.90590376621662 73768 4.86787389627625 93.5086006921117 21.7994252250298 31.6668474135126 43.2802841340419 58.9957705238044 61 1.79239168949825 5121 3.70943957413241 6.4913993078883 99.7851982034759 100 20 1.32221929473392 4874 3.68797462003456 6.17830115732231 41 1.6232492903979 247 2.39445168082622 0.313098150565985 100 FALSE 3
51707 2409 159097 17338 5722 0 5349 8393 80799 0.833153875563664 0.807509893994988 FALSE 8179 3.91275330367132 80581 4.90623804213135 22.1280450726598 33.5054169096934 46.1746565567566 61.1794343579752 8118 3.90950254140542 77595 4.8898393343677 96.2944118340552 21.7900637927702 33.1026483665185 45.3882337779496 60.4330175913396 61 1.79239168949825 2986 3.47523522260413 3.70558816594483 99.6316141995981 100 16 1.23044892137827 2721 3.43488812086732 3.37672652362219 45 1.66275783168157 265 2.42488163663107 0.328861642322632 100 FALSE 1
52113 3994 149445 25520 6044 0 4364 8677 71868 0.829952134353265 0.831733061761415 FALSE 8400 3.92433098470868 71573 4.85475528896725 19.9265085996116 29.4035460299275 40.5124837578416 55.1772316376287 8331 3.92074926127571 69164 4.83988638127509 96.6342056362036 19.6720837429877 28.9803944248453 39.7229772714129 54.4184836041872 69 1.84509804001426 2409 3.38201704257487 3.3657943637964 98.9207139892071 100 19 1.30102999566398 2139 3.33041377334919 2.98855713746804 50 1.70757017609794 270 2.43296929087441 0.377237226328364 100 FALSE 3
52758 3780 147809 26680 4896 0 8187 8337 72413 0.828898125912626 0.839393363153942 FALSE 8095 3.90827049949572 72160 4.85830254298556 24.5191241685144 34.5496119733925 46.1834811529934 60.7608093126386 8034 3.90498588109936 67912 4.83195291548616 94.1130820399113 22.701437153964 32.5480032983861 44.1173872069737 59.0528919778537 61 1.79239168949825 4248 3.62828673108951 5.88691796008869 99.741054613936 100 17 1.25527250510331 4024 3.60476588470389 5.57649667405765 44 1.65321251377534 224 2.35218251811136 0.310421286031042 100 FALSE 1
50638 3677 149920 26591 5176 0 6710 8497 75105 0.824938419436131 0.848159130795669 FALSE 8276 3.91787295519885 74881 4.87437743532092 22.9430696705439 32.9175625325516 44.5026108091505 59.6092466713853 8209 3.91434315711944 71261 4.85285800685551 95.1656628517247 21.8310155625096 31.4940851237002 42.9786278609618 58.3039811397539 67 1.83250891270624 3620 3.55882852481701 4.83433714827526 99.5303867403315 100 20 1.32221929473392 3395 3.53096768157191 4.53386039182169 47 1.68124123737559 225 2.3541084391474 0.300476756453573 100 FALSE 1
52997 3538 145386 26182 6191 0 10126 8392 73026 0.838413715548104 0.811477992567306 FALSE 8128 3.91003712355305 72754 4.86186284505027 30.1660389806746 40.6259449652253 51.5078208758281 64.4170767243038 8065 3.9066582176716 67615 4.83004947537222 92.9364708469637 28.0130148635658 38.2429934186201 49.0468091399837 62.3722546772166 63 1.80617997398389 5139 3.71096311899528 7.06352915303626 99.7470324965947 100 22 1.36172783601759 4977 3.69705489227257 6.84086098358853 41 1.6232492903979 162 2.21218760440396 0.222668169447728 100 FALSE 3
52989 3341 149582 22590 6939 0 6265 8333 75815 0.830376574446959 0.796596874418403 FALSE 8069 3.90687353472207 75543 4.87819997667811 25.7482493414347 36.7936142329534 48.7603086983572 63.7928067458269 8006 3.90346982850717 72211 4.85860937348016 95.589267039964 25.0709725665065 35.9848222569969 47.6727922338702 62.829762778524 63 1.80617997398389 3332 3.52283531366053 4.41073296003601 99.5498199279712 100 22 1.36172783601759 3133 3.49609899213257 4.14730683187059 41 1.6232492903979 199 2.30102999566398 0.263426128165416 100 FALSE 3
49758 3247 153647 20677 5442 0 4816 8318 76113 0.838910567072785 0.855688140568873 FALSE 8091 3.90805587409877 75872 4.88008725630194 24.5835090679038 34.2932834247153 45.7520560944749 60.5849325179249 8029 3.90471554527868 73198 4.86450514803314 96.4756431885281 24.1973824421432 33.7632175742507 44.9192600890735 59.8226727506216 62 1.79934054945358 2674 3.42732378635725 3.52435681147195 99.5512341062079 100 17 1.25527250510331 2474 3.39357520326959 3.26075495571489 45 1.66275783168157 200 2.30319605742049 0.263601855757065 100 FALSE 2
49420 3856 143573 31300 4766 0 5359 8855 73067 0.833851122827836 0.851533407484445 FALSE 8579 3.93348728784871 72774 4.86198221411085 21.4211119355814 30.7032731470031 41.7140737076428 55.8468683870613 8513 3.93013364584112 69605 4.84264667717637 95.6454228158408 20.4913440126428 29.5208677537533 40.3634796350837 54.6541196753107 66 1.82607480270083 3169 3.50105926221775 4.35457718415918 99.4004417797412 100 19 1.30102999566398 2886 3.46044678388072 3.96570203644159 47 1.68124123737559 283 2.45331834004704 0.388875147717591 100 FALSE 1
57293 3787 147094 18525 5874 0 5006 7934 75698 0.838542629813398 0.780865969924441 FALSE 7704 3.88677264305444 75463 4.87773982143067 25.3064415673906 37.5323005976439 50.4220611425467 64.7747902945815 7642 3.88326385958497 72667 4.86134320751793 96.2948729841114 25.4682317971018 37.4901949991055 49.8479364773556 64.1542928702162 62 1.79934054945358 2796 3.44669246637153 3.70512701588858 99.5708154506438 100 22 1.36172783601759 2555 3.40756084948636 3.38576520944039 40 1.61278385671974 241 2.38381536598043 0.319361806448193 100 FALSE 3
52447 3470 153557 17550 5719 0 6532 8288 81740 0.832040616487394 0.82965490217092 FALSE 8077 3.90730384883397 81522 4.91128015308219 22.4025416452001 33.2511469296632 45.5619342018106 59.89794165992 8011 3.90374094062154 77858 4.89130882145675 95.5055077157086 21.761411800971 32.3923039379383 44.3859333658712 58.8276092373295 66 1.82607480270083 3664 3.56407397897715 4.49449228429136 99.5633187772926 100 19 1.30102999566398 3362 3.52672686731464 4.1240401364049 47 1.68124123737559 302 2.4814426285023 0.37045214788646 100 FALSE 3
49045 2811 155339 19264 5334 0 5745 8224 78001 0.817810027971717 0.826412375942312 FALSE 8003 3.90330707996417 77773 4.89083443575922 23.1802810744089 33.6749257454386 45.8526738071053 61.1548995152559 7939 3.8998205024271 74559 4.87250589934593 95.8674604297121 22.6062581311445 32.854517898577 44.810150350729 60.2180823240655 64 1.81291335664286 3214 3.50718097726024 4.13253957028789 99.5644057249533 100 18 1.27875360095283 2966 3.47231754631684 3.8136628392887 46 1.67209785793572 248 2.39619934709574 0.31887673099919 100 FALSE 1
52445 3589 148231 22338 6409 0 13592 8233 75482 0.806669139555567 0.76432781797941 FALSE 7933 3.89949219613813 75171 4.87605610508724 32.5963469955169 44.4493222120233 55.799443934496 67.9836639129451 7875 3.89630570746608 68290 4.83436347223374 90.8462039882401 29.4391565382926 41.1231512666569 52.5435642114512 65.3609606091668 58 1.77085201164214 6881 3.83771466828491 9.15379601175985 99.883737828804 100 21 1.34242268082221 6724 3.82769228867445 8.94493887270357 37 1.57978359661681 157 2.19865708695442 0.208857139056285 100 FALSE 3
51344 2929 149833 20308 4903 0 6726 8181 80442 0.822455930879086 0.810459609350885 FALSE 7975 3.9017851453036 80232 4.90435303125381 25.0922325256755 36.9939674942666 49.7881144680427 64.3072589490478 7915 3.89850578553436 76316 4.88262129003653 95.1191544520889 24.2072435662246 35.9819697049112 48.4551077100477 63.1846532837151 60 1.78532983501077 3916 3.59295357154787 4.88084554791106 99.7446373850868 100 16 1.23044892137827 3675 3.56537550271407 4.5804666467245 44 1.65321251377534 241 2.38381536598043 0.300378901186559 100 FALSE 1
48210 3609 148976 23753 4572 0 6753 8343 72500 0.836096551608814 0.858455054006199 FALSE 8126 3.90993025975283 72281 4.85903016072546 24.3245112823564 34.1915579474551 45.942917225827 60.4750902726858 8062 3.90649665979935 68723 4.83710842916095 95.0775445829471 23.0606929266767 32.7706881247908 44.395617187841 59.1694192628378 64 1.81291335664286 3558 3.55132798800385 4.92245541705289 99.6065205171445 100 19 1.30102999566398 3329 3.52244423350632 4.60563633596658 45 1.66275783168157 229 2.36172783601759 0.316819081086316 100 FALSE 2
41789 3487 164133 13825 4855 0 2718 7637 77854 0.839982531297045 0.857759285616759 FALSE 7363 3.86711377983198 77555 4.8896154019703 26.4509058087809 35.5605699181226 45.9286957642963 61.3654825607633 7300 3.86338234844079 75898 4.88023605392785 97.8634517439237 27.0204748478221 35.9298005217529 46.0381037708504 61.3402197686368 63 1.80617997398389 1657 3.21958452621425 2.13654825607633 99.2154496077248 100 20 1.32221929473392 1341 3.12775251583297 1.72909548062665 43 1.64345267648619 316 2.50105926221775 0.407452775449681 100 FALSE 2
47787 3879 147597 24194 4611 0 6981 8299 72655 0.833294336131953 0.844649254056947 FALSE 8071 3.90698115322885 72418 4.85985252355362 27.719627716866 37.2531691016046 48.4603275428761 62.3560440774393 8010 3.9036867317365 68700 4.83696305862172 94.8659173133751 26.5633187772926 35.8588064046579 46.8850072780204 60.9985443959243 61 1.79239168949825 3718 3.57042617835897 5.13408268662487 99.7041420118343 100 19 1.30102999566398 3535 3.54851225634104 4.88138308155431 42 1.63346845557959 183 2.26481782300954 0.252699605070563 100 FALSE 1
49939 3342 145541 23720 4927 0 6305 8380 69619 0.82095404978225 0.847326039252785 FALSE 8186 3.91312479038956 69423 4.84150963278514 21.4078907566657 30.9133860536134 42.2626507065382 57.524163461677 8125 3.90987681799039 66088 4.8201291805621 95.196116560794 20.1186297058468 29.3638784650769 40.6760682726062 56.1508897227938 61 1.79239168949825 3335 3.5232260419657 4.80388343920603 99.6701649175412 100 20 1.32221929473392 3103 3.49192171258615 4.46970024343517 41 1.6232492903979 232 2.36735592102602 0.334183195770854 100 FALSE 1
51823 2419 148715 17589 6363 0 8074 8057 75710 0.831118742460558 0.77771750393376 FALSE 7838 3.89426066444699 75485 4.87786641273467 27.4345896535736 39.7800887593562 51.9255481221435 65.5865403722594 7772 3.89058866770549 71235 4.85269952523956 94.3697423329138 26.4392503684986 38.3814136309398 50.2688285253036 64.2001824945603 66 1.82607480270083 4250 3.62849110496712 5.63025766708618 99.6235294117647 100 20 1.32221929473392 4069 3.60959440922522 5.3904749287938 46 1.67209785793572 181 2.26007138798507 0.239782738292376 100 FALSE 3
51599 3154 144421 22674 4632 0 3914 8445 72815 0.85368399356538 0.824678867722466 FALSE 8210 3.91439605212979 72561 4.86070924451777 25.1967310263089 35.3881561720483 47.222337068122 61.1140971045052 8145 3.91094440574998 70304 4.84698621257589 96.8895136505837 25.112369139736 35.1928766499772 46.6986231224397 60.4901570323168 65 1.81954393554187 2257 3.35372393758895 3.11048634941635 99.3354009747452 100 16 1.23044892137827 2066 3.31534047662729 2.84725954713965 49 1.69897000433602 191 2.28330122870355 0.263226802276705 100 FALSE 2
48771 3616 146609 24292 4576 0 5717 8342 71287 0.836000953773339 0.847152938522741 FALSE 8115 3.90934203836131 71052 4.85158241943365 22.1204188481675 31.9188763159376 43.5793503349659 58.568372459607 8051 3.90590376621662 67936 4.83210636513907 95.6144795361144 21.2744347621291 30.9305817239755 42.3501530852567 57.4555463966086 64 1.81291335664286 3116 3.49373680227684 4.38552046388561 99.5507060333761 100 20 1.32221929473392 2868 3.457730548246 4.03648032426955 44 1.65321251377534 248 2.39619934709574 0.349040139616056 100 FALSE 1
50327 4268 142719 24119 4905 0 5444 7896 69610 0.834003734975721 0.828343509791192 FALSE 7656 3.88405864709394 69358 4.84110282296855 24.2654055768621 34.7919490181378 47.4682084258485 62.4426886588425 7595 3.88058495606498 66491 4.82276939620753 95.8663744629315 23.9460979681461 34.1504865320119 46.4935103999037 61.5331398234347 61 1.79239168949825 2867 3.45757914699576 4.13362553706854 99.6163236832926 100 19 1.30102999566398 2685 3.4291060083327 3.87121889327835 42 1.63346845557959 182 2.26245108973043 0.26240664379019 100 FALSE 1
52819 2495 149327 16097 5791 0 4773 8038 76657 0.820668692902061 0.771605884445532 FALSE 7824 3.89348434621849 76438 4.88331499683768 23.4307543368482 35.2259347444988 47.6804730631361 62.5801303016824 7765 3.89019738621003 73725 4.86762067191948 96.450718229153 23.4357409291285 35.0261105459478 46.9732112580536 61.9206510681587 59 1.77815125038364 2713 3.43360984332372 3.54928177084696 99.6682639144858 100 18 1.27875360095283 2485 3.39550112430563 3.25100081111489 41 1.6232492903979 228 2.35983548233989 0.29828095973207 100 FALSE 3
50291 2638 148787 17741 5935 0 5054 8161 76345 0.834016634902873 0.802003955464804 FALSE 7947 3.90025785843778 76124 4.88152730564093 22.8521885344963 33.8132520624245 45.6176764226788 60.6379065734854 7888 3.89702195606036 73343 4.86536459161526 96.3467500394094 22.6006571860982 33.3201532525258 44.8509060169341 59.9184652932114 59 1.77815125038364 2781 3.44435712565603 3.65324996059062 99.6763754045307 100 18 1.27875360095283 2523 3.4020893505721 3.31432925227261 41 1.6232492903979 258 2.41329976408125 0.338920708318007 100 FALSE 3
48404 3551 142124 26846 4318 0 8621 8599 71688 0.825368262355573 0.853462106145784 FALSE 8279 3.91803033678488 71358 4.85344875536015 28.94699963564 38.7034389977298 49.9201210796267 63.2697104739483 8220 3.91492464820515 66752 4.82447078845112 93.5452226800079 26.8890819750719 36.457334611697 47.6944511025887 61.3989093959732 59 1.77815125038364 4606 3.66341821225268 6.45477731999215 99.8046026921407 100 19 1.30102999566398 4421 3.6456187382427 6.19552117492082 40 1.61278385671974 185 2.26951294421792 0.25925614507133 100 FALSE 2
49118 3151 148148 18035 6306 0 7602 8396 74934 0.812101315716217 0.828355509067245 FALSE 8182 3.9129125511761 74718 4.87343105089083 20.3565405926283 30.4585240504296 41.944377526165 57.600578173934 8124 3.90982336965091 70534 4.84840467067919 94.4002783800423 18.6165537187739 28.4756287747753 39.9211727677432 55.9049536393796 58 1.77085201164214 4184 3.62169546232928 5.59972161995771 99.8087954110899 100 18 1.27875360095283 3918 3.5931752634781 5.2437163735646 40 1.61278385671974 266 2.42651126136458 0.356005246393105 100 FALSE 3
48006 3175 145386 21746 5769 0 6920 8365 72436 0.808327350929327 0.856825217181344 FALSE 8176 3.91259399775211 72243 4.85880178395322 18.5166728956439 27.3396730479078 38.0272137092867 53.5013772960702 8121 3.90966298515402 68452 4.8353924861427 94.7524327616516 16.7460410214457 25.4718634955881 36.0544615204815 51.8786887161807 55 1.7481880270062 3791 3.57886832866603 5.24756723834835 99.868108678449 100 17 1.25527250510331 3461 3.53932706353938 4.7907755768725 38 1.5910646070265 330 2.51982799377572 0.456791661475852 100 FALSE 3
48937 2559 149904 17753 4739 0 4186 8081 76451 0.840093654649371 0.819112788699587 FALSE 7924 3.89899927088979 76292 4.88248469259663 22.8700256907671 34.4610181932575 46.5002883657526 61.5949247627536 7866 3.89580915016913 73890 4.86859154410029 96.8515702825984 23.0721342536202 34.3334686696441 45.9453241304642 61.0447963188523 58 1.77085201164214 2402 3.3807537708039 3.14842971740156 99.6669442131557 100 16 1.23044892137827 2172 3.33705972632052 2.84695643055628 42 1.63346845557959 230 2.36361197989214 0.301473286845279 100 FALSE 1
49741 3608 142248 23400 5176 0 5935 8602 69123 0.825846678988781 0.845984571563073 FALSE 8364 3.92246594529841 68879 4.8380931384456 20.3530829425514 29.7681441368196 41.4828902858636 57.0014082666705 8305 3.91939192677386 65709 4.81763146719052 95.3977264478288 19.1176246785068 28.4131549711607 39.944299867598 55.7001324019541 59 1.77815125038364 3170 3.50119624202709 4.6022735521712 99.7160883280757 100 17 1.25527250510331 2954 3.47055748521727 4.28868014924723 42 1.63346845557959 216 2.33645973384853 0.313593402923968 100 FALSE 1
49749 3637 145657 16947 6877 0 4207 7903 73011 0.825861856319478 0.796058019194639 FALSE 7631 3.88263836169604 72726 4.86169567322636 22.778648626351 33.7994664906636 45.9808046640816 61.6904545829552 7569 3.87909587950007 70385 4.84748628517358 96.7810686687017 22.9864317681324 33.7259359238474 45.4741777367337 61.1678624706969 62 1.79934054945358 2341 3.36958689073634 3.2189313312983 99.4873985476292 100 18 1.27875360095283 2089 3.32014628611105 2.87242526744218 44 1.65321251377534 252 2.40312052117582 0.346506063856117 100 FALSE 3
49645 3173 148300 16710 5021 0 5069 8028 79512 0.827120434547349 0.8203037503391 FALSE 7809 3.8926510338773 79287 4.89920746312923 24.1880762293945 35.1772673956639 47.8981421922888 63.4202328250533 7749 3.88930170250631 76236 4.88216579805681 96.1519542926331 23.8247022404114 34.5860223516449 47.0788079122724 62.6318274830789 60 1.78532983501077 3051 3.48458452928284 3.84804570736691 99.6722386102917 100 21 1.34242268082221 2845 3.45423489574827 3.58823010077314 39 1.60205999132796 206 2.31597034545692 0.259815606593767 100 FALSE 1
49092 2363 149474 15029 6236 0 4218 8212 76947 0.836809752058325 0.795586469181844 FALSE 7996 3.90292709601726 76726 4.88494821776392 22.9218257174882 33.8659646013085 45.7054974845554 60.6248207908662 7936 3.89965638030564 74326 4.8711466040832 96.8719860282043 22.9018109409897 33.7042219411781 45.2412345612572 60.106826682453 60 1.78532983501077 2400 3.38039216005703 3.12801397179574 99.5833333333333 100 18 1.27875360095283 2137 3.33000770087276 2.78523577405312 42 1.63346845557959 263 2.42160392686983 0.342778197742617 100 FALSE 3
44945 3071 149909 18492 5089 0 7941 8337 79146 0.813724003637111 0.832853102765383 FALSE 8158 3.91163693312944 78964 4.89743463970793 25.3343295679044 35.8935717542171 48.024416189656 62.392989210273 8101 3.90859223884757 74511 4.87222622058866 94.3607213413707 24.0206144059266 34.2244769228705 46.2388103769913 60.8514179114493 57 1.76342799356294 4453 3.64875021269802 5.63927865862925 99.8428026049854 100 21 1.34242268082221 4242 3.62767303176662 5.37206828428145 36 1.56820172406699 211 2.32633586092875 0.267210374347804 100 FALSE 1
50237 2992 147546 14286 5708 0 6054 7667 75877 0.830726043355598 0.791517746943376 FALSE 7480 3.87395965474335 75686 4.87902129148025 25.493486245805 37.437571017097 50.2906746293898 65.0199508495627 7423 3.87063796321081 72477 4.86020620066009 95.7601141558545 25.3514908177767 37.0158809001476 49.393600728507 64.2272721001145 57 1.76342799356294 3209 3.50650503240487 4.23988584414555 99.7818635088813 100 18 1.27875360095283 2967 3.47246389660699 3.92014375181672 39 1.60205999132796 242 2.38560627359831 0.319742092328832 100 FALSE 3
49867 2255 146278 15343 6719 0 5735 7737 78321 0.826917429447158 0.800181202974783 FALSE 7572 3.87926795682461 78153 4.89295121055062 23.1289905697798 35.1208526863972 48.2898929023838 63.2989136693409 7511 3.87575557925805 74915 4.87457458097891 95.8568449067854 22.9807114730027 34.7220182873924 47.3269705666422 62.4627911633184 61 1.79239168949825 3238 3.51041094801018 4.14315509321459 99.6602841260037 100 20 1.32221929473392 3012 3.47899913167336 3.85397873402173 41 1.6232492903979 226 2.35602585719312 0.289176359192865 100 FALSE 3
48609 2631 146094 18570 5232 0 6583 8493 80385 0.828612303187334 0.825987332712903 FALSE 8287 3.91844974240116 80176 4.90404980212876 23.3872979445221 33.6646876870884 45.7767910596687 60.8810616643385 8223 3.9150831016512 76206 4.88199486532578 95.0483935342247 22.4457391806419 32.4095215599822 44.315408235572 59.6147284990683 64 1.81291335664286 3970 3.59889988706388 4.95160646577529 99.647355163728 100 18 1.27875360095283 3714 3.56995881809659 4.63230892037517 46 1.67209785793572 256 2.40993312333129 0.31929754540012 100 FALSE 1
47095 3340 141593 23683 4780 0 5738 8258 70814 0.829948880047738 0.850777974584408 FALSE 8004 3.90336133625532 70553 4.84852164075065 22.0104035264269 32.046830042663 44.410584950321 59.434751179964 7941 3.89992988272786 67408 4.82871788450857 95.5423582271484 21.0612983622122 30.928079753145 43.0764894374555 58.2690481841918 63 1.80617997398389 3145 3.49775871828727 4.45764177285162 99.5866454689984 100 17 1.25527250510331 2925 3.46627432178929 4.14581945487789 46 1.67209785793572 220 2.34439227368511 0.311822317973722 100 FALSE 2
49476 2536 146161 15924 6119 0 6680 8175 76958 0.818953195142941 0.799306011161151 FALSE 7965 3.90124030207331 76744 4.88505009042747 22.9216616282706 34.860054206192 46.9509016991556 62.1129990618159 7905 3.89795681000695 72967 4.86313244271879 95.0784426144063 22.2717118697493 33.7467622349829 45.589101922787 60.9385064481204 60 1.78532983501077 3777 3.57726195358581 4.92155738559366 99.7352396081546 100 18 1.27875360095283 3517 3.54629583512144 4.58276868549984 42 1.63346845557959 260 2.41664050733828 0.338788700093818 100 FALSE 3
50048 2818 144172 16050 6400 0 6239 7813 70837 0.82699719061691 0.802617162977376 FALSE 7621 3.88206894443615 70640 4.84905683852263 21.6180634201585 32.916194790487 44.8372027180068 59.8074745186863 7562 3.87869410039611 67393 4.82862123358455 95.4034541336353 20.9754722300536 31.9454542756666 43.4985829388809 58.6025254848426 59 1.77815125038364 3247 3.51161602056914 4.59654586636467 99.722821065599 100 20 1.32221929473392 3008 3.47842218774008 4.25821064552661 39 1.60205999132796 239 2.38021124171161 0.338335220838052 100 FALSE 3
44226 2239 153589 13516 5052 0 2803 8160 76140 0.839571841234624 0.821315888978738 FALSE 8000 3.90314427040954 75976 4.88068214116437 23.0059492471307 33.5513846477835 46.1579972622934 61.1666842160682 7941 3.89992988272786 74329 4.87116413280295 97.8322101716332 23.29777072206 33.7364958495338 46.1408064147237 61.0407781619556 59 1.77815125038364 1647 3.2169572073611 2.16778982836685 99.4535519125683 100 18 1.27875360095283 1384 3.14144977340047 1.82162788248921 41 1.6232492903979 263 2.42160392686983 0.346161945877646 100 FALSE 1
47734 3943 138792 22176 5538 0 3675 7958 69743 0.827480894021266 0.811579540372577 FALSE 7726 3.88801091224503 69505 4.8420222960206 23.0472627868499 33.9299330983383 46.8556218977052 62.1264657218905 7662 3.88439882555669 67454 4.82901414662362 97.0491331558881 23.3700002964984 33.9861238770125 46.5116968600824 61.6672102469831 64 1.81291335664286 2051 3.31217735643978 2.95086684411193 99.3174061433447 100 19 1.30102999566398 1876 3.27346427262135 2.69908639666211 45 1.66275783168157 175 2.24551266781415 0.251780447449824 100 FALSE 3
49582 2824 146220 13674 5446 0 6055 7760 74759 0.827405395895156 0.791275860929673 FALSE 7586 3.88007008406407 74584 4.87265149406448 24.9651399764024 36.4877185455326 49.0064893274697 63.6289284565054 7525 3.87656421398385 71362 4.85347309888011 95.68003861418 24.5480788094504 35.8215857178891 48.0003363134441 62.7196547181974 61 1.79239168949825 3222 3.50826030551233 4.31996138582002 99.6585971446307 100 19 1.30102999566398 2974 3.47348697006457 3.98745039150488 42 1.63346845557959 248 2.39619934709574 0.332510994315135 100 FALSE 3
50216 3282 136823 22273 4523 0 6673 8605 74935 0.819657035988569 0.814158829097374 FALSE 8348 3.92163446105371 74662 4.87310543612967 23.283598082023 33.8378291500362 45.6108863946854 60.214031234095 8284 3.91829251275536 70771 4.84986146883813 94.7885135678123 21.921408486527 32.2420200364556 43.8809681931865 58.7514659959588 64 1.81291335664286 3891 3.59017283159631 5.21148643218773 99.6401953225392 100 18 1.27875360095283 3667 3.56442932699798 4.91146768101578 46 1.67209785793572 224 2.35218251811136 0.300018751171948 100 FALSE 1
48888 2756 140044 19518 5519 0 5576 7930 70130 0.839241408692536 0.797575816686751 FALSE 7758 3.88980575186809 69955 4.84482496908006 21.7997283968265 33.0726895861625 45.733685940962 60.3287827889357 7705 3.88682900467698 67131 4.82692958590122 95.9631191480237 21.4714513414071 32.4142348542402 44.7483278962029 59.3645260758815 53 1.73239375982297 2824 3.45101845215546 4.03688085197627 99.8937677053824 100 18 1.27875360095283 2646 3.42275394130135 3.78243156314774 35 1.55630250076729 178 2.25285303097989 0.254449288828533 100 FALSE 3
46188 2948 143726 19136 4755 0 5049 8271 74202 0.836810328449798 0.843966356167441 FALSE 8060 3.90638892115283 73984 4.86914367814229 21.741187283737 32.0109753460208 43.7418901384083 58.9370674740484 7998 3.9030356967885 71115 4.85196732126388 96.1221345155709 21.3049286367152 31.2423539337692 42.7518807565211 58.00042185193 62 1.79934054945358 2869 3.45788189673399 3.87786548442907 99.5817357964448 100 18 1.27875360095283 2659 3.42488163663107 3.59402032871972 44 1.65321251377534 210 2.32428245529769 0.283845155709343 100 FALSE 1
48944 2948 137616 20408 5820 0 5498 8904 79597 0.838122039670073 0.788597461135789 FALSE 8607 3.93490225832231 79285 4.89919650813076 25.7009522608312 36.1896954026613 46.8941161632087 60.2800025225453 8544 3.93171206705676 75747 4.87937117050199 95.5376174560131 24.9805272816085 35.2462803807412 45.6348106195625 59.1125721150673 63 1.80617997398389 3538 3.54888056263751 4.46238254398688 99.6325607687959 100 19 1.30102999566398 3245 3.51134851549021 4.09282966513212 44 1.65321251377534 293 2.46834733041216 0.369552878854764 100 FALSE 3
47794 3622 136809 19531 6240 0 5418 8847 69677 0.835311508699383 0.839760489148429 FALSE 8565 3.93277807006055 69383 4.84125933338226 21.4634708790338 30.6011559027428 41.3242436908176 55.7312309931828 8507 3.92982748123069 66409 4.82223348023884 95.7136474352507 20.3436281226942 29.3875830083272 39.9238055082895 54.4640033730368 58 1.77085201164214 2974 3.47348697006457 4.28635256474929 99.7310020174849 100 18 1.27875360095283 2763 3.44153803870216 3.9822434890391 40 1.61278385671974 211 2.32633586092875 0.304109075710188 100 FALSE 3
