unaligned aligned_unmapped mapped_to_exon mapped_to_intron ambiguous_mapping mapped_to_ERCC mapped_to_MT number_of_genes total_count_per_cell non_mt_percent non_ribo_percent outliers total_features log10_total_features total_counts log10_total_counts pct_counts_top_50_features pct_counts_top_100_features pct_counts_top_200_features pct_counts_top_500_features total_features_endogenous log10_total_features_endogenous total_counts_endogenous log10_total_counts_endogenous pct_counts_endogenous pct_counts_top_50_features_endogenous pct_counts_top_100_features_endogenous pct_counts_top_200_features_endogenous pct_counts_top_500_features_endogenous total_features_feature_control log10_total_features_feature_control total_counts_feature_control log10_total_counts_feature_control pct_counts_feature_control pct_counts_top_50_features_feature_control total_features_mt log10_total_features_mt total_counts_mt log10_total_counts_mt pct_counts_mt total_features_rbp log10_total_features_rbp total_counts_rbp log10_total_counts_rbp pct_counts_rbp pct_counts_top_50_features_rbp is_cell_control RaceID
7664 876 17164 9079 426 0 982 2601 5315 0.877892754698226 0.916649263124622 FALSE 2549 3.40654018043396 5259 3.72098574415374 17.3797299866895 23.8068073778285 32.9150028522533 51.1884388667047 2525 3.40243334621931 4948 3.69451745381116 94.0863281992774 13.1770412287793 19.9474535165724 29.5472918350849 48.8075990299111 24 1.39794000867204 311 2.49415459401844 5.91367180072257 100 8 0.954242509439325 287 2.45939248775923 5.45731127590797 16 1.23044892137827 24 1.39794000867204 0.456360524814604 100 FALSE 1
8046 804 18979 7404 505 0 1081 2857 6075 0.874074072635269 0.905512912735946 FALSE 2788 3.44544851426605 6001 3.77829599108883 17.7470421596401 24.3459423429428 33.061156473921 49.9416763872688 2759 3.44090908206522 5630 3.75058552734101 93.8176970504916 13.5701598579041 20.461811722913 29.6447602131439 47.5666074600355 29 1.47712125471966 371 2.5705429398819 6.18230294950841 100 8 0.954242509439325 335 2.52633927738984 5.58240293284453 21 1.34242268082221 36 1.56820172406699 0.599900016663889 100 FALSE 1
7203 892 16528 10343 302 0 1411 2273 4597 0.885360015476702 0.930169827779361 FALSE 2224 3.34733001531695 4546 3.65772495420511 20.3695556533216 26.7927848658161 36.3396392432908 54.7074351077871 2197 3.34202768808747 4149 3.61804809671209 91.2670479542455 14.4613159797542 21.3063388768378 31.646179802362 51.3858761147264 27 1.44715803134222 397 2.59988307207369 8.73295204575451 100 12 1.11394335230684 374 2.57403126772772 8.22701275846898 15 1.20411998265592 23 1.38021124171161 0.505939287285526 100 FALSE 1
7239 795 17012 9391 389 0 1411 2469 5187 0.877385770431105 0.932136240338846 FALSE 2420 3.38399478944173 5134 3.7105404479333 19.0494740942735 25.1655629139073 34.1838722243864 53.5060381768602 2390 3.37857957611577 4682 3.67052415778208 91.1959485781067 13.0286202477574 19.6070055531824 29.3250747543785 50.2135839384878 30 1.49136169383427 452 2.65609820201283 8.80405142189326 100 13 1.14612803567824 415 2.61909333062674 8.08336579664978 17 1.25527250510331 37 1.57978359661681 0.720685625243475 100 FALSE 1
8425 598 21667 5080 643 0 439 2889 6730 0.870430905095942 0.918869362749832 FALSE 2827 3.45147940512486 6664 3.82380015374988 17.6320528211285 24.8049219687875 34.7238895558223 52.1008403361345 2794 3.44638181222244 6457 3.81009804068114 96.8937575030012 17.1751587424501 24.2682360229209 34.0715502555366 51.6648598420319 33 1.53147891704226 207 2.31806333496276 3.1062424969988 100 15 1.20411998265592 167 2.22530928172586 2.50600240096038 18 1.27875360095283 40 1.61278385671974 0.600240096038415 100 FALSE 1
6507 907 14078 10517 267 0 1238 2204 4378 0.890360893352305 0.941980488852241 FALSE 2154 3.33344727449675 4323 3.63588568528127 21.9754799907472 28.0360860513532 36.7800138792505 54.6379828822577 2129 3.32837960343874 3881 3.58905553105234 89.7756187832524 14.4550373615048 21.0770419994847 30.662200463798 50.3736150476681 25 1.41497334797082 442 2.64640372622307 10.2243812167476 100 8 0.954242509439325 413 2.6170003411209 9.55355077492482 17 1.25527250510331 29 1.47712125471966 0.670830441822808 100 FALSE 1
7441 1003 17486 8619 371 0 996 2753 5796 0.87422360097615 0.918908007405094 FALSE 2696 3.43088094645289 5736 3.75868484988244 17.7824267782427 24.2852161785216 33.8912133891213 51.6039051603905 2668 3.42634857378751 5378 3.73070154428185 93.7587168758717 14.2246188174042 20.9743399033098 30.9036816660469 49.4607660840461 28 1.46239799789896 358 2.55509444857832 6.24128312412831 100 12 1.11394335230684 325 2.51321760006794 5.66596931659693 16 1.23044892137827 33 1.53147891704226 0.575313807531381 100 FALSE 1
7255 1303 18302 7878 440 0 738 2882 5913 0.878572635077672 0.917468429784492 FALSE 2809 3.44870631990508 5839 3.7664128471124 16.1328994690872 22.5209796197979 31.6663812296626 48.9809898955301 2781 3.44435712565603 5541 3.74366652144621 94.8963863675287 12.9038079768995 19.5632557300126 29.0561270528785 47.1936473560729 28 1.46239799789896 298 2.47567118832443 5.10361363247131 100 12 1.11394335230684 263 2.42160392686983 4.50419592395958 16 1.23044892137827 35 1.55630250076729 0.599417708511731 100 FALSE 1
7104 1371 13361 12450 362 0 942 2120 3977 0.885843598476632 0.926575492643971 FALSE 2070 3.31618009889345 3925 3.59395029526399 18.7515923566879 25.2738853503185 34.7006369426752 53.2993630573248 2037 3.30920417967041 3604 3.55690526905545 91.8216560509554 13.5127635960044 20.449500554939 30.5216426193119 50.527192008879 33 1.53147891704226 321 2.50785587169583 8.17834394904459 100 14 1.17609125905568 289 2.46239799789896 7.36305732484076 19 1.30102999566398 32 1.51851393987789 0.815286624203822 100 FALSE 1
7229 1063 15628 10068 335 0 700 2548 5007 0.886359095493591 0.930495445385569 FALSE 2485 3.39550112430563 4937 3.69355108559591 17.1966781446222 23.4757950172169 32.5096212274661 50.3342110593478 2459 3.39093510710338 4674 3.66978161520854 94.6728782661535 13.7783483097989 20.3252032520325 29.8031664527172 48.3739837398374 26 1.43136376415899 263 2.42160392686983 5.32712173384647 100 11 1.07918124604762 235 2.37291200297011 4.75997569374114 15 1.20411998265592 28 1.46239799789896 0.567146040105327 100 FALSE 1
7999 516 21462 3976 676 0 1089 2996 6939 0.834558292499556 0.908919283874789 FALSE 2936 3.4679039465228 6878 3.8375253094496 18.3628961907531 25.2835126490259 34.5303867403315 51.1049723756906 2896 3.46194849520376 6424 3.80787313200333 93.3992439662693 15.3798256537983 22.2758405977584 31.7092154420922 49.0037359900374 40 1.61278385671974 454 2.65801139665711 6.60075603373074 100 17 1.25527250510331 405 2.60852603357719 5.88833963361442 23 1.38021124171161 49 1.69897000433602 0.712416400116313 100 FALSE 1
7540 974 14057 10782 317 0 872 2223 4371 0.884465795276903 0.917179324686972 FALSE 2178 3.33825723024626 4325 3.63608651510307 19.3988439306358 25.849710982659 35.4682080924855 53.9421965317919 2155 3.3336487565147 4019 3.60422605308447 92.9248554913295 14.87932321473 21.74670315999 31.9482458322966 51.331176909679 23 1.38021124171161 306 2.48713837547719 7.07514450867052 100 12 1.11394335230684 281 2.45024910831936 6.4971098265896 11 1.07918124604762 25 1.41497334797082 0.578034682080925 100 FALSE 1
7981 866 18924 5519 484 0 623 2969 5996 0.882755168641169 0.928117197936628 FALSE 2895 3.46179855752511 5918 3.77224833997185 13.6532612369044 19.5167286245353 28.5062521122001 46.0628590740115 2862 3.4568213480216 5686 3.75488322825217 96.0797566745522 11.6250439676398 17.674991206472 26.8906085121351 45.0052761167781 33 1.53147891704226 232 2.36735592102602 3.92024332544779 100 14 1.17609125905568 196 2.29446622616159 3.31192970598175 19 1.30102999566398 36 1.56820172406699 0.608313619466036 100 FALSE 1
9022 995 15177 7844 370 0 736 2682 5191 0.885571179184028 0.930454766991395 FALSE 2620 3.4184670209466 5124 3.70969386972779 16.1397345823575 22.4824355971897 31.5378610460578 49.6487119437939 2589 3.41329976408125 4873 3.68788552484871 95.1014832162373 13.0104658321363 19.6388261851016 29.0375538682536 47.8965729530064 31 1.50514997831991 251 2.40140054078154 4.89851678376269 100 14 1.17609125905568 224 2.35218251811136 4.37158469945355 17 1.25527250510331 27 1.44715803134222 0.526932084309134 100 FALSE 1
6531 1007 13235 11757 277 0 720 2180 4126 0.8923897215405 0.931165944823207 FALSE 2134 3.32939787936104 4075 3.61023417533439 17.9877300613497 24.3680981595092 34.0858895705521 53.2024539877301 2116 3.32572085801941 3803 3.58024050826538 93.3251533742331 13.3315803313174 20.1156981330529 30.3181698658953 50.5916381803839 18 1.27875360095283 272 2.43616264704076 6.67484662576687 100 9 1 249 2.39794000867204 6.11042944785276 9 1 23 1.38021124171161 0.56441717791411 100 FALSE 1
7020 974 15300 9543 300 0 1020 2325 4563 0.895025200756026 0.937539036732332 FALSE 2283 3.35869609957381 4520 3.65523450703429 18.2522123893805 24.8008849557522 34.3805309734513 52.4336283185841 2260 3.35430056234536 4219 3.62531245096167 93.3407079646018 13.3917990045034 20.3602749466698 30.5996681678123 49.7985304574544 23 1.38021124171161 301 2.48000694295715 6.65929203539823 100 13 1.14612803567824 288 2.46089784275655 6.3716814159292 10 1.04139268515822 13 1.14612803567824 0.287610619469027 100 FALSE 1
7379 774 14422 9359 470 0 709 2321 4528 0.868153708330049 0.911658764004496 FALSE 2268 3.35583449588494 4475 3.65089007785631 18.0782122905028 24.6480446927374 34.4134078212291 52.4692737430168 2234 3.34927752746796 4220 3.62541535215441 94.3016759776536 14.8104265402844 21.6824644549763 31.9905213270142 50.781990521327 34 1.54406804435028 255 2.40823996531185 5.69832402234637 100 14 1.17609125905568 223 2.35024801833416 4.98324022346369 20 1.32221929473392 32 1.51851393987789 0.715083798882682 100 FALSE 1
7307 1091 15981 8417 503 0 472 2539 5111 0.883975736873458 0.90803970252455 FALSE 2478 3.39427652676782 5048 3.70320537069549 15.8478605388273 22.4643423137876 32.0126782884311 50.9904912836767 2449 3.38916608436453 4854 3.68618923424402 96.1568938193344 13.7618459002884 20.5809641532756 30.4079110012361 49.896992171405 29 1.47712125471966 194 2.29003461136252 3.84310618066561 100 15 1.20411998265592 168 2.22788670461367 3.32805071315372 14 1.17609125905568 26 1.43136376415899 0.515055467511886 100 FALSE 1
7007 821 14007 9989 303 0 1019 2208 4208 0.879277564450386 0.923714534898919 FALSE 2158 3.33425264233423 4157 3.61888448499545 19.8700986288189 26.4373346163098 36.0115467885494 53.7887899927833 2136 3.32980452216407 3853 3.58591171031943 92.6870339186914 14.6379444588632 21.6973786659746 31.9491305476252 50.973267583701 22 1.36172783601759 304 2.48429983934679 7.31296608130864 100 9 1 284 2.45484486000851 6.83184989174886 13 1.14612803567824 20 1.32221929473392 0.481116189559779 100 FALSE 1
6759 862 14464 10483 382 0 634 2418 4732 0.872992390378292 0.923074972369036 FALSE 2371 3.37511468469223 4685 3.67080228426094 17.8014941302028 24.076840981857 33.4258271077908 51.5901814300961 2345 3.37032800777951 4427 3.64620761220669 94.4930629669157 14.3212107522024 20.8945109555003 30.6979896092162 49.6272871018749 26 1.43136376415899 258 2.41329976408125 5.50693703308431 100 11 1.07918124604762 231 2.3654879848909 4.93062966915688 15 1.20411998265592 27 1.44715803134222 0.576307363927428 100 FALSE 1
7170 844 14889 9599 309 0 1329 2357 4699 0.87295168999159 0.924875665299712 FALSE 2294 3.36078268987328 4634 3.66604973848052 19.9827362969357 26.1113508847648 35.3258523953388 52.8916702632715 2269 3.35602585719312 4205 3.6238692683503 90.7423392317652 13.1747919143876 19.8097502972652 29.8929845422117 48.9892984542212 25 1.41497334797082 429 2.63346845557959 9.25766076823479 100 8 0.954242509439325 400 2.60314437262018 8.63185153215365 17 1.25527250510331 29 1.47712125471966 0.625809236081139 100 FALSE 1
6939 769 15991 8078 330 0 964 2490 5040 0.881150791902479 0.911109303354557 FALSE 2442 3.38792346697344 4992 3.69836156605511 17.8485576923077 24.4991987179487 34.0144230769231 52.1434294871795 2415 3.38309692994909 4654 3.66791968531736 93.2291666666667 13.2788998710786 20.3266007735281 30.3609798023206 49.5702621400945 27 1.44715803134222 338 2.53019969820308 6.77083333333333 100 13 1.14612803567824 312 2.49554433754645 6.25 14 1.17609125905568 26 1.43136376415899 0.520833333333333 100 FALSE 1
6405 746 16506 8610 411 0 944 2390 4804 0.880099914904038 0.930472667625588 FALSE 2345 3.37032800777951 4758 3.67751570479876 17.6544766708701 24.2328709541824 33.6275746111812 53.0264817150063 2321 3.36586221540256 4432 3.64669773129933 93.1483816729718 12.7481949458484 19.7653429602888 29.7833935018051 50.4061371841155 24 1.39794000867204 326 2.51454775266029 6.85161832702816 100 10 1.04139268515822 303 2.48287358360875 6.36822194199243 14 1.17609125905568 23 1.38021124171161 0.483396385035729 100 FALSE 1
7058 865 16377 7863 351 0 469 2503 5320 0.856954885607228 0.9020659735602 FALSE 2450 3.38934331125208 5267 3.72164576628975 17.2963736472375 24.3212454907917 33.795329409531 52.4776912853617 2424 3.38471174293828 5074 3.70543604658525 96.3356749572812 16.0819865983445 23.13756405203 32.6172644856129 51.793456838786 26 1.43136376415899 193 2.28780172993023 3.66432504271882 100 12 1.11394335230684 170 2.23299611039215 3.22764382001139 14 1.17609125905568 23 1.38021124171161 0.436681222707424 100 FALSE 1
7371 989 13976 9688 322 0 200 2538 4882 0.888160588102907 0.947765367133619 FALSE 2471 3.39304846641678 4814 3.68259629146055 17.7814707104279 24.5326132114666 34.0049854590777 51.6410469464063 2441 3.38774565960886 4704 3.67255962776328 97.7149979227254 17.155612244898 24.0433673469388 33.6734693877551 51.4455782312925 30 1.49136169383427 110 2.04532297878666 2.28500207727462 100 12 1.11394335230684 84 1.92941892571429 1.74491067719152 18 1.27875360095283 26 1.43136376415899 0.540091400083091 100 FALSE 1
7855 601 19658 3607 473 0 784 2834 6556 0.848535691201135 0.895514192321244 FALSE 2763 3.44153803870216 6484 3.8119099804201 17.0882171499075 24.8920419494139 35.3639728562616 53.1153608883405 2735 3.43711609304808 6179 3.79098847508882 95.2961135101789 15.374656093219 23.110535685386 33.6785887684091 51.7883152613692 28 1.46239799789896 305 2.48572142648158 4.7038864898211 100 14 1.17609125905568 285 2.45636603312904 4.39543491671808 14 1.17609125905568 20 1.32221929473392 0.308451573103023 100 FALSE 1
6794 754 15041 8759 307 0 975 2288 4652 0.89122957676004 0.915518238352884 FALSE 2230 3.34849957028384 4591 3.66200187938992 19.9520801568286 26.2470050098018 35.765628403398 54.4108037464605 2202 3.34301449715077 4254 3.62889956442061 92.6595512960139 15.1622002820874 21.9087917254349 32.1344616831218 51.9040902679831 28 1.46239799789896 337 2.52891670027765 7.34044870398606 100 12 1.11394335230684 308 2.48995847942483 6.70877804399913 16 1.23044892137827 29 1.47712125471966 0.631670659986931 100 FALSE 1
6868 897 15202 9215 372 0 517 2434 4797 0.872837188090813 0.914319544883167 FALSE 2388 3.37821614974988 4747 3.67651071028255 17.1687381504108 23.6991784284811 33.2209816726353 51.6536760058985 2362 3.37346372163237 4552 3.65829765030819 95.8921424057299 14.8066783831283 21.572934973638 31.4367311072056 50.3954305799649 26 1.43136376415899 195 2.29225607135648 4.10785759427007 100 13 1.14612803567824 167 2.22530928172586 3.51801137560565 13 1.14612803567824 28 1.46239799789896 0.58984621866442 100 FALSE 1
7439 887 17660 6600 484 0 1031 2492 5452 0.864820247863499 0.913241171604601 FALSE 2434 3.38649896555065 5394 3.73199144901893 18.3908045977011 24.898034853541 34.5754542083797 53.633667037449 2401 3.38057300306689 5033 3.70191321121234 93.3073785687801 14.6433538644943 21.4186369958275 31.5318895291079 51.718656864693 33 1.53147891704226 361 2.55870857053317 6.69262143121987 100 17 1.25527250510331 319 2.50514997831991 5.91397849462366 16 1.23044892137827 42 1.63346845557959 0.778642936596218 100 FALSE 1
7356 769 18178 4800 477 0 572 2695 5820 0.865807558649815 0.901201200685222 FALSE 2624 3.41912930774198 5747 3.75951675946219 16.3563598399165 23.3339133460936 33.1129284844267 51.7661388550548 2594 3.41413736218448 5528 3.74264658993874 96.1893161649556 14.3089725036179 21.4905933429812 31.5665701881331 50.7778581765557 30 1.49136169383427 219 2.34242268082221 3.81068383504437 100 9 1 180 2.25767857486918 3.13206890551592 21 1.34242268082221 39 1.60205999132796 0.67861492952845 100 FALSE 1
6668 746 17865 6877 387 0 843 2729 5551 0.874617184516993 0.927038502903075 FALSE 2666 3.42602301568988 5483 3.73909744611748 16.3231807404705 22.5059274120007 31.4973554623381 49.6808316614992 2641 3.42193281327851 5174 3.71391035412896 94.3643990516141 12.6401236954001 19.0954773869347 28.4499420177812 47.6034016235021 25 1.41497334797082 309 2.49136169383427 5.63560094838592 100 9 1 279 2.44715803134222 5.08845522524166 16 1.23044892137827 30 1.49136169383427 0.547145723144264 100 FALSE 1
6246 831 16440 6888 312 0 1056 2595 5082 0.881542697989881 0.930537326766378 FALSE 2537 3.40449161775869 5023 3.70104963072914 18.0768465060721 23.8502886721083 32.5303603424248 49.8108699980092 2514 3.40053798939195 4650 3.66754633951152 92.5741588692017 12.6666666666667 18.8387096774194 28.1505376344086 46.5591397849462 23 1.38021124171161 373 2.57287160220048 7.42584113079833 100 12 1.11394335230684 346 2.54032947479087 6.88831375671909 11 1.07918124604762 27 1.44715803134222 0.537527374079236 100 FALSE 1
6656 839 15694 7241 430 0 618 2535 4972 0.873290424631355 0.910899213798846 FALSE 2472 3.3932241163613 4909 3.69108149212297 16.0928906090854 22.8559788144225 32.1246689753514 50.9879812589122 2447 3.38881141347352 4663 3.66875854175096 94.9887960888165 12.9101436843234 19.965687325756 29.6161269568947 49.2172421188076 25 1.41497334797082 246 2.39269695325967 5.01120391118354 100 11 1.07918124604762 217 2.3384564936046 4.42045223059686 14 1.17609125905568 29 1.47712125471966 0.590751680586677 100 FALSE 1
6409 815 14478 8842 374 0 514 2352 4421 0.877177107267186 0.913592142971855 FALSE 2313 3.36436335461573 4379 3.6414741105041 15.8712034711121 22.219684859557 32.1534596939941 49.8972368120575 2288 3.35964579267454 4188 3.62211036036122 95.6382735784426 13.2282712511939 19.8424068767908 30.1575931232092 48.4718242597899 25 1.41497334797082 191 2.28330122870355 4.36172642155743 100 10 1.04139268515822 173 2.2405492482826 3.95067366978762 15 1.20411998265592 18 1.27875360095283 0.41105275176981 100 FALSE 1
6894 788 18152 4727 493 0 822 2637 5749 0.883110104569299 0.901720470133119 FALSE 2579 3.41161970596323 5687 3.75495958772171 17.5136275716546 24.7933884297521 34.4821522771233 52.6288025320907 2546 3.40602894496361 5411 3.73335778792559 95.1468260946017 14.6368508593606 22.1770467566069 32.2676030308631 51.1920162631676 33 1.53147891704226 276 2.44247976906445 4.85317390539828 100 14 1.17609125905568 250 2.39967372148104 4.39599085633902 19 1.30102999566398 26 1.43136376415899 0.457183049059258 100 FALSE 1
5960 874 14835 8798 424 0 709 2215 4376 0.890310784071502 0.935098411566701 FALSE 2159 3.33445375115093 4318 3.6353832040475 16.9986104678092 23.9925891616489 34.2751273737842 53.520148216767 2134 3.32939787936104 4088 3.61161711055434 94.6734599351552 13.820939334638 21.0861056751468 31.8737769080235 51.8835616438356 25 1.41497334797082 230 2.36361197989214 5.32654006484484 100 14 1.17609125905568 213 2.33041377334919 4.93283927744326 11 1.07918124604762 17 1.25527250510331 0.393700787401575 100 FALSE 1
6959 719 17326 5562 422 0 554 2505 5421 0.868289981796182 0.897434241958602 FALSE 2447 3.38881141347352 5357 3.72900270927219 17.3604629456786 24.7153257420198 34.9635990293074 53.6120963225686 2423 3.38453261549425 5150 3.71189154988058 96.1358969572522 14.9514563106796 22.5436893203883 33.126213592233 52.4854368932039 24 1.39794000867204 207 2.31806333496276 3.86410304274781 100 10 1.04139268515822 186 2.2718416065365 3.47209258913571 14 1.17609125905568 21 1.34242268082221 0.392010453612096 100 FALSE 1
6239 878 13317 9594 350 0 658 2214 4231 0.866225476562927 0.917511421622733 FALSE 2167 3.33605927786635 4184 3.62169546232928 17.1367112810707 23.7571701720841 33.9627151051625 52.9875717017208 2143 3.33122478102073 3940 3.5956064348656 94.1682600382409 13.6294416243655 20.5837563451777 31.2944162436548 51.1167512690355 24 1.39794000867204 244 2.38916608436453 5.83173996175908 100 13 1.14612803567824 223 2.35024801833416 5.32982791586998 11 1.07918124604762 21 1.34242268082221 0.501912045889101 100 FALSE 1
5952 566 16418 8157 439 0 281 2460 4927 0.868276840129335 0.932614303604011 FALSE 2402 3.3807537708039 4867 3.68735056955803 14.6496815286624 21.3478528867886 31.2307376207109 50.9554140127389 2371 3.37511468469223 4735 3.67541169371486 97.2878569960962 13.727560718057 20.5702217529039 30.623020063358 50.6019007391763 31 1.50514997831991 132 2.12385164096709 2.71214300390384 100 15 1.20411998265592 106 2.02938377768521 2.17793301828642 16 1.23044892137827 26 1.43136376415899 0.534209985617423 100 FALSE 1
6632 721 15855 6970 371 0 689 2353 4842 0.874638577293188 0.910778788147897 FALSE 2306 3.36304759452109 4794 3.68078861150668 18.0851063829787 25.0730079265749 34.6057571964956 53.6086775135586 2285 3.35907622605926 4540 3.65715150190097 94.7017104714226 14.6035242290749 21.8502202643172 31.8722466960352 51.6960352422907 21 1.34242268082221 254 2.40654018043396 5.29828952857739 100 10 1.04139268515822 232 2.36735592102602 4.83938256153525 11 1.07918124604762 22 1.36172783601759 0.458906967042136 100 FALSE 1
6703 875 14903 8085 331 0 446 2353 4492 0.874888689058574 0.92809232392626 FALSE 2300 3.36191661866864 4438 3.64728514502537 16.3136547994592 23.0058584948175 32.7625056331681 51.194231635872 2281 3.3583156400822 4267 3.63022441075243 96.1469130238846 13.9207874384814 20.7874384813686 30.8882118584486 49.9179751581908 19 1.30102999566398 171 2.23552844690755 3.85308697611537 100 8 0.954242509439325 144 2.16136800223497 3.24470482199189 11 1.07918124604762 27 1.44715803134222 0.608382154123479 100 FALSE 1
6603 812 17208 5340 474 0 973 2425 5332 0.87321830293845 0.920478393701437 FALSE 2375 3.37584643630916 5280 3.72271616748849 18.9962121212121 25.4356060606061 35.0378787878788 54.1856060606061 2348 3.37088301677761 4935 3.69337515102519 93.4659090909091 14.6099290780142 21.4589665653495 31.6109422492401 51.9756838905775 27 1.44715803134222 345 2.53907609879278 6.53409090909091 100 11 1.07918124604762 317 2.50242711998443 6.00378787878788 16 1.23044892137827 28 1.46239799789896 0.53030303030303 100 FALSE 1
6504 486 17069 5247 534 0 710 2330 5093 0.85686235841967 0.907911038855215 FALSE 2283 3.35869609957381 5044 3.70286117057293 21.0348929421094 28.2513877874703 38.0848532910389 56.6019032513878 2255 3.3533390953113 4796 3.6809697184659 95.0832672482157 19.0783986655546 26.3552960800667 36.301084236864 55.2752293577982 28 1.46239799789896 248 2.39619934709574 4.9167327517843 100 16 1.23044892137827 227 2.35793484700045 4.50039651070579 12 1.11394335230684 21 1.34242268082221 0.416336241078509 100 FALSE 1
6538 909 14589 7434 352 0 714 2433 4651 0.866695332473242 0.918080158933221 FALSE 2384 3.37748838337613 4602 3.66304097489397 17.5141242937853 23.967840069535 33.3116036505867 50.651890482399 2358 3.3727279408856 4333 3.6368889069838 94.154715341156 13.9626125086545 20.7246711285484 30.5331179321486 48.5345026540503 26 1.43136376415899 269 2.43136376415899 5.84528465884398 100 14 1.17609125905568 252 2.40312052117582 5.47588005215124 12 1.11394335230684 17 1.25527250510331 0.369404606692742 100 FALSE 1
7080 637 17123 4654 418 0 787 2790 5717 0.873010318570911 0.912889779797482 FALSE 2728 3.4360035356699 5654 3.75243260926147 16.2186062964273 22.8687654757694 32.0481075344889 49.6639547223205 2704 3.43216726944259 5385 3.73126634907549 95.2423063318005 12.9433611884865 19.8142989786444 29.3593314763231 47.7994428969359 24 1.39794000867204 269 2.43136376415899 4.7576936681995 100 12 1.11394335230684 257 2.41161970596323 4.54545454545455 12 1.11394335230684 12 1.11394335230684 0.212239122744959 100 FALSE 1
6203 659 16431 6028 437 0 1003 2471 4784 0.882525081767297 0.927464616503728 FALSE 2417 3.38345629652475 4729 3.67486114073781 17.2763797843096 23.5356312116727 32.6496087967858 50.7929794882639 2393 3.37912414607039 4404 3.64394591274807 93.1275111017128 12.3978201634877 19.0735694822888 28.7920072661217 48.047229791099 24 1.39794000867204 325 2.51321760006794 6.87248889828716 100 10 1.04139268515822 298 2.47567118832443 6.30154366673715 14 1.17609125905568 27 1.44715803134222 0.570945231550011 100 FALSE 1
6655 708 16898 5356 382 0 484 2538 5304 0.863499244224172 0.907238108525436 FALSE 2475 3.39375064034808 5240 3.71941415970259 15 21.793893129771 32.0801526717557 51.5076335877863 2440 3.38756777941719 5061 3.70432214082224 96.5839694656488 13.4755977079629 20.4702627939142 31.0610551274452 50.9780675755779 35 1.55630250076729 179 2.25527250510331 3.41603053435115 100 15 1.20411998265592 147 2.17026171539496 2.80534351145038 20 1.32221929473392 32 1.51851393987789 0.610687022900763 100 FALSE 1
6842 825 15099 7650 307 0 740 2346 4678 0.874519023355026 0.908292201171011 FALSE 2282 3.35850591149024 4610 3.66379512221941 16.7028199566161 23.4056399132321 32.9501084598698 52.3861171366594 2259 3.3541084391474 4360 3.63958608667343 94.5770065075922 13.348623853211 20.3211009174312 30.2981651376147 50.4816513761468 23 1.38021124171161 250 2.39967372148104 5.42299349240781 100 12 1.11394335230684 234 2.37106786227174 5.07592190889371 11 1.07918124604762 16 1.23044892137827 0.3470715835141 100 FALSE 1
6185 704 14371 8313 345 0 1223 2286 4503 0.880524093092329 0.936706780575659 FALSE 2239 3.35024801833416 4453 3.64875021269802 20.884796766225 27.1053222546598 36.3350550190883 53.5369413878284 2217 3.34596154181314 4035 3.60595115756487 90.6130698405569 13.729863692689 20.4956629491945 30.5824039653036 49.4423791821561 22 1.36172783601759 418 2.6222140229663 9.38693015944307 100 12 1.11394335230684 404 2.60745502321467 9.07253536941388 10 1.04139268515822 14 1.17609125905568 0.314394790029194 100 FALSE 1
6098 673 13280 8509 473 0 710 2198 4010 0.872568576377634 0.919449078680602 FALSE 2148 3.33223641549144 3956 3.59736605026603 16.9615773508595 23.6602628918099 33.7714863498483 52.7300303336704 2121 3.32674537956532 3705 3.56890541498288 93.6552072800809 12.9284750337382 20 30.4993252361673 50.5263157894737 27 1.44715803134222 251 2.40140054078154 6.34479271991911 100 13 1.14612803567824 234 2.37106786227174 5.91506572295248 14 1.17609125905568 17 1.25527250510331 0.429726996966633 100 FALSE 1
6672 796 14609 7493 332 0 592 2383 4606 0.882544505248492 0.922490398414246 FALSE 2340 3.36940141369662 4563 3.65934563574618 15.8229235152312 22.660530352838 32.4348016655709 51.3697129081744 2309 3.36361197989214 4328 3.63638758581316 94.8498794652641 12.8003696857671 19.8243992606285 30.0138632162662 49.6996303142329 31 1.50514997831991 235 2.37291200297011 5.15012053473592 100 11 1.07918124604762 204 2.31175386105575 4.47074293228139 20 1.32221929473392 31 1.50514997831991 0.679377602454525 100 FALSE 1
6225 866 14457 7530 275 0 508 2488 4724 0.876164265715148 0.912783842540553 FALSE 2440 3.38756777941719 4674 3.66978161520854 16.3671373555841 23.0209670517758 32.3705605477107 50.1925545571245 2413 3.38273726576133 4472 3.65059889817266 95.6782199400941 13.6627906976744 20.5724508050089 30.3220035778175 48.7701252236136 27 1.44715803134222 202 2.30749603791321 4.32178005990586 100 12 1.11394335230684 177 2.25042000230889 3.78690629011553 15 1.20411998265592 25 1.41497334797082 0.53487376979033 100 FALSE 1
6509 837 16602 5645 321 0 746 2500 5183 0.881921665286665 0.907580730116284 FALSE 2445 3.38845645270027 5125 3.70977860184823 17.3073170731707 24.1365853658537 33.7560975609756 52.7219512195122 2416 3.38327665040765 4871 3.68770727962482 95.0439024390244 13.9396427838226 21.0634366659823 31.1435023609115 51.0162184356395 29 1.47712125471966 254 2.40654018043396 4.95609756097561 100 11 1.07918124604762 232 2.36735592102602 4.52682926829268 18 1.27875360095283 22 1.36172783601759 0.429268292682927 100 FALSE 1
